rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r53,1,53,scientific_qa,0,1935,208.805,3.8432,10.2829,16,16,8
r37,1,37,review_summ,0,1943,130.818,4.7221,93.1353,105,16,8
r44,1,44,legal_contract_qa,0,1964,164.946,4.2035,59.0071,63,16,8
r35,1,35,paper_assistant,0,1934,121.054,8.269,111.4346,114,16,8
r54,1,54,topic_retrieval_longchat,0,1945,214.257,4.5404,22.3252,16,16,8
r55,1,55,tpo,0,2009,219.09,4.2768,21.6591,16,16,8
r45,1,45,meeting_summ,0,1942,169.59,9.016,75.5391,71,16,8
r56,1,56,coursera,0,2011,223.955,8.2437,25.9252,16,16,8
r58,1,58,legal_contract_qa,0,1961,232.49,3.9466,22.4871,20,16,8
r61,1,61,narrative_qa,0,1937,245.132,4.4598,14.7612,16,16,8
r62,1,62,natural_question,0,1934,249.883,4.2258,13.871,16,16,7
r60,1,60,multidoc_qa,0,1935,240.751,4.3782,27.1836,30,16,7
r64,2,14,coursera,1,1984,259.895,7.5095,12.9513,16,1920,6
r65,2,8,quality,1,1952,263.756,4.179,9.6566,16,1920,5
r51,1,51,review_summ,0,1942,196.955,5.855,77.8948,106,16,5
r49,1,49,paper_assistant,0,1934,189.236,4.5708,88.9107,114,16,4
r67,2,48,natural_question,1,1941,272.848,1.0332,8.3671,16,1920,3
r57,1,57,financial_qa,0,1971,223.957,8.242,57.6112,77,16,4
r69,2,26,topic_retrieval_longchat,1,1945,274.852,6.4955,11.6873,16,1920,5
r71,2,63,paper_assistant,1,2032,281.217,0.3513,5.4484,16,1920,5
r70,2,41,tpo,1,1987,278.149,6.7697,8.855,16,1920,5
r68,2,18,multidoc_qa,1,1952,273.414,0.9981,13.8323,33,1920,4
r59,1,59,meeting_summ,0,1942,236.584,3.8737,51.2027,92,16,3
r72,2,56,coursera,1,2007,281.57,3.9433,6.2161,16,1920,3
r66,2,3,meeting_summ,1,1937,267.937,4.4715,24.2646,55,1920,2
r74,2,0,coursera,1,1974,286.668,5.5337,7.8305,16,1920,2
r76,2,55,tpo,1,1989,287.248,5.8332,7.7514,16,1920,2
r78,2,11,scientific_qa,2,1944,287.79,5.7508,7.6254,16,1920,2
r73,2,17,meeting_summ,1,1934,286.541,1.2452,10.4418,39,1920,2
r63,1,63,paper_assistant,0,1934,254.979,4.4804,42.2639,114,16,2
r80,2,27,tpo,1,1990,294.5,1.1993,5.9775,16,1920,1
r83,2,13,tpo,1,2008,296.985,4.2047,6.4679,16,1920,3
r84,2,50,quality,1,2032,297.245,4.1202,6.441,16,1920,2
r85,2,7,paper_assistant,1,2032,300.48,1.5027,3.8573,16,1920,1
r75,2,16,legal_contract_qa,1,1981,287.006,5.1957,17.538,67,1920,1
r77,2,51,review_summ,1,1948,287.788,5.2925,18.8436,78,1920,1
r81,2,59,meeting_summ,1,1942,295.001,1.0222,12.0079,58,1920,1
r87,2,21,paper_assistant,1,2032,303.688,1.7252,3.6341,16,1920,1
r88,2,61,narrative_qa,1,1938,304.338,1.434,3.3469,16,1920,1
r89,2,20,natural_question,1,1934,304.545,1.5029,3.5066,16,1920,0
r79,2,31,meeting_summ,1,1932,292.205,1.8583,15.9708,83,1920,0
r91,2,25,scientific_qa,1,1935,307.011,1.1646,2.5977,16,1920,0
r82,2,9,review_summ,1,1945,295.417,1.1314,14.5516,82,1920,0
r93,2,32,multidoc_qa,1,1942,307.687,1.9217,3.9861,17,1920,0
r94,2,38,sci_fi,1,1964,308.053,1.7095,3.6205,16,1920,0
r86,2,58,legal_contract_qa,1,1976,303.455,1.4451,8.4261,60,1920,0
r95,2,24,sci_fi,1,1969,308.177,2.2579,4.1179,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,309.611,1.285,3.0576,16,1920,0
r90,2,15,financial_qa,1,1983,306.634,1.0511,8.1421,65,1920,0
r99,2,6,natural_question,1,1936,311.677,1.3591,3.0993,16,1920,0
r92,2,43,financial_qa,1,1964,307.323,1.5363,8.0745,59,1920,0
r100,2,33,narrative_qa,1,1941,311.882,1.7987,3.5154,16,1920,0
r97,2,2,legal_contract_qa,1,1976,309.971,1.1206,5.8744,45,1920,0
r101,2,10,sci_fi,1,1966,312.297,2.0595,3.6383,16,1920,0
r98,2,4,multidoc_qa,1,1953,311.675,0.9932,5.8419,49,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,314.78,1.3745,2.8398,16,1920,0
r103,2,46,multidoc_qa,1,1940,314.778,0.9659,2.943,22,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,315.399,1.3322,3.0327,16,1920,1
r106,2,19,narrative_qa,1,1939,315.4,1.5572,3.2457,16,1920,1
r108,2,49,paper_assistant,1,2032,315.936,1.9858,3.6539,16,1920,2
r111,2,42,coursera,1,1997,317.722,1.7647,4.0688,16,1920,2
r112,2,28,coursera,1,2002,318.434,1.8157,3.9363,16,1920,1
r114,2,62,natural_question,1,1936,319.592,1.1789,3.1926,16,1920,1
r102,2,37,review_summ,1,1945,312.67,1.9622,10.3545,72,1920,0
r116,2,22,quality,1,2032,322.372,1.0381,3.0291,16,1920,1
r117,2,34,natural_question,1,1937,322.785,1.1924,3.324,16,1920,0
r107,2,45,meeting_summ,1,1934,315.847,1.5477,10.3676,67,1920,0
r109,2,29,financial_qa,1,1963,317.519,1.1266,8.7983,57,1920,0
r118,2,53,scientific_qa,1,1935,323.025,1.3535,3.3704,16,1920,0
r110,2,30,legal_contract_qa,1,1976,317.621,1.1778,8.8375,58,1920,0
r113,2,44,legal_contract_qa,1,1976,318.647,1.6019,8.5584,58,1920,1
r119,2,5,narrative_qa,1,1937,325.403,1.144,2.3707,16,1920,1
r120,2,36,quality,1,1997,326.112,1.0941,2.354,16,1920,1
r122,2,52,sci_fi,1,1962,326.319,1.7564,3.0367,16,1920,1
r124,2,47,narrative_qa,1,1940,326.46,2.6914,4.3696,16,1920,1
r115,2,57,financial_qa,1,1960,321.793,1.3118,10.3872,88,1920,1
r127,2,35,paper_assistant,1,2032,328.467,2.2407,3.8159,16,1920,1
r126,2,39,scientific_qa,1,1934,327.775,2.7474,5.5184,30,1920,1
r125,2,60,multidoc_qa,1,1934,327.208,2.4919,6.3352,41,1920,1
r121,2,1,financial_qa,1,1966,326.216,1.4013,8.1192,82,1920,1
r123,2,23,review_summ,1,1941,326.397,2.1786,9.0458,107,1920,1
