round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
2,41,tpo,1,1987,0.8467,1920,1904,30,623902720,1,20971520
2,63,paper_assistant,1,2032,0.1466,1920,0,0,0,1,20971520
2,56,coursera,1,2007,0.807,1920,1904,30,623902720,1,20971520
2,17,meeting_summ,1,1934,0.6568,1920,1904,30,623902720,0,0
2,0,coursera,1,1974,0.5364,1920,1904,30,623902720,0,0
2,16,legal_contract_qa,1,1981,0.608,1920,1904,30,623902720,0,0
2,55,tpo,1,1989,0.557,1920,1904,30,623902720,1,20971520
2,51,review_summ,1,1948,0.6468,1920,1904,30,623902720,0,0
2,11,scientific_qa,2,1944,0.4366,1920,1904,30,623902720,0,0
2,31,meeting_summ,1,1932,0.4215,1920,1904,30,623902720,0,0
2,27,tpo,1,1990,0.5344,1920,1904,30,623902720,1,20971520
2,59,meeting_summ,1,1942,0.5965,1920,1904,30,623902720,0,0
2,9,review_summ,1,1945,0.6595,1920,1904,30,623902720,0,0
2,13,tpo,1,2008,0.9078,1920,1904,30,623902720,1,20971520
2,50,quality,1,2032,0.9053,1920,1904,30,623902720,1,20971520
2,7,paper_assistant,1,2032,0.8663,1920,1904,30,623902720,1,20971520
2,58,legal_contract_qa,1,1976,0.7831,1920,1904,30,623902720,0,0
2,21,paper_assistant,1,2032,0.8251,1920,1904,30,623902720,1,20971520
2,61,narrative_qa,1,1938,0.7314,1920,1904,30,623902720,0,0
2,20,natural_question,1,1934,0.6796,1920,1904,30,623902720,0,0
2,15,financial_qa,1,1983,0.7805,1920,1904,30,623902720,0,0
2,25,scientific_qa,1,1935,0.4589,1920,1904,30,623902720,0,0
2,43,financial_qa,1,1964,0.4724,1920,1904,30,623902720,0,0
2,32,multidoc_qa,1,1942,0.5451,1920,1904,30,623902720,0,0
2,38,sci_fi,1,1964,0.5331,1920,1904,30,623902720,0,0
2,24,sci_fi,1,1969,0.5579,1920,1904,30,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.4209,1920,1904,30,623902720,0,0
2,2,legal_contract_qa,1,1976,0.5064,1920,1904,30,623902720,0,0
2,4,multidoc_qa,1,1953,0.4701,1920,1904,30,623902720,0,0
2,6,natural_question,1,1936,0.4909,1920,1904,30,623902720,0,0
2,33,narrative_qa,1,1941,0.6222,1920,1904,30,623902720,0,0
2,10,sci_fi,1,1966,0.8027,1920,1904,30,623902720,0,0
2,37,review_summ,1,1945,0.6121,1920,1904,30,623902720,0,0
2,46,multidoc_qa,1,1940,0.6929,1920,1904,30,623902720,0,0
2,12,topic_retrieval_longchat,1,1945,0.6598,1920,1888,30,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,0.6587,1920,1888,30,618659840,0,0
2,19,narrative_qa,1,1939,0.6735,1920,1904,30,623902720,0,0
2,45,meeting_summ,1,1934,0.6645,1920,1904,30,623902720,0,0
2,49,paper_assistant,1,2032,0.9018,1920,1904,30,623902720,1,20971520
2,29,financial_qa,1,1963,0.6926,1920,1904,30,623902720,0,0
2,30,legal_contract_qa,1,1976,0.6683,1920,1904,30,623902720,0,0
2,42,coursera,1,1997,0.5569,1920,1904,30,623902720,1,20971520
2,28,coursera,1,2002,0.6963,1920,1904,30,623902720,1,20971520
2,44,legal_contract_qa,1,1976,0.7007,1920,1904,30,623902720,0,0
2,62,natural_question,1,1936,0.4498,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.4745,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.616,1920,1904,30,623902720,1,20971520
2,34,natural_question,1,1937,0.5618,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,0.6921,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,0.6812,1920,1904,30,623902720,0,0
2,36,quality,1,1997,0.7676,1920,1904,30,623902720,1,20971520
2,1,financial_qa,1,1966,0.7783,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,0.7414,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,0.6794,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,0.6915,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,0.5958,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,0.687,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.596,1920,1904,30,623902720,1,20971520
