rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r81,2,59,meeting_summ,1,1942,210.137,0.2796,2.6447,58,1920,0
r83,2,13,tpo,1,2008,212.784,0.8395,1.5425,16,1920,0
r82,2,9,review_summ,1,1945,211.161,0.7414,4.0966,82,1920,0
r84,2,50,quality,1,2032,214.327,0.7904,1.3009,16,1920,0
r85,2,7,paper_assistant,1,2032,215.259,0.628,1.0881,16,1920,0
r87,2,21,paper_assistant,1,2032,216.349,0.9366,1.6537,16,1920,0
r88,2,61,narrative_qa,1,1938,218.003,1.1403,1.8403,16,16,0
r86,2,58,legal_contract_qa,1,1976,215.63,0.946,4.459,60,1936,0
r89,2,20,natural_question,1,1934,219.845,2.3295,2.8777,16,1920,0
r91,2,25,scientific_qa,1,1935,222.725,0.7827,1.4813,16,1920,0
r90,2,15,financial_qa,1,1983,220.091,2.5884,4.9355,65,1936,0
r93,2,32,multidoc_qa,1,1942,225.027,0.7895,1.5299,17,1920,0
r92,2,43,financial_qa,1,1964,224.207,0.7728,2.8681,59,1936,0
r94,2,38,sci_fi,1,1964,226.558,0.6321,1.0835,16,1920,0
r95,2,24,sci_fi,1,1969,227.076,0.6937,1.1432,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,227.643,0.7232,1.1869,16,1920,0
r97,2,2,legal_contract_qa,1,1976,228.221,0.6875,2.4909,45,1936,0
r98,2,4,multidoc_qa,1,1953,228.831,0.8046,2.8005,49,1920,0
r99,2,6,natural_question,1,1936,230.713,0.6412,1.1861,16,1920,0
r100,2,33,narrative_qa,1,1941,231.632,0.73,1.1872,16,1920,0
r101,2,10,sci_fi,1,1966,231.899,0.9975,1.4483,16,1920,0
r103,2,46,multidoc_qa,1,1940,233.349,0.7926,1.7615,22,1920,0
r102,2,37,review_summ,1,1945,232.821,0.6927,3.5828,72,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,235.112,0.778,1.411,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,236.406,0.6509,1.1077,16,1920,0
r106,2,19,narrative_qa,1,1939,236.525,1.0589,1.4977,16,1920,0
r108,2,49,paper_assistant,1,2032,238.024,0.8411,1.5511,16,1920,0
r107,2,45,meeting_summ,1,1934,237.514,0.6284,3.2235,67,1920,0
r109,2,29,financial_qa,1,1963,239.577,0.7889,3.1017,57,1936,0
r110,2,30,legal_contract_qa,1,1976,240.74,0.8141,3.2227,58,1936,0
r111,2,42,coursera,1,1997,242.68,0.8095,1.4341,16,1920,0
r112,2,28,coursera,1,2002,243.964,0.7625,1.2185,16,1920,0
r114,2,62,natural_question,1,1936,245.183,1.0584,1.7607,16,16,0
r113,2,44,legal_contract_qa,1,1976,244.116,2.2787,4.3614,58,1936,0
r116,2,22,quality,1,2032,248.48,0.879,1.5908,16,1920,0
r117,2,34,natural_question,1,1937,250.073,0.7976,1.5069,16,1920,0
r115,2,57,financial_qa,1,1960,246.945,1.3926,4.8192,88,1936,0
r118,2,53,scientific_qa,1,1935,251.58,0.6981,1.1979,16,1920,0
r119,2,5,narrative_qa,1,1937,251.765,1.0131,1.4592,16,1920,0
r120,2,36,quality,1,1997,252.779,0.7576,1.2126,16,1920,0
r122,2,52,sci_fi,1,1962,253.993,0.7292,1.4259,16,1920,0
r121,2,1,financial_qa,1,1966,253.226,0.8941,4.2269,82,1936,0
r124,2,47,narrative_qa,1,1940,257.454,0.7912,1.4893,16,1920,0
r123,2,23,review_summ,1,1941,255.42,0.7089,5.213,107,1920,0
r125,2,60,multidoc_qa,1,1934,258.944,0.7441,2.3641,41,1920,0
r126,2,39,scientific_qa,1,1934,260.635,0.7431,1.8774,30,1920,0
r127,2,35,paper_assistant,1,2032,261.309,0.8736,1.45,16,1920,0
