rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r46,1,46,multidoc_qa,0,1935,130.237,1.1611,3.3147,16,16,0
r47,1,47,narrative_qa,0,1932,131.553,1.1518,7.7252,16,16,0
r44,1,44,legal_contract_qa,0,1964,123.199,3.1039,17.3932,63,16,0
r48,1,48,natural_question,0,1941,133.554,5.5728,8.8293,16,16,0
r50,1,50,quality,0,2032,140.594,1.2452,5.6205,16,16,0
r52,1,52,sci_fi,0,1956,146.217,3.1659,4.3238,16,16,0
r45,1,45,meeting_summ,0,1942,128.35,1.1761,26.0132,71,16,0
r53,1,53,scientific_qa,0,1935,150.542,3.8212,5.9907,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,154.366,1.1676,4.2936,16,16,0
r55,1,55,tpo,0,2009,156.535,2.1244,7.7807,16,16,0
r56,1,56,coursera,0,2011,158.661,4.6356,6.8603,16,16,0
r58,1,58,legal_contract_qa,0,1961,165.524,2.6367,4.1268,20,16,0
r49,1,49,paper_assistant,0,1934,139.28,1.1595,35.3433,114,16,0
r51,1,51,review_summ,0,1942,142.385,3.364,33.6333,106,16,0
r61,1,61,narrative_qa,0,1937,176.02,1.1746,2.3363,16,16,0
r60,1,60,multidoc_qa,0,1935,174.625,1.1606,8.9861,30,16,0
r57,1,57,financial_qa,0,1971,164.317,1.2046,20.6088,77,16,0
r62,1,62,natural_question,0,1934,178.357,4.7158,6.815,16,16,0
r59,1,59,meeting_summ,0,1942,169.652,3.5519,18.6376,92,16,0
r64,2,14,coursera,1,1984,184.928,5.1362,6.1765,16,1920,0
r63,1,63,paper_assistant,0,1934,183.613,1.1602,7.9133,114,16,0
r65,2,8,quality,1,1952,185.174,5.4648,6.6307,16,1920,0
r67,2,48,natural_question,1,1941,191.107,0.8902,1.8817,16,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,191.806,0.9547,2.0616,16,1920,0
r68,2,18,multidoc_qa,1,1952,191.527,0.6732,3.0516,33,1920,0
r66,2,3,meeting_summ,1,1937,188.291,2.3484,6.3515,55,1920,0
r70,2,41,tpo,1,1987,192.99,0.647,1.7954,16,1920,0
r71,2,63,paper_assistant,1,2032,193.869,0.2388,1.1443,16,1920,0
r72,2,56,coursera,1,2007,194.581,0.8114,1.9351,16,1920,0
r74,2,0,coursera,1,1974,194.787,1.3958,2.5338,16,1920,0
r76,2,55,tpo,1,1989,196.518,0.649,1.6726,16,1920,0
r73,2,17,meeting_summ,1,1934,194.644,1.4083,4.0446,39,1920,0
r78,2,11,scientific_qa,2,1944,198.193,0.8216,1.8675,16,1920,0
r75,2,16,legal_contract_qa,1,1981,195.014,1.4258,5.9149,67,1920,0
r80,2,27,tpo,1,1990,200.062,0.8672,1.9347,16,1920,0
r77,2,51,review_summ,1,1948,197.322,0.7928,6.0731,78,1920,0
r83,2,13,tpo,1,2008,203.396,0.8985,2.076,16,1920,0
r79,2,31,meeting_summ,1,1932,198.69,0.9061,6.8555,83,1920,0
r81,2,59,meeting_summ,1,1942,200.931,0.6016,4.6965,58,1920,0
r84,2,50,quality,1,2032,205.474,0.8425,1.8899,16,1920,0
r85,2,7,paper_assistant,1,2032,205.546,1.2261,2.2628,16,1920,0
r82,2,9,review_summ,1,1945,201.998,0.8544,6.1453,82,1920,0
r87,2,21,paper_assistant,1,2032,207.366,0.6521,1.5858,16,1920,0
r88,2,61,narrative_qa,1,1938,207.81,0.76,1.8536,16,1920,0
r89,2,20,natural_question,1,1934,208.145,0.5737,1.6441,16,1920,0
r86,2,58,legal_contract_qa,1,1976,205.628,1.6578,5.4957,60,1920,0
r91,2,25,scientific_qa,1,1935,209.664,0.7658,1.8699,16,1920,0
r93,2,32,multidoc_qa,1,1942,211.126,0.8415,2.1043,17,1920,0
r94,2,38,sci_fi,1,1964,211.535,0.5963,1.7792,16,1920,0
r90,2,15,financial_qa,1,1983,208.954,0.634,4.8829,65,1920,0
r92,2,43,financial_qa,1,1964,209.79,0.9425,4.784,59,1920,0
r95,2,24,sci_fi,1,1969,213.232,0.8341,1.7274,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,213.315,1.3835,2.4441,16,1920,0
r99,2,6,natural_question,1,1936,214.961,0.4133,1.5149,16,1920,0
r100,2,33,narrative_qa,1,1941,215.762,0.4835,1.4653,16,1920,0
r97,2,2,legal_contract_qa,1,1976,213.838,1.1221,4.1767,45,1920,0
r101,2,10,sci_fi,1,1966,216.478,0.8618,1.8732,16,1920,0
r98,2,4,multidoc_qa,1,1953,214.575,0.6237,3.8947,49,1920,0
r103,2,46,multidoc_qa,1,1940,218.016,0.8382,2.206,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,218.353,0.9472,2.0817,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,218.47,1.0597,2.1073,16,1920,0
r106,2,19,narrative_qa,1,1939,220.224,0.8596,1.8812,16,1920,0
r102,2,37,review_summ,1,1945,217.228,0.7865,5.133,72,1920,0
r108,2,49,paper_assistant,1,2032,220.579,1.3716,2.3878,16,1920,0
r111,2,42,coursera,1,1997,222.967,0.6402,1.8168,16,1920,0
r107,2,45,meeting_summ,1,1934,220.436,1.1491,6.1563,67,1920,0
r112,2,28,coursera,1,2002,224.786,0.8607,2.1602,16,1920,0
r109,2,29,financial_qa,1,1963,222.106,0.6988,5.0217,57,1920,0
r110,2,30,legal_contract_qa,1,1976,222.362,0.7816,5.0639,58,1920,0
r114,2,62,natural_question,1,1936,226.948,0.8839,2.0494,16,1920,0
r116,2,22,quality,1,2032,227.428,1.0202,2.1338,16,1920,0
r117,2,34,natural_question,1,1937,228.999,0.7373,1.8543,16,1920,0
r118,2,53,scientific_qa,1,1935,229.562,0.5123,1.6089,16,1920,0
r113,2,44,legal_contract_qa,1,1976,226.594,0.8321,4.6864,58,1920,0
r119,2,5,narrative_qa,1,1937,230.854,0.4925,1.3068,16,1920,0
r120,2,36,quality,1,1997,231.173,0.8648,1.9065,16,1920,0
r115,2,57,financial_qa,1,1960,227.129,0.8921,6.8813,88,1920,0
r122,2,52,sci_fi,1,1962,232.163,0.8397,1.9114,16,1920,0
r124,2,47,narrative_qa,1,1940,234.012,0.5939,1.6508,16,1920,0
r121,2,1,financial_qa,1,1966,231.281,1.0522,6.8075,82,1920,0
r125,2,60,multidoc_qa,1,1934,234.075,1.0457,4.138,41,1920,0
r126,2,39,scientific_qa,1,1934,235.665,0.5396,2.6903,30,1920,0
r127,2,35,paper_assistant,1,2032,238.09,0.7627,1.4775,16,1920,0
r123,2,23,review_summ,1,1941,233.08,0.6163,6.9825,107,1920,0
