t_s,backlog,inflight,kvroot_b,disk_free_b
115.2,1,2,17558407013,300098707456
116.2,1,2,17699964773,299950919680
117.3,1,2,17950148453,299705135104
118.3,1,2,18329110373,299321425920
119.4,2,2,18329110373,299321425920
120.6,2,1,18329110373,299321425920
121.7,2,0,18329110373,299321425920
122.7,2,0,18329110373,299321425920
123.7,2,0,18329110373,299321425920
124.8,2,0,18329110373,299321425920
125.8,2,0,18329110373,299321425920
126.8,0,1,18367776613,299285520384
127.9,0,1,18615011173,299037954048
128.9,0,1,18896979813,298755952640
130.0,1,1,19587401573,298062426112
131.0,1,1,19587401573,298062426112
132.1,2,2,19587401573,298062426112
133.2,2,1,19587401573,298062426112
134.3,0,1,19746817893,297908563968
135.4,0,1,20062373733,297591021568
136.4,0,1,20828489573,296824598528
137.4,1,2,20845692773,296803463168
138.5,2,2,20845692773,296803463168
139.5,2,0,20845692773,296803463168
140.6,2,0,20845692773,296803463168
141.6,0,1,20944160613,296707588096
142.6,0,1,21136181093,296513257472
143.7,0,1,21332133733,296317964288
144.7,0,1,21539719014,296111935488
145.8,0,1,21735835493,295916052480
146.8,0,1,21930313573,295722770432
147.8,1,8,22103983973,295544508416
148.9,6,8,22103983973,295544508416
149.9,6,8,22103983973,295544508416
150.9,6,8,22103983973,295544508416
152.0,6,8,22103983973,295544508416
153.0,6,8,22103983973,295544508416
154.1,9,8,22103983973,295544508416
155.1,9,8,22103983973,295544508416
156.1,9,8,22103983973,295544508416
157.2,10,9,22103983973,295544508416
158.2,10,10,22103983973,295544508416
159.2,10,10,22103983973,295544508416
160.3,8,8,22261434213,295382462464
161.3,8,8,22493759333,295151796224
162.4,8,8,22978234213,294728777728
163.4,6,6,23383246693,294264573952
164.5,6,6,23585916773,294059593728
165.5,6,6,23848388453,293795377152
166.5,6,6,24619255653,293025193984
167.6,6,7,24767367013,292879704064
168.6,6,7,24852563813,292791058432
169.7,6,7,25062934373,292573478912
170.7,6,7,25270683493,292376125440
171.8,7,8,25270683493,292376125440
172.9,8,8,25270683493,292376125440
173.9,9,9,25270683493,292376125440
174.9,9,9,25270683493,292376125440
176.0,9,9,25270683493,292376125440
177.1,6,7,25811191653,291852021760
178.1,6,7,26140673893,291515936768
179.2,6,7,26422642533,291227889664
180.2,6,7,26698549093,290950492160
181.3,6,7,26932021093,290715783168
182.3,7,10,27158120293,290487689216
183.4,7,10,27158120293,290487689216
184.4,8,10,27158120293,290487689216
185.5,6,9,27261339493,290380857344
186.5,6,9,27523483493,290117738496
187.6,6,9,27800700773,289846927360
188.6,6,9,28078081893,289570320384
189.7,6,9,28326627173,289324724224
190.7,9,11,28416411493,289228713984
191.8,9,11,28416411493,289228713984
192.8,9,11,28416411493,289228713984
193.8,3,13,28482439013,289169723392
194.9,3,13,28796028773,288856633344
195.9,3,13,29397976933,288252334080
197.0,3,13,29691742053,287958220800
198.0,3,13,29940287333,287703801856
199.1,3,13,30188832613,287453990912
200.1,3,13,30464903013,287173165056
201.2,3,13,30686578535,286954647552
202.2,3,13,30916118373,286726135808
203.3,3,13,31151228773,286496968704
204.3,3,13,31367497573,286281826304
205.4,3,13,31614568293,286031450112
206.4,3,13,31851153253,285788815360
207.5,3,13,32081512293,285560307712
208.5,8,19,32212256613,285430861824
209.6,8,19,32212256613,285430861824
210.6,8,19,32212256613,285430861824
211.7,8,19,32212256613,285430861824
212.7,8,19,32212256613,285430861824
213.8,9,20,32212256613,285430861824
214.9,9,22,32212256613,285430861824
216.0,6,19,32212256613,285430861824
217.0,6,19,32457525093,285190664192
218.1,6,19,32967231333,284731342848
219.1,6,19,33481525093,284164308992
220.2,6,19,33761036133,283889582080
221.3,6,19,33996310373,283651514368
222.3,5,19,34141636453,283500453888
223.4,4,19,34246494053,283395547136
224.4,4,19,34561722213,283080142848
225.5,4,19,34770782053,282870988800
226.5,3,18,34832222053,282815926272
227.6,3,18,35055208293,282592440320
228.7,3,18,35265087333,282380943360
229.7,3,19,35399927653,282241515520
231.0,4,18,35399927653,282241515520
232.1,2,22,35466610533,282178260992
233.1,2,22,35670591333,281974116352
234.2,2,22,35894888293,281750634496
235.2,2,22,36192094053,281448816640
236.3,2,22,36504373093,281137885184
237.3,4,25,36658218853,280982564864
238.4,4,25,36658218853,280982564864
239.4,2,25,36684269413,280961576960
240.5,2,25,36922656613,280724008960
241.5,2,25,37139253093,280507396096
242.6,2,25,37335533413,280307978240
243.7,2,25,37525423973,280113508352
244.7,2,25,37740218213,279899463680
245.8,2,25,37916510053,279723622400
247.2,1,24,37916510053,279723622400
248.2,1,24,38112462693,279525384192
249.3,1,24,38330697573,279306190848
250.3,1,24,38540248933,279104155648
251.4,2,22,38545655653,279094157312
252.5,1,21,38587926373,279055147008
253.5,1,21,38790104933,278854115328
254.6,1,21,39000475493,278645231616
255.7,2,21,39174801253,278464675840
256.8,2,22,39174801253,278464675840
257.9,3,22,39174801253,278464675840
258.9,2,21,39359776613,278284124160
260.0,2,21,39556056933,278087548928
261.1,2,21,39762003813,277882572800
262.1,2,21,39803946853,277835223040
263.5,1,19,39824918373,277814239232
264.8,0,18,39824918373,277814239232
265.9,0,18,40041842533,277598130176
267.0,0,18,40272365413,277365817344
268.0,0,19,40454063973,277184774144
269.1,0,18,40454063973,277184774144
270.3,2,16,40454063973,277184774144
271.7,3,17,40454063973,277184774144
272.8,2,16,40475035493,277163790336
274.1,0,13,40516978533,277121839104
275.7,1,14,40516978533,277121839104
277.2,0,13,40558921573,277079883776
278.4,1,12,40558921573,277079883776
279.5,2,11,40558921573,277079883776
280.6,1,11,40579893093,277058904064
282.2,1,11,40600864613,277037928448
283.4,2,11,40600864613,277037928448
284.5,1,11,40621836133,277016948736
285.6,0,9,40642807653,276995964928
287.0,0,7,40642807653,276995964928
288.2,0,6,40642807653,276995964928
289.6,0,4,40642807653,276995964928
290.7,0,2,40642807653,276995964928
291.9,0,0,40642807653,276995964928
292.9,0,0,40642807653,276995964928
294.0,0,0,40642807653,276995964928
295.0,0,0,40642807653,276995964928
296.1,0,0,40642807653,276995964928
297.1,0,0,40642807653,276995964928
298.2,0,0,40642807653,276995964928
299.2,0,1,40642807653,276995964928
300.5,0,0,40642807653,276995964928
301.5,0,0,40642807653,276995964928
302.6,0,0,40642807653,276995964928
303.6,0,0,40642807653,276995964928
304.7,0,0,40642807653,276995964928
305.7,0,0,40642807653,276995964928
306.8,0,1,40642807653,276995964928
308.1,0,1,40642807653,276995964928
309.3,0,0,40642807653,276995964928
310.4,0,0,40642807653,276995964928
311.4,0,0,40642807653,276995964928
312.5,0,0,40642807653,276995964928
313.6,0,0,40642807653,276995964928
314.6,0,1,40642807653,276995964928
316.3,0,2,40642807653,276995964928
317.5,0,0,40642807653,276995964928
318.5,0,1,40642807653,276995964928
320.2,0,1,40642807653,276995964928
321.9,0,3,40642807653,276995964928
323.0,0,1,40642807653,276995964928
324.3,0,0,40642807653,276995964928
325.3,0,1,40642807653,276995964928
326.7,0,0,40642807653,276995964928
327.8,0,0,40642807653,276995964928
328.8,0,0,40642807653,276995964928
329.9,0,0,40642807653,276995964928
330.9,0,0,40642807653,276995964928
332.0,0,0,40642807653,276995964928
333.0,0,0,40642807653,276995964928
334.1,0,0,40642807653,276995964928
335.1,0,0,40642807653,276995964928
336.2,0,1,40642807653,276995964928
338.1,0,2,40642807653,276995964928
339.3,1,2,40642807653,276995964928
340.4,1,2,40642807653,276995964928
341.6,1,0,40642807653,276995964928
342.6,1,0,40642807653,276995964928
343.7,1,0,40642807653,276995964928
344.7,1,0,40642807653,276995964928
345.8,1,3,40642807653,276995964928
347.3,3,3,40642807653,276995964928
348.4,3,0,40642807653,276995964928
349.5,3,2,40648869733,276995964928
350.8,3,4,40663779173,276974985216
351.9,3,3,40663779173,276974985216
353.1,2,3,40684750693,276954005504
354.2,1,2,40705722213,276933029888
355.4,1,0,40705722213,276933029888
356.5,1,0,40705722213,276933029888
357.5,1,3,40705722213,276933029888
358.7,1,2,40726693733,276912050176
359.9,1,1,40726693733,276912050176
361.2,1,2,40726693733,276912050176
362.4,1,1,40726693733,276912050176
363.7,1,1,40726693733,276912050176
365.2,1,1,40726693733,276912050176
366.9,1,3,40726693733,276912050176
368.1,2,1,40726693734,276912050176
