round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
2,14,coursera,1,1984,1.1183,16,0,0,0,0,0
2,8,quality,1,1952,1.0893,16,0,0,0,0,0
2,3,meeting_summ,1,1937,1.0904,16,0,0,0,0,0
2,48,natural_question,1,1941,1.0903,16,0,0,0,0,0
2,18,multidoc_qa,1,1952,1.0883,16,0,0,0,0,0
2,26,topic_retrieval_longchat,1,1945,1.0904,16,0,0,0,0,0
2,41,tpo,1,1987,1.1333,16,0,0,0,0,0
2,63,paper_assistant,1,2032,0.147,1920,0,0,0,0,0
2,56,coursera,1,2007,1.148,16,0,0,0,0,0
2,17,meeting_summ,1,1934,1.068,16,0,0,0,0,0
2,0,coursera,1,1974,1.1181,16,0,0,0,0,0
2,16,legal_contract_qa,1,1981,1.1192,16,0,0,0,0,0
2,55,tpo,1,1989,1.1319,16,0,0,0,0,0
2,51,review_summ,1,1948,1.0905,16,0,0,0,0,0
2,11,scientific_qa,2,1944,1.089,16,0,0,0,0,0
2,31,meeting_summ,1,1932,1.0676,16,0,0,0,0,0
2,27,tpo,1,1990,1.1337,16,0,0,0,0,0
2,59,meeting_summ,1,1942,1.0882,16,0,0,0,0,0
2,9,review_summ,1,1945,1.0895,16,0,0,0,0,0
2,13,tpo,1,2008,1.1476,16,0,0,0,0,0
2,50,quality,1,2032,1.1614,16,0,0,0,0,0
2,7,paper_assistant,1,2032,1.1629,16,0,0,0,0,0
2,58,legal_contract_qa,1,1976,1.1186,16,0,0,0,0,0
2,21,paper_assistant,1,2032,1.1618,16,0,0,0,0,0
2,61,narrative_qa,1,1938,1.0906,16,0,0,0,0,0
2,20,natural_question,1,1934,1.0683,16,0,0,0,0,0
2,15,financial_qa,1,1983,1.1196,16,0,0,0,0,0
2,25,scientific_qa,1,1935,1.0686,16,0,0,0,0,0
2,43,financial_qa,1,1964,1.1034,16,0,0,0,0,0
2,32,multidoc_qa,1,1942,1.0902,16,0,0,0,0,0
2,38,sci_fi,1,1964,1.1032,16,0,0,0,0,0
2,24,sci_fi,1,1969,1.1179,16,0,0,0,0,0
2,40,topic_retrieval_longchat,1,1945,1.0906,16,0,0,0,0,0
2,2,legal_contract_qa,1,1976,1.118,16,0,0,0,0,0
2,4,multidoc_qa,1,1953,1.1042,16,0,0,0,0,0
2,6,natural_question,1,1936,1.0689,16,0,0,0,0,0
2,33,narrative_qa,1,1941,1.0909,16,0,0,0,0,0
2,10,sci_fi,1,1966,1.1028,16,0,0,0,0,0
2,37,review_summ,1,1945,1.0904,16,0,0,0,0,0
2,46,multidoc_qa,1,1940,1.09,16,0,0,0,0,0
2,12,topic_retrieval_longchat,1,1945,1.0828,32,0,0,0,0,0
2,54,topic_retrieval_longchat,1,1945,1.0833,32,0,0,0,0,0
2,19,narrative_qa,1,1939,1.0893,16,0,0,0,0,0
2,45,meeting_summ,1,1934,1.0688,16,0,0,0,0,0
2,49,paper_assistant,1,2032,1.1621,16,0,0,0,0,0
2,29,financial_qa,1,1963,1.1052,16,0,0,0,0,0
2,30,legal_contract_qa,1,1976,1.1179,16,0,0,0,0,0
2,42,coursera,1,1997,1.1331,16,0,0,0,0,0
2,28,coursera,1,2002,1.1474,16,0,0,0,0,0
2,44,legal_contract_qa,1,1976,1.1181,16,0,0,0,0,0
2,62,natural_question,1,1936,1.0689,16,0,0,0,0,0
2,57,financial_qa,1,1960,1.1044,16,0,0,0,0,0
2,22,quality,1,2032,1.1629,16,0,0,0,0,0
2,34,natural_question,1,1937,1.0901,16,0,0,0,0,0
2,53,scientific_qa,1,1935,1.0693,16,0,0,0,0,0
2,5,narrative_qa,1,1937,1.088,16,0,0,0,0,0
2,36,quality,1,1997,1.1335,16,0,0,0,0,0
2,1,financial_qa,1,1966,1.1022,16,0,0,0,0,0
2,52,sci_fi,1,1962,1.1038,16,0,0,0,0,0
2,23,review_summ,1,1941,1.09,16,0,0,0,0,0
2,47,narrative_qa,1,1940,1.0893,16,0,0,0,0,0
2,60,multidoc_qa,1,1934,1.0688,16,0,0,0,0,0
2,39,scientific_qa,1,1934,1.0686,16,0,0,0,0,0
2,35,paper_assistant,1,2032,1.1644,16,0,0,0,0,0
