rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r34,1,34,natural_question,0,1940,75.954,48.0914,50.3262,16,16,4
r15,1,15,financial_qa,0,1969,33.933,3.3824,113.6063,79,16,3
r30,1,30,legal_contract_qa,0,1961,75.952,28.2371,72.3127,16,16,3
r38,1,38,sci_fi,0,1954,80.315,66.7857,68.9969,16,16,3
r40,1,40,topic_retrieval_longchat,0,1945,80.317,66.7833,68.9946,16,16,3
r36,1,36,quality,0,2001,80.312,54.0634,86.3502,16,16,1
r29,1,29,financial_qa,0,1974,75.951,23.5229,91.0864,48,16,1
r42,1,42,coursera,0,1964,80.32,85.1773,95.1547,16,16,0
r39,1,39,scientific_qa,0,1931,80.316,66.7845,97.6562,35,16,1
r41,1,41,tpo,0,1980,80.319,77.269,97.9063,16,16,1
r31,1,31,meeting_summ,0,1933,75.952,29.863,115.0036,54,16,2
r47,1,47,narrative_qa,0,1932,97.955,92.8585,95.0985,16,16,2
r48,1,48,natural_question,0,1941,97.956,92.8578,95.0978,16,16,2
r23,1,23,review_summ,0,1942,45.548,11.7355,154.1433,106,16,0
r21,1,21,paper_assistant,0,1934,44.447,4.3075,156.6467,114,16,1
r43,1,43,financial_qa,0,1970,87.122,81.276,117.1152,38,16,2
r46,1,46,multidoc_qa,0,1935,97.954,90.5695,107.5866,16,16,3
r50,1,50,quality,0,2032,97.957,104.5302,107.707,16,16,3
r35,1,35,paper_assistant,0,1934,80.311,43.734,136.6773,114,16,4
r44,1,44,legal_contract_qa,0,1964,87.123,89.6802,129.8657,63,16,4
r52,1,52,sci_fi,0,1956,99.478,110.0884,117.6146,16,16,4
r55,1,55,tpo,0,2009,103.059,112.4625,119.3171,16,16,4
r56,1,56,coursera,0,2011,104.584,117.5135,124.0738,16,16,4
r53,1,53,scientific_qa,0,1935,103.058,108.6836,125.6,16,16,4
r54,1,54,topic_retrieval_longchat,0,1945,103.058,108.683,125.5994,16,16,4
r37,1,37,review_summ,0,1943,80.314,54.0622,171.2396,105,16,2
r62,1,62,natural_question,0,1934,119.714,134.1168,135.6466,16,16,4
r45,1,45,meeting_summ,0,1942,87.123,101.4007,171.477,71,16,3
r58,1,58,legal_contract_qa,0,1961,119.707,131.8464,141.5128,20,16,3
r49,1,49,paper_assistant,0,1934,97.957,102.9306,164.3711,114,16,3
r51,1,51,review_summ,0,1942,99.476,106.0652,166.7414,106,16,2
r65,2,8,quality,1,1952,119.719,150.0534,155.7154,16,1920,0
r67,2,48,natural_question,1,1941,119.721,150.0511,155.7131,16,1920,0
r57,1,57,financial_qa,0,1971,105.817,121.2373,169.8215,77,16,0
r61,1,61,narrative_qa,0,1937,119.712,131.841,156.0801,16,16,0
r60,1,60,multidoc_qa,0,1935,119.711,131.8426,157.5658,30,16,0
r64,2,14,coursera,1,1984,119.717,150.0549,158.0149,16,1920,1
r69,2,26,topic_retrieval_longchat,1,1945,125.793,150.3591,152.8511,16,1920,2
r71,2,63,paper_assistant,1,2032,126.135,150.6366,153.2264,16,1920,2
r70,2,41,tpo,1,1987,125.99,151.5021,153.821,16,1920,2
r72,2,56,coursera,1,2007,126.137,152.0678,154.2544,16,1920,1
r68,2,18,multidoc_qa,1,1952,124.764,151.2032,155.8349,33,1920,1
r66,2,3,meeting_summ,1,1937,119.72,150.0522,161.3407,55,1920,0
r63,1,63,paper_assistant,0,1934,119.716,134.1152,161.7125,114,16,0
r74,2,0,coursera,1,1974,132.105,147.7064,149.7908,16,1920,1
r76,2,55,tpo,1,1989,143.839,137.9548,139.9221,16,1920,1
r73,2,17,meeting_summ,1,1934,132.104,146.8197,152.2567,39,1920,1
r78,2,11,scientific_qa,2,1944,143.84,138.7552,141.1045,16,1920,1
r59,1,59,meeting_summ,0,1942,119.709,131.8447,166.2232,92,16,3
r80,2,27,tpo,1,1990,147.976,136.2421,138.5393,16,1920,3
r83,2,13,tpo,1,2008,148.589,136.9529,139.2731,16,1920,3
r84,2,50,quality,1,2032,148.732,137.1997,139.4592,16,1920,2
r85,2,7,paper_assistant,1,2032,156.396,131.3211,133.4588,16,1920,2
r81,2,59,meeting_summ,1,1942,148.441,133.175,141.6599,58,1920,1
r75,2,16,legal_contract_qa,1,1981,132.105,149.2221,158.5793,67,1920,1
r87,2,21,paper_assistant,1,2032,156.399,133.0164,134.8651,16,1920,1
r77,2,51,review_summ,1,1948,143.839,138.2939,149.216,78,1920,0
r88,2,61,narrative_qa,1,1938,156.402,134.7497,136.7786,16,1920,0
r89,2,20,natural_question,1,1934,156.403,135.4387,137.319,16,1920,0
r79,2,31,meeting_summ,1,1932,147.103,135.6408,147.0869,83,1920,0
r82,2,9,review_summ,1,1945,148.587,135.6308,146.5926,82,1920,0
r91,2,25,scientific_qa,1,1935,156.405,136.0767,139.2213,16,1920,0
r93,2,32,multidoc_qa,1,1942,156.407,137.6591,139.7375,17,1920,0
r94,2,38,sci_fi,1,1964,157.59,136.9665,138.8812,16,1920,0
r86,2,58,legal_contract_qa,1,1976,156.397,132.6506,140.2008,60,1920,0
r95,2,24,sci_fi,1,1969,157.591,137.8936,139.6754,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,164.249,131.2355,133.0173,16,1920,0
r99,2,6,natural_question,1,1936,175.477,122.1344,124.0214,16,1920,0
r92,2,43,financial_qa,1,1964,156.406,136.5059,143.4103,59,1920,0
r100,2,33,narrative_qa,1,1941,175.478,122.5728,124.5884,16,1920,0
r90,2,15,financial_qa,1,1983,156.404,135.9278,143.8158,65,1920,0
r101,2,10,sci_fi,1,1966,175.479,123.1432,125.0987,16,1920,0
r97,2,2,legal_contract_qa,1,1976,168.4,128.1981,133.2572,45,1920,0
r103,2,46,multidoc_qa,1,1940,175.481,124.0176,126.3832,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,175.481,125.3619,127.1247,16,1920,1
r98,2,4,multidoc_qa,1,1953,175.476,121.7908,127.4103,49,1920,1
r105,2,54,topic_retrieval_longchat,1,1945,177.388,123.8934,125.7029,16,1920,1
r106,2,19,narrative_qa,1,1939,188.525,113.01,114.8251,16,1920,1
r108,2,49,paper_assistant,1,2032,188.526,114.0803,116.1227,16,1920,3
r111,2,42,coursera,1,1997,188.527,115.2062,117.3544,16,1920,2
r112,2,28,coursera,1,2002,188.528,115.4048,117.6099,16,1920,1
r114,2,62,natural_question,1,1936,190.817,115.0645,117.1142,16,1920,1
r102,2,37,review_summ,1,1945,175.48,123.7953,133.2037,72,1920,1
r116,2,22,quality,1,2032,191.082,116.8494,118.8235,16,1920,1
r109,2,29,financial_qa,1,1963,188.526,114.2333,121.8351,57,1920,0
r107,2,45,meeting_summ,1,1934,188.525,113.5492,122.3589,67,1920,0
r110,2,30,legal_contract_qa,1,1976,188.527,114.7213,122.3573,58,1920,0
r117,2,34,natural_question,1,1937,192.03,116.9124,118.8548,16,1920,0
r118,2,53,scientific_qa,1,1935,192.176,117.2938,119.136,16,1920,1
r113,2,44,legal_contract_qa,1,1976,190.816,113.688,120.8907,58,1920,1
r119,2,5,narrative_qa,1,1937,192.761,118.2921,119.7159,16,1920,1
r120,2,36,quality,1,1997,199.692,111.519,112.9169,16,1920,1
r122,2,52,sci_fi,1,1962,199.693,112.784,114.3838,16,1920,1
r124,2,47,narrative_qa,1,1940,199.694,113.2663,115.024,16,1920,1
r127,2,35,paper_assistant,1,2032,200.891,113.5801,115.179,16,1920,1
r115,2,57,financial_qa,1,1960,190.819,116.3714,126.2772,88,1920,1
r126,2,39,scientific_qa,1,1934,200.889,113.0655,116.2837,30,1920,1
r125,2,60,multidoc_qa,1,1934,199.695,113.8212,117.9145,41,1920,1
r121,2,1,financial_qa,1,1966,199.693,112.1283,119.052,82,1920,1
r123,2,23,review_summ,1,1941,199.694,113.0693,120.0941,107,1920,1
