round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,49,paper_assistant,0,1934,1.0892,16,0,0,0,0,0
1,50,quality,0,2032,1.1804,16,0,0,0,0,0
1,51,review_summ,0,1942,1.1179,16,0,0,0,0,0
1,52,sci_fi,0,1956,1.1167,16,0,0,0,0,0
1,53,scientific_qa,0,1935,1.0863,16,0,0,0,0,0
1,54,topic_retrieval_longchat,0,1945,1.115,16,0,0,0,0,0
1,55,tpo,0,2009,1.1732,16,0,0,0,0,0
1,56,coursera,0,2011,1.1721,16,0,0,0,0,0
1,57,financial_qa,0,1971,1.1379,16,0,0,0,0,0
1,58,legal_contract_qa,0,1961,1.1346,16,0,0,0,0,0
1,59,meeting_summ,0,1942,1.1144,16,0,0,0,0,0
1,60,multidoc_qa,0,1935,1.0793,16,0,0,0,0,0
1,61,narrative_qa,0,1937,1.1212,16,0,0,0,0,0
1,62,natural_question,0,1934,1.0744,16,0,0,0,0,0
1,63,paper_assistant,0,1934,1.0774,16,0,0,0,0,0
2,14,coursera,1,1984,0.9258,1920,1904,30,623902720,0,0
2,8,quality,1,1952,0.7369,1920,1904,30,623902720,0,0
2,3,meeting_summ,1,1937,0.6284,1920,1904,30,623902720,0,0
2,48,natural_question,1,1941,0.7266,1920,1904,30,623902720,0,0
2,18,multidoc_qa,1,1952,0.8171,1920,1904,30,623902720,0,0
2,26,topic_retrieval_longchat,1,1945,0.7465,1920,1904,30,623902720,0,0
2,41,tpo,1,1987,0.8058,1920,1904,30,623902720,0,0
2,63,paper_assistant,1,2032,0.1462,1920,0,0,0,0,0
2,56,coursera,1,2007,0.9476,1920,1904,30,623902720,0,0
2,17,meeting_summ,1,1934,0.451,1920,1904,30,623902720,0,0
2,0,coursera,1,1974,0.3985,1920,1904,30,623902720,0,0
2,16,legal_contract_qa,1,1981,0.4517,1920,1904,30,623902720,0,0
2,55,tpo,1,1989,0.4582,1920,1904,30,623902720,0,0
2,51,review_summ,1,1948,0.4509,1920,1904,30,623902720,0,0
2,11,scientific_qa,2,1944,0.4224,1920,1904,30,623902720,0,0
2,31,meeting_summ,1,1932,0.3499,1920,1904,30,623902720,0,0
2,27,tpo,1,1990,0.475,1920,1904,30,623902720,0,0
2,59,meeting_summ,1,1942,0.4002,1920,1904,30,623902720,0,0
2,9,review_summ,1,1945,0.6484,1920,1904,30,623902720,0,0
2,13,tpo,1,2008,0.7268,1920,1904,30,623902720,0,0
2,50,quality,1,2032,0.7008,1920,1904,30,623902720,0,0
2,7,paper_assistant,1,2032,0.7413,1920,1904,30,623902720,0,0
2,58,legal_contract_qa,1,1976,0.7364,1920,1904,30,623902720,0,0
2,21,paper_assistant,1,2032,0.9363,1920,1904,30,623902720,0,0
2,61,narrative_qa,1,1938,0.7394,1920,1904,30,623902720,0,0
2,20,natural_question,1,1934,0.7281,1920,1904,30,623902720,0,0
2,15,financial_qa,1,1983,0.6724,1920,1904,30,623902720,0,0
2,25,scientific_qa,1,1935,0.4215,1920,1904,30,623902720,0,0
2,43,financial_qa,1,1964,0.4189,1920,1904,30,623902720,0,0
2,32,multidoc_qa,1,1942,0.428,1920,1904,30,623902720,0,0
2,38,sci_fi,1,1964,0.5205,1920,1904,30,623902720,0,0
2,24,sci_fi,1,1969,0.4594,1920,1904,30,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.312,1920,1904,30,623902720,0,0
2,2,legal_contract_qa,1,1976,0.3266,1920,1904,30,623902720,0,0
2,4,multidoc_qa,1,1953,0.3247,1920,1904,30,623902720,0,0
2,6,natural_question,1,1936,0.3417,1920,1904,30,623902720,0,0
2,33,narrative_qa,1,1941,0.6147,1920,1904,30,623902720,0,0
2,10,sci_fi,1,1966,0.6502,1920,1904,30,623902720,0,0
2,37,review_summ,1,1945,0.628,1920,1904,30,623902720,0,0
2,46,multidoc_qa,1,1940,0.6909,1920,1904,30,623902720,0,0
2,12,topic_retrieval_longchat,1,1945,0.7775,1920,1888,30,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,0.669,1920,1888,30,618659840,0,0
2,19,narrative_qa,1,1939,0.7038,1920,1904,30,623902720,0,0
2,45,meeting_summ,1,1934,0.6599,1920,1904,30,623902720,0,0
2,49,paper_assistant,1,2032,0.8404,1920,1904,30,623902720,0,0
2,29,financial_qa,1,1963,0.547,1920,1904,30,623902720,0,0
2,30,legal_contract_qa,1,1976,0.5201,1920,1904,30,623902720,0,0
2,42,coursera,1,1997,0.4953,1920,1904,30,623902720,0,0
2,28,coursera,1,2002,0.5421,1920,1904,30,623902720,0,0
2,44,legal_contract_qa,1,1976,0.4489,1920,1904,30,623902720,0,0
2,62,natural_question,1,1936,0.3856,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.4102,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.4164,1920,1904,30,623902720,0,0
2,34,natural_question,1,1937,0.3774,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,0.5933,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,0.6391,1920,1904,30,623902720,0,0
2,36,quality,1,1997,0.7286,1920,1904,30,623902720,0,0
2,1,financial_qa,1,1966,0.6775,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,0.6861,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,0.6745,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,0.7543,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,0.7165,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,0.5888,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.5318,1920,1904,30,623902720,0,0
