round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b,out_tokens,backlog
1,38,sci_fi,0,1954,1.5463,16,0,0,0,0,0,16,1
1,39,scientific_qa,0,1931,2.0986,16,0,0,0,0,0,35,1
1,40,topic_retrieval_longchat,0,1945,1.5715,16,0,0,0,0,0,16,1
1,41,tpo,0,1980,1.5961,16,0,0,0,0,0,16,1
1,42,coursera,0,1964,1.5682,16,0,0,0,0,0,16,1
1,43,financial_qa,0,1970,2.2629,16,0,0,0,0,0,38,1
1,44,legal_contract_qa,0,1964,2.9961,16,0,0,0,0,0,63,1
1,45,meeting_summ,0,1942,3.1895,16,0,0,0,0,0,71,1
1,46,multidoc_qa,0,1935,1.5353,16,0,0,0,0,0,16,1
1,47,narrative_qa,0,1932,1.531,16,0,0,0,0,0,16,1
1,48,natural_question,0,1941,1.5517,16,0,0,0,0,0,16,1
1,49,paper_assistant,0,1934,4.509,16,0,0,0,0,0,114,1
1,50,quality,0,2032,1.62,16,0,0,0,0,0,16,1
1,51,review_summ,0,1942,4.2865,16,0,0,0,0,0,106,1
1,52,sci_fi,0,1956,1.5718,16,0,0,0,0,0,16,1
1,53,scientific_qa,0,1935,1.5228,16,0,0,0,0,0,16,1
1,54,topic_retrieval_longchat,0,1945,1.5687,16,0,0,0,0,0,16,1
1,55,tpo,0,2009,1.6245,16,0,0,0,0,0,16,1
1,56,coursera,0,2011,1.6371,16,0,0,0,0,0,16,1
1,57,financial_qa,0,1971,3.4614,16,0,0,0,0,0,77,1
1,58,legal_contract_qa,0,1961,1.6995,16,0,0,0,0,0,20,1
1,59,meeting_summ,0,1942,3.8559,16,0,0,0,0,0,92,1
1,60,multidoc_qa,0,1935,1.9184,16,0,0,0,0,0,30,1
1,61,narrative_qa,0,1937,1.5339,16,0,0,0,0,0,16,1
1,62,natural_question,0,1934,1.5383,16,0,0,0,0,0,16,1
1,63,paper_assistant,0,1934,4.4953,16,0,0,0,0,0,114,1
2,14,coursera,1,1984,1.635,1920,1904,30,623902720,0,0,16,1
2,8,quality,1,1952,1.6018,1920,1904,30,623902720,0,0,16,0
2,3,meeting_summ,1,1937,2.8136,1920,1904,30,623902720,0,0,55,0
2,48,natural_question,1,1941,1.5539,1920,1904,30,623902720,0,0,16,0
2,18,multidoc_qa,1,1952,2.1178,1920,1904,30,623902720,0,0,33,0
2,26,topic_retrieval_longchat,1,1945,1.7231,1920,1904,30,623902720,0,0,16,0
2,41,tpo,1,1987,1.5667,1920,1904,30,623902720,0,0,16,1
2,63,paper_assistant,1,2032,0.6056,1920,0,0,0,0,0,16,1
2,56,coursera,1,2007,1.4656,1920,1904,30,623902720,0,0,16,1
2,17,meeting_summ,1,1934,1.784,1920,1904,30,623902720,0,0,39,0
2,0,coursera,1,1974,1.1732,1920,1904,30,623902720,0,0,16,0
2,16,legal_contract_qa,1,1981,2.7343,1920,1904,30,623902720,0,0,67,0
2,55,tpo,1,1989,1.2663,1920,1904,30,623902720,0,0,16,1
2,51,review_summ,1,1948,2.9794,1920,1904,30,623902720,0,0,78,0
2,11,scientific_qa,2,1944,1.1388,1920,1904,30,623902720,0,0,16,0
2,31,meeting_summ,1,1932,3.1519,1920,1904,30,623902720,0,0,83,0
2,27,tpo,1,1990,1.1994,1920,1904,30,623902720,0,0,16,1
2,59,meeting_summ,1,1942,2.4664,1920,1904,30,623902720,0,0,58,0
2,9,review_summ,1,1945,3.3956,1920,1904,30,623902720,0,0,82,0
2,13,tpo,1,2008,1.6775,1920,1904,30,623902720,0,0,16,1
2,50,quality,1,2032,1.4603,1920,1904,30,623902720,0,0,16,1
2,7,paper_assistant,1,2032,1.7116,1920,1904,30,623902720,0,0,16,1
2,58,legal_contract_qa,1,1976,2.7969,1920,1904,30,623902720,0,0,60,0
2,21,paper_assistant,1,2032,1.5513,1920,1904,30,623902720,0,0,16,1
2,61,narrative_qa,1,1938,1.4806,1920,1904,30,623902720,0,0,16,0
2,20,natural_question,1,1934,1.6445,1920,1904,30,623902720,0,0,16,0
2,15,financial_qa,1,1983,3.0252,1920,1904,30,623902720,0,0,65,0
2,25,scientific_qa,1,1935,1.0263,1920,1904,30,623902720,0,0,16,0
2,43,financial_qa,1,1964,2.4115,1920,1904,30,623902720,0,0,59,0
2,32,multidoc_qa,1,1942,1.1448,1920,1904,30,623902720,0,0,17,0
2,38,sci_fi,1,1964,1.1907,1920,1904,30,623902720,0,0,16,0
2,24,sci_fi,1,1969,1.2472,1920,1904,30,623902720,0,0,16,0
2,40,topic_retrieval_longchat,1,1945,1.023,1920,1904,30,623902720,0,0,16,0
2,2,legal_contract_qa,1,1976,2.1068,1920,1904,30,623902720,0,0,45,0
2,4,multidoc_qa,1,1953,2.0487,1920,1904,30,623902720,0,0,49,0
2,6,natural_question,1,1936,1.3103,1920,1904,30,623902720,0,0,16,0
2,33,narrative_qa,1,1941,1.6696,1920,1904,30,623902720,0,0,16,0
2,10,sci_fi,1,1966,1.8265,1920,1904,30,623902720,0,0,16,0
2,37,review_summ,1,1945,3.3469,1920,1904,30,623902720,0,0,72,0
2,46,multidoc_qa,1,1940,2.0225,1920,1904,30,623902720,0,0,22,0
2,12,topic_retrieval_longchat,1,1945,1.6894,1920,1888,30,618659840,0,0,16,0
2,54,topic_retrieval_longchat,1,1945,1.5576,1920,1888,30,618659840,0,0,16,0
2,19,narrative_qa,1,1939,1.5907,1920,1904,30,623902720,0,0,16,0
2,45,meeting_summ,1,1934,3.0438,1920,1904,30,623902720,0,0,67,0
2,49,paper_assistant,1,2032,1.6863,1920,1904,30,623902720,0,0,16,1
2,29,financial_qa,1,1963,2.3412,1920,1904,30,623902720,0,0,57,0
2,30,legal_contract_qa,1,1976,2.4513,1920,1904,30,623902720,0,0,58,0
2,42,coursera,1,1997,1.1483,1920,1904,30,623902720,0,0,16,1
2,28,coursera,1,2002,1.2713,1920,1904,30,623902720,0,0,16,1
2,44,legal_contract_qa,1,1976,2.5316,1920,1904,30,623902720,0,0,58,0
2,62,natural_question,1,1936,1.151,1920,1904,30,623902720,0,0,16,0
2,57,financial_qa,1,1960,3.3294,1920,1904,30,623902720,0,0,88,0
2,22,quality,1,2032,1.3117,1920,1904,30,623902720,0,0,16,1
2,34,natural_question,1,1937,1.5105,1920,1904,30,623902720,0,0,16,0
2,53,scientific_qa,1,1935,1.5681,1920,1904,30,623902720,0,0,16,0
2,5,narrative_qa,1,1937,1.7021,1920,1904,30,623902720,0,0,16,0
2,36,quality,1,1997,1.6625,1920,1904,30,623902720,0,0,16,1
2,1,financial_qa,1,1966,3.6958,1920,1904,30,623902720,0,0,82,0
2,52,sci_fi,1,1962,1.5607,1920,1904,30,623902720,0,0,16,0
2,23,review_summ,1,1941,4.2663,1920,1904,30,623902720,0,0,107,0
2,47,narrative_qa,1,1940,1.7106,1920,1904,30,623902720,0,0,16,0
2,60,multidoc_qa,1,1934,2.4884,1920,1904,30,623902720,0,0,41,0
2,39,scientific_qa,1,1934,2.1721,1920,1904,30,623902720,0,0,30,0
2,35,paper_assistant,1,2032,1.1884,1920,1904,30,623902720,0,0,16,1
