rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r54,1,54,topic_retrieval_longchat,0,1945,186.231,10.3946,26.2823,16,16,7
r45,1,45,meeting_summ,0,1942,166.02,4.3098,51.7903,71,16,8
r55,1,55,tpo,0,2009,186.231,15.0772,31.5795,16,16,8
r56,1,56,coursera,0,2011,192.541,16.1795,31.8461,16,16,9
r58,1,58,legal_contract_qa,0,1961,196.627,19.3048,33.6786,20,16,9
r61,1,61,narrative_qa,0,1937,206.441,17.9466,26.7763,16,16,8
r62,1,62,natural_question,0,1934,206.441,17.946,26.7757,16,16,8
r60,1,60,multidoc_qa,0,1935,201.311,23.0766,39.0143,30,16,7
r64,2,14,coursera,1,1984,208.863,30.2131,35.0153,16,1920,6
r65,2,8,quality,1,1952,215.934,27.5009,29.6369,16,1920,5
r67,2,48,natural_question,1,1941,221.214,23.7757,25.815,16,1920,5
r57,1,57,financial_qa,0,1971,192.543,16.1778,54.9918,77,16,5
r49,1,49,paper_assistant,0,1934,176.319,3.8925,74.3201,114,16,5
r51,1,51,review_summ,0,1942,181.611,6.817,73.1308,106,16,5
r71,2,63,paper_assistant,1,2032,232.822,17.8173,25.8443,16,1920,5
r69,2,26,topic_retrieval_longchat,1,1945,232.82,20.933,25.9993,16,1920,5
r70,2,41,tpo,1,1987,232.821,21.3355,26.4429,16,1920,4
r59,1,59,meeting_summ,0,1942,200.091,16.9899,59.5649,92,16,3
r66,2,3,meeting_summ,1,1937,215.936,27.4992,46.9828,55,1920,2
r68,2,18,multidoc_qa,1,1952,228.998,17.7385,34.0256,33,1920,2
r72,2,56,coursera,1,2007,232.823,24.986,30.2,16,1920,2
r74,2,0,coursera,1,1974,238.745,24.3929,25.7249,16,1920,3
r63,1,63,paper_assistant,0,1934,206.442,22.554,59.2519,114,16,3
r76,2,55,tpo,1,1989,253.755,10.5106,12.0409,16,1920,3
r73,2,17,meeting_summ,1,1934,233.074,25.7458,32.7992,39,1920,3
r78,2,11,scientific_qa,2,1944,259.266,5.807,9.9465,16,1920,1
r75,2,16,legal_contract_qa,1,1981,238.746,24.9699,32.6432,67,1920,1
r80,2,27,tpo,1,1990,271.136,0.6213,1.7534,16,1920,1
r77,2,51,review_summ,1,1948,257.811,6.9284,15.1565,78,1920,1
r83,2,13,tpo,1,2008,272.318,1.4048,2.9344,16,1920,3
r84,2,50,quality,1,2032,272.502,1.5117,3.1308,16,1920,4
r79,2,31,meeting_summ,1,1932,266.06,3.64,9.9658,83,1920,4
r85,2,7,paper_assistant,1,2032,274.528,1.0029,2.1344,16,1920,3
r81,2,59,meeting_summ,1,1942,271.942,0.6326,5.3712,58,1920,3
r82,2,9,review_summ,1,1945,272.317,1.0426,7.0922,82,1920,4
r87,2,21,paper_assistant,1,2032,277.873,0.7841,1.6784,16,1920,4
r86,2,58,legal_contract_qa,1,1976,276.028,0.794,4.0116,60,1920,3
r88,2,61,narrative_qa,1,1938,279.8,0.5299,0.9746,16,1920,3
r89,2,20,natural_question,1,1934,281.377,0.7587,1.4116,16,1920,0
r91,2,25,scientific_qa,1,1935,283.524,0.7522,1.6445,16,1920,0
r90,2,15,financial_qa,1,1983,282.061,0.5434,3.3431,65,1920,0
r92,2,43,financial_qa,1,1964,283.679,0.9283,3.1016,59,1920,0
r93,2,32,multidoc_qa,1,1942,286.495,0.6242,1.1087,17,1920,0
r94,2,38,sci_fi,1,1964,287.89,0.8515,1.537,16,1920,0
r95,2,24,sci_fi,1,1969,288.377,0.729,1.2908,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,298.312,0.7136,1.1662,16,1920,0
r97,2,2,legal_contract_qa,1,1976,306.666,0.8758,2.2188,45,1920,0
r99,2,6,natural_question,1,1936,315.038,0.3976,1.1087,16,1920,0
r100,2,33,narrative_qa,1,1941,315.711,0.6984,1.3914,16,1920,0
r98,2,4,multidoc_qa,1,1953,314.269,0.7667,2.8634,49,1920,0
r101,2,10,sci_fi,1,1966,318.449,0.8083,1.2615,16,1920,0
r103,2,46,multidoc_qa,1,1940,320.585,0.4892,1.5159,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,321.258,0.7833,1.4928,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.4481,3.3013,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.5895,1.0326,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.4699,0.9267,16,1920,0
r108,2,49,paper_assistant,1,2032,337.385,0.8562,1.5655,16,1920,1
r107,2,45,meeting_summ,1,1934,336.983,0.8701,3.9035,67,1920,1
r109,2,29,financial_qa,1,1963,338.618,0.7412,2.9677,57,1920,1
r111,2,42,coursera,1,1997,345.033,1.1911,2.1793,16,1920,2
r112,2,28,coursera,1,2002,345.417,1.0518,1.9353,16,1920,2
r110,2,30,legal_contract_qa,1,1976,344.801,0.808,3.4369,58,1920,2
r114,2,62,natural_question,1,1936,349.329,0.8678,1.7239,16,1920,0
r116,2,22,quality,1,2032,350.251,1.0517,1.9938,16,1920,1
r113,2,44,legal_contract_qa,1,1976,348.7,0.8183,4.5045,58,1920,1
r117,2,34,natural_question,1,1937,351.994,0.9093,1.9841,16,1920,1
r118,2,53,scientific_qa,1,1935,352.119,0.9326,1.9826,16,1920,1
r119,2,5,narrative_qa,1,1937,353.207,0.5413,1.3624,16,1920,1
r115,2,57,financial_qa,1,1960,349.85,0.8959,5.4571,88,1920,1
r120,2,36,quality,1,1997,356.802,0.8583,1.5375,16,1920,1
r122,2,52,sci_fi,1,1962,357.083,1.4347,2.1248,16,1920,1
r121,2,1,financial_qa,1,1966,356.975,1.3647,4.6389,82,1920,1
r123,2,23,review_summ,1,1941,360.209,0.4701,4.1087,107,1920,1
r124,2,47,narrative_qa,1,1940,363.709,0.4676,0.9654,16,1920,1
r125,2,60,multidoc_qa,1,1934,364.986,0.6947,1.9373,41,1920,0
r127,2,35,paper_assistant,1,2032,366.374,1.2992,2.0053,16,1920,1
r126,2,39,scientific_qa,1,1934,366.317,0.7358,2.0917,30,1920,1
