rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r46,1,46,multidoc_qa,0,1935,129.993,1.161,3.3162,16,16,0
r47,1,47,narrative_qa,0,1932,131.31,1.1522,7.8609,16,16,0
r44,1,44,legal_contract_qa,0,1964,122.535,3.5235,17.9503,63,16,0
r48,1,48,natural_question,0,1941,133.311,5.7052,8.962,16,16,0
r50,1,50,quality,0,2032,140.487,1.243,5.7924,16,16,0
r52,1,52,sci_fi,0,1956,146.281,3.0705,4.2274,16,16,0
r45,1,45,meeting_summ,0,1942,128.107,1.1725,26.3821,71,16,0
r53,1,53,scientific_qa,0,1935,150.51,3.979,6.1513,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,154.491,1.1713,4.3526,16,16,0
r55,1,55,tpo,0,2009,156.662,2.1813,8.1164,16,16,0
r56,1,56,coursera,0,2011,158.846,4.9117,7.1354,16,16,0
r58,1,58,legal_contract_qa,0,1961,165.982,2.1193,3.6094,20,16,0
r49,1,49,paper_assistant,0,1934,139.172,1.16,35.2423,114,16,0
r51,1,51,review_summ,0,1942,142.275,3.5385,33.5353,106,16,0
r61,1,61,narrative_qa,0,1937,175.812,1.1739,2.3364,16,16,0
r60,1,60,multidoc_qa,0,1935,174.417,1.1611,8.6129,30,16,0
r57,1,57,financial_qa,0,1971,164.781,1.2005,19.5625,77,16,0
r62,1,62,natural_question,0,1934,178.15,4.3329,6.4392,16,16,0
r59,1,59,meeting_summ,0,1942,169.594,3.4006,17.3772,92,16,0
r63,1,63,paper_assistant,0,1934,183.032,1.1576,6.6847,114,16,0
r64,2,14,coursera,1,1984,184.345,4.6366,5.4399,16,1920,0
r65,2,8,quality,1,1952,184.591,5.125,5.8476,16,1920,0
r67,2,48,natural_question,1,1941,189.718,0.7992,1.7303,16,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,190.44,0.934,2.0425,16,1920,0
r66,2,3,meeting_summ,1,1937,186.972,2.7448,6.2228,55,1920,0
r68,2,18,multidoc_qa,1,1952,189.786,1.0521,3.5294,33,1920,0
r70,2,41,tpo,1,1987,191.451,0.6449,1.9276,16,1920,0
r71,2,63,paper_assistant,1,2032,192.484,0.2387,1.1961,16,1920,0
r72,2,56,coursera,1,2007,193.196,0.7913,1.3952,16,1920,0
r74,2,0,coursera,1,1974,193.379,1.3258,2.504,16,1920,0
r76,2,55,tpo,1,1989,194.593,0.59,1.7006,16,1920,0
r73,2,17,meeting_summ,1,1934,193.317,1.2025,3.8426,39,1920,0
r78,2,11,scientific_qa,2,1944,196.294,0.9982,2.0454,16,1920,0
r75,2,16,legal_contract_qa,1,1981,193.682,1.2266,5.88,67,1920,0
r80,2,27,tpo,1,1990,198.342,0.9074,1.9956,16,1920,0
r77,2,51,review_summ,1,1948,195.885,0.8469,6.2402,78,1920,0
r79,2,31,meeting_summ,1,1932,197.161,0.7139,6.6484,83,1920,0
r83,2,13,tpo,1,2008,202.127,0.8992,1.9958,16,1920,0
r81,2,59,meeting_summ,1,1942,199.564,0.542,4.6086,58,1920,0
r84,2,50,quality,1,2032,203.812,0.895,1.9196,16,1920,0
r85,2,7,paper_assistant,1,2032,204.124,1.0788,2.1152,16,1920,0
r82,2,9,review_summ,1,1945,200.34,0.8536,6.2497,82,1920,0
r87,2,21,paper_assistant,1,2032,205.733,0.6674,1.6929,16,1920,0
r88,2,61,narrative_qa,1,1938,206.24,0.5355,1.5628,16,1920,0
r89,2,20,natural_question,1,1934,206.591,0.5235,1.5588,16,1920,0
r86,2,58,legal_contract_qa,1,1976,204.173,1.4801,5.5129,60,1920,0
r91,2,25,scientific_qa,1,1935,207.805,0.7951,1.9577,16,1920,0
r93,2,32,multidoc_qa,1,1942,209.687,0.8068,2.0511,17,1920,0
r94,2,38,sci_fi,1,1964,209.764,1.031,2.2156,16,1920,0
r90,2,15,financial_qa,1,1983,207.428,0.5523,4.7038,65,1920,0
r92,2,43,financial_qa,1,1964,208.151,0.751,4.9249,59,1920,0
r95,2,24,sci_fi,1,1969,211.741,0.9573,2.2394,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,211.98,1.2942,2.3124,16,1920,0
r99,2,6,natural_question,1,1936,213.982,0.459,1.5402,16,1920,0
r100,2,33,narrative_qa,1,1941,214.294,0.5308,1.604,16,1920,0
r97,2,2,legal_contract_qa,1,1976,212.133,1.367,4.4918,45,1920,0
r98,2,4,multidoc_qa,1,1953,213.078,0.5947,3.8776,49,1920,0
r101,2,10,sci_fi,1,1966,215.524,0.8971,1.7324,16,1920,0
r103,2,46,multidoc_qa,1,1940,216.625,0.7816,2.1626,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,216.957,0.9557,2.0784,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,217.258,0.7611,1.8444,16,1920,0
r106,2,19,narrative_qa,1,1939,218.79,0.7633,1.4791,16,1920,0
r102,2,37,review_summ,1,1945,215.899,0.9328,5.0988,72,1920,0
r108,2,49,paper_assistant,1,2032,219.103,1.3241,2.2918,16,1920,0
r111,2,42,coursera,1,1997,221.397,0.6226,1.7988,16,1920,0
r107,2,45,meeting_summ,1,1934,219.036,1.1101,6.0157,67,1920,0
r112,2,28,coursera,1,2002,223.198,0.9079,2.2867,16,1920,0
r109,2,29,financial_qa,1,1963,220.271,0.9368,5.4438,57,1920,0
r110,2,30,legal_contract_qa,1,1976,221.0,0.5558,5.0666,58,1920,0
r114,2,62,natural_question,1,1936,225.486,0.7165,1.8332,16,1920,0
r116,2,22,quality,1,2032,226.067,0.9375,1.9597,16,1920,0
r117,2,34,natural_question,1,1937,227.322,0.7943,1.8805,16,1920,0
r118,2,53,scientific_qa,1,1935,228.028,0.5514,1.6169,16,1920,0
r113,2,44,legal_contract_qa,1,1976,225.054,0.8432,4.6797,58,1920,0
r119,2,5,narrative_qa,1,1937,229.204,0.5301,1.3729,16,1920,0
r120,2,36,quality,1,1997,229.646,0.7438,1.757,16,1920,0
r115,2,57,financial_qa,1,1960,225.717,0.7375,6.7083,88,1920,0
r122,2,52,sci_fi,1,1962,230.578,0.8251,1.9303,16,1920,0
r124,2,47,narrative_qa,1,1940,232.427,0.7372,1.8117,16,1920,0
r125,2,60,multidoc_qa,1,1934,232.51,0.8762,3.9426,41,1920,0
r121,2,1,financial_qa,1,1966,229.735,1.067,6.8445,82,1920,0
r126,2,39,scientific_qa,1,1934,234.241,0.4842,2.6347,30,1920,0
r127,2,35,paper_assistant,1,2032,236.454,0.7816,1.4961,16,1920,0
r123,2,23,review_summ,1,1941,231.406,0.549,7.1012,107,1920,0
