rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r35,1,35,paper_assistant,0,1934,142.975,3.2807,58.2218,114,16,8
r52,1,52,sci_fi,0,1956,182.652,17.5351,23.4841,16,16,8
r53,1,53,scientific_qa,0,1935,183.676,16.512,22.461,16,16,8
r54,1,54,topic_retrieval_longchat,0,1945,186.387,13.8011,19.7501,16,16,8
r44,1,44,legal_contract_qa,0,1964,166.254,4.3044,52.8163,63,16,8
r55,1,55,tpo,0,2009,186.387,18.8768,32.6835,16,16,8
r45,1,45,meeting_summ,0,1942,166.255,4.3036,96.4355,71,16,1
r61,1,61,narrative_qa,0,1937,204.03,25.0037,63.4376,16,16,0
r60,1,60,multidoc_qa,0,1935,200.908,28.1258,67.0728,30,16,0
r56,1,56,coursera,0,2011,196.975,21.0742,73.9224,16,16,0
r49,1,49,paper_assistant,0,1934,176.884,2.2824,96.2946,114,16,0
r58,1,58,legal_contract_qa,0,1961,196.976,21.0731,77.2272,20,16,0
r51,1,51,review_summ,0,1942,182.651,4.9028,91.7922,106,16,0
r57,1,57,financial_qa,0,1971,196.975,21.0736,77.8348,77,16,0
r64,2,14,coursera,1,1984,214.726,60.3616,62.44,16,1920,1
r65,2,8,quality,1,1952,214.727,60.3608,62.4392,16,1920,1
r67,2,48,natural_question,1,1941,225.846,49.2417,51.3201,16,1920,1
r69,2,26,topic_retrieval_longchat,1,1945,234.804,40.2832,42.3616,16,1920,1
r62,1,62,natural_question,0,1934,204.031,33.0528,73.5304,16,16,1
r68,2,18,multidoc_qa,1,1952,229.036,46.0519,50.4957,33,1920,3
r71,2,63,paper_assistant,1,2032,234.806,42.7553,44.7259,16,1920,3
r70,2,41,tpo,1,1987,234.805,43.5425,45.7124,16,1920,2
r72,2,56,coursera,1,2007,234.806,43.946,46.1206,16,1920,1
r74,2,0,coursera,1,1974,237.085,42.302,44.5274,16,1920,1
r66,2,3,meeting_summ,1,1937,214.728,60.3601,67.8039,55,1920,1
r76,2,55,tpo,1,1989,262.657,18.6526,20.5675,16,1920,1
r73,2,17,meeting_summ,1,1934,234.807,44.0927,49.633,39,1920,0
r78,2,11,scientific_qa,2,1944,262.658,20.2803,22.6612,16,1920,0
r80,2,27,tpo,1,1990,271.133,12.6764,15.7347,16,1920,1
r59,1,59,meeting_summ,0,1942,200.19,28.8439,87.6522,92,16,2
r83,2,13,tpo,1,2008,272.309,14.2679,16.5549,16,1920,2
r84,2,50,quality,1,2032,272.494,15.348,17.5594,16,1920,2
r75,2,16,legal_contract_qa,1,1981,237.087,43.8397,53.6609,67,1920,1
r81,2,59,meeting_summ,1,1942,271.934,10.852,19.4485,58,1920,1
r85,2,7,paper_assistant,1,2032,274.497,15.5563,17.5651,16,1920,2
r63,1,63,paper_assistant,0,1934,206.139,30.9449,86.173,114,16,1
r77,2,51,review_summ,1,1948,262.657,19.3786,30.4341,78,1920,1
r87,2,21,paper_assistant,1,2032,277.867,13.947,15.6425,16,1920,1
r88,2,61,narrative_qa,1,1938,279.904,12.4592,14.4412,16,1920,0
r79,2,31,meeting_summ,1,1932,266.698,16.8076,28.7327,83,1920,0
r89,2,20,natural_question,1,1934,281.479,11.8242,14.0748,16,1920,0
r82,2,9,review_summ,1,1945,272.307,12.2845,23.7736,82,1920,0
r91,2,25,scientific_qa,1,1935,283.592,10.7538,12.6932,16,1920,0
r93,2,32,multidoc_qa,1,1942,286.579,8.4202,10.3732,17,1920,0
r94,2,38,sci_fi,1,1964,287.988,7.7225,9.3729,16,1920,0
r95,2,24,sci_fi,1,1969,288.427,8.1162,9.4848,16,1920,0
r86,2,58,legal_contract_qa,1,1976,276.131,15.0165,21.9681,60,1920,0
r92,2,43,financial_qa,1,1964,283.812,10.7886,15.6354,59,1920,0
r90,2,15,financial_qa,1,1983,282.16,12.1858,17.4761,65,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,298.337,0.6103,1.3882,16,1920,0
r97,2,2,legal_contract_qa,1,1976,306.665,0.4797,1.8119,45,1920,0
r99,2,6,natural_question,1,1936,315.033,0.7025,1.4803,16,1920,0
r100,2,33,narrative_qa,1,1941,315.676,0.5936,1.3463,16,1920,0
r98,2,4,multidoc_qa,1,1953,314.269,0.763,2.935,49,1920,0
r101,2,10,sci_fi,1,1966,318.449,0.5921,1.0529,16,1920,0
r103,2,46,multidoc_qa,1,1940,320.569,0.6792,1.8222,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,321.25,0.5915,1.4182,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.7569,3.7349,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.8298,1.2849,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.7482,1.2102,16,1920,0
r108,2,49,paper_assistant,1,2032,337.388,0.7567,1.4639,16,1920,1
r107,2,45,meeting_summ,1,1934,336.983,0.4041,3.2896,67,1920,1
r109,2,29,financial_qa,1,1963,338.615,0.5071,2.5955,57,1920,1
r111,2,42,coursera,1,1997,345.033,1.172,2.0739,16,1920,2
r112,2,28,coursera,1,2002,345.417,1.1366,1.9694,16,1920,2
r110,2,30,legal_contract_qa,1,1976,344.801,1.0509,3.5591,58,1920,2
r114,2,62,natural_question,1,1936,349.354,0.466,1.279,16,1920,0
r116,2,22,quality,1,2032,350.241,0.6433,1.582,16,1920,1
r113,2,44,legal_contract_qa,1,1976,348.7,0.5256,3.6194,58,1920,1
r117,2,34,natural_question,1,1937,351.965,0.7462,1.5142,16,1920,1
r118,2,53,scientific_qa,1,1935,352.142,1.1523,1.9572,16,1920,1
r119,2,5,narrative_qa,1,1937,353.228,0.8103,1.5306,16,1920,1
r115,2,57,financial_qa,1,1960,349.821,0.6278,5.0609,88,1920,1
r120,2,36,quality,1,1997,356.802,0.7876,1.6915,16,1920,1
r122,2,52,sci_fi,1,1962,357.082,1.2276,1.9663,16,1920,1
r121,2,1,financial_qa,1,1966,356.975,0.9822,4.2116,82,1920,1
r123,2,23,review_summ,1,1941,360.204,0.6542,4.0421,107,1920,1
r124,2,47,narrative_qa,1,1940,363.7,0.6431,1.0845,16,1920,1
r125,2,60,multidoc_qa,1,1934,364.986,0.4724,1.7304,41,1920,0
r127,2,35,paper_assistant,1,2032,366.383,0.9558,1.6628,16,1920,1
r126,2,39,scientific_qa,1,1934,366.323,0.7974,2.0206,30,1920,1
