rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r29,1,29,financial_qa,0,1974,113.663,1.1759,3.9532,48,16,4
r31,1,31,meeting_summ,0,1933,126.698,3.3825,6.1625,54,16,2
r32,1,32,multidoc_qa,0,1938,131.338,1.1097,1.7002,16,16,2
r33,1,33,narrative_qa,0,1942,133.846,3.7491,5.4752,16,16,2
r34,1,34,natural_question,0,1940,136.528,2.1561,2.8228,16,16,2
r36,1,36,quality,0,2001,147.453,5.4152,11.7013,16,16,10
r38,1,38,sci_fi,0,1954,147.454,5.4141,11.7003,16,16,10
r40,1,40,topic_retrieval_longchat,0,1945,147.455,8.5974,14.286,16,16,8
r41,1,41,tpo,0,1980,147.455,8.5969,14.2855,16,16,8
r42,1,42,coursera,0,1964,147.456,8.5964,14.285,16,16,8
r39,1,39,scientific_qa,0,1931,147.454,5.4136,26.0588,35,16,8
r46,1,46,multidoc_qa,0,1935,165.813,4.58,7.6999,16,16,8
r47,1,47,narrative_qa,0,1932,170.64,1.2817,15.8324,16,16,8
r43,1,43,financial_qa,0,1970,156.337,1.3602,31.7541,38,16,9
r48,1,48,natural_question,0,1941,173.515,7.3277,20.8864,16,16,8
r52,1,52,sci_fi,0,1956,186.349,7.0379,11.6612,16,16,7
r50,1,50,quality,0,2032,179.704,6.644,23.4762,16,16,7
r53,1,53,scientific_qa,0,1935,186.35,15.954,19.1486,16,16,8
r44,1,44,legal_contract_qa,0,1964,157.699,8.1136,52.5221,63,16,8
r54,1,54,topic_retrieval_longchat,0,1945,186.35,18.129,28.3097,16,16,8
r45,1,45,meeting_summ,0,1942,161.742,7.5201,56.4708,71,16,8
r55,1,55,tpo,0,2009,186.351,23.7248,35.681,16,16,8
r56,1,56,coursera,0,2011,192.233,21.9875,34.1358,16,16,8
r37,1,37,review_summ,0,1943,147.453,5.4146,84.0917,105,16,8
r58,1,58,legal_contract_qa,0,1961,196.942,24.6482,39.1113,20,16,8
r35,1,35,paper_assistant,0,1934,141.135,7.3409,99.6482,114,16,9
r61,1,61,narrative_qa,0,1937,202.306,33.3132,42.6035,16,16,8
r62,1,62,natural_question,0,1934,202.308,38.3319,45.4061,16,16,8
r60,1,60,multidoc_qa,0,1935,201.158,29.512,49.0419,30,16,7
r64,2,14,coursera,1,1984,208.858,38.4164,45.9314,16,1920,6
r51,1,51,review_summ,0,1942,186.349,1.3083,69.2653,106,16,5
r49,1,49,paper_assistant,0,1934,179.703,6.6449,79.6476,114,16,4
r65,2,8,quality,1,1952,212.993,41.508,49.457,16,1920,3
r57,1,57,financial_qa,0,1971,193.389,24.5289,70.7632,77,16,5
r67,2,48,natural_question,1,1941,220.407,38.5693,43.7459,16,1920,5
r71,2,63,paper_assistant,1,2032,231.107,31.5193,36.0245,16,1920,4
r69,2,26,topic_retrieval_longchat,1,1945,230.671,32.2365,36.6678,16,1920,4
r70,2,41,tpo,1,1987,230.961,32.4559,36.8597,16,1920,4
r59,1,59,meeting_summ,0,1942,201.156,25.0665,68.5718,92,16,3
r68,2,18,multidoc_qa,1,1952,229.529,33.3789,40.1993,33,1920,3
r72,2,56,coursera,1,2007,231.253,36.4652,38.4748,16,1920,3
r66,2,3,meeting_summ,1,1937,214.222,40.2782,58.8264,55,1920,1
r74,2,0,coursera,1,1974,235.621,33.056,37.7415,16,1920,1
r76,2,55,tpo,1,1989,253.602,20.0428,21.4324,16,1920,2
r73,2,17,meeting_summ,1,1934,234.45,33.8951,40.9684,39,1920,1
r78,2,11,scientific_qa,2,1944,259.227,15.2913,16.9877,16,1920,2
r63,1,63,paper_assistant,0,1934,208.858,31.7817,67.5929,114,16,2
r80,2,27,tpo,1,1990,272.815,3.0877,7.5871,16,1920,2
r83,2,13,tpo,1,2008,272.818,6.838,9.0929,16,1920,3
r75,2,16,legal_contract_qa,1,1981,235.91,33.0886,46.5757,67,1920,2
r84,2,50,quality,1,2032,272.819,7.9696,10.1604,16,1920,2
r85,2,7,paper_assistant,1,2032,274.465,6.5653,8.615,16,1920,2
r87,2,21,paper_assistant,1,2032,279.261,4.6038,6.6855,16,1920,1
r88,2,61,narrative_qa,1,1938,279.905,4.4219,6.6057,16,1920,0
r81,2,59,meeting_summ,1,1942,272.816,3.6347,14.4807,58,1920,0
r77,2,51,review_summ,1,1948,258.743,15.721,28.8028,78,1920,0
r89,2,20,natural_question,1,1934,281.471,3.1301,6.6976,16,1920,0
r79,2,31,meeting_summ,1,1932,266.652,8.6067,22.2852,83,1920,0
r91,2,25,scientific_qa,1,1935,283.56,3.7366,5.4979,16,1920,0
r82,2,9,review_summ,1,1945,272.817,6.6388,17.6707,82,1920,0
r86,2,58,legal_contract_qa,1,1976,276.111,6.8682,14.5842,60,1920,0
r94,2,38,sci_fi,1,1964,287.962,0.9755,2.7331,16,1920,0
r93,2,32,multidoc_qa,1,1942,286.513,2.4252,4.2603,17,1920,0
r95,2,24,sci_fi,1,1969,288.429,1.4334,2.7812,16,1920,0
r90,2,15,financial_qa,1,1983,282.144,3.0707,9.6342,65,1920,0
r92,2,43,financial_qa,1,1964,283.867,4.5608,8.4908,59,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,298.312,0.4144,0.869,16,1920,0
r97,2,2,legal_contract_qa,1,1976,306.665,0.7008,2.04,45,1920,0
r99,2,6,natural_question,1,1936,315.034,0.6532,1.3883,16,1920,0
r98,2,4,multidoc_qa,1,1953,314.269,0.6934,2.7994,49,1920,0
r100,2,33,narrative_qa,1,1941,315.689,0.7333,1.4097,16,1920,0
r101,2,10,sci_fi,1,1966,318.449,0.8247,1.2799,16,1920,0
r103,2,46,multidoc_qa,1,1940,320.562,0.7115,1.8924,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,321.275,0.5034,1.3654,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.363,3.1914,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.687,1.1379,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.4505,0.8962,16,1920,0
r108,2,49,paper_assistant,1,2032,337.387,0.6634,1.3672,16,1920,1
r107,2,45,meeting_summ,1,1934,336.976,0.3823,3.1529,67,1920,1
r109,2,29,financial_qa,1,1963,338.612,0.5039,2.5458,57,1920,1
r111,2,42,coursera,1,1997,345.033,0.6489,1.5607,16,1920,3
r112,2,28,coursera,1,2002,345.471,0.8135,1.5909,16,1920,3
r110,2,30,legal_contract_qa,1,1976,344.801,0.6685,3.1162,58,1920,3
r114,2,62,natural_question,1,1936,349.329,0.6117,1.3133,16,1920,2
r116,2,22,quality,1,2032,350.226,1.0375,2.2116,16,1920,2
r113,2,44,legal_contract_qa,1,1976,348.7,0.7293,4.0305,58,1920,2
r117,2,34,natural_question,1,1937,351.954,0.8382,1.906,16,1920,1
r118,2,53,scientific_qa,1,1935,352.143,1.556,2.4381,16,1920,1
r119,2,5,narrative_qa,1,1937,353.214,0.8729,1.6952,16,1920,1
r115,2,57,financial_qa,1,1960,349.807,0.9301,5.7785,88,1920,1
r120,2,36,quality,1,1997,356.802,0.6281,1.2627,16,1920,2
r122,2,52,sci_fi,1,1962,357.082,1.3359,2.0274,16,1920,1
r121,2,1,financial_qa,1,1966,356.975,1.0039,4.0198,82,1920,1
r123,2,23,review_summ,1,1941,360.215,0.497,3.815,107,1920,1
r124,2,47,narrative_qa,1,1940,363.717,0.449,0.8927,16,1920,1
r125,2,60,multidoc_qa,1,1934,364.986,0.3513,1.5576,41,1920,1
r127,2,35,paper_assistant,1,2032,366.377,0.7739,1.4795,16,1920,2
r126,2,39,scientific_qa,1,1934,366.321,0.6636,1.8939,30,1920,2
