rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r56,1,56,coursera,0,2011,191.743,1.187,4.3553,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,186.402,7.6223,9.7425,16,32,0
r57,1,57,financial_qa,0,1971,192.932,2.3052,5.1384,77,16,0
r58,1,58,legal_contract_qa,0,1961,195.912,4.0163,5.9057,20,16,0
r59,1,59,meeting_summ,0,1942,199.93,1.1519,4.1619,92,16,0
r61,1,61,narrative_qa,0,1937,201.88,5.8888,8.0294,16,16,0
r62,1,62,natural_question,0,1934,202.337,5.4318,7.5724,16,16,0
r60,1,60,multidoc_qa,0,1935,201.084,4.4306,9.3752,30,16,0
r63,1,63,paper_assistant,0,1934,207.771,1.2262,5.4182,114,16,0
r64,2,14,coursera,1,1984,208.999,5.0173,5.4703,16,1920,0
r65,2,8,quality,1,1952,212.825,3.01,3.4586,16,1920,0
r66,2,3,meeting_summ,1,1937,213.245,7.9389,9.5697,55,1920,0
r67,2,48,natural_question,1,1941,219.191,4.7857,5.2324,16,1920,0
r71,2,63,paper_assistant,1,2032,231.075,0.1564,0.6204,16,1920,0
r68,2,18,multidoc_qa,1,1952,228.522,5.0611,6.0217,33,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,230.471,6.3597,6.8207,16,1920,0
r70,2,41,tpo,1,1987,230.945,10.7643,11.225,16,1920,0
r72,2,56,coursera,1,2007,231.232,11.4825,11.9376,16,1920,0
r73,2,17,meeting_summ,1,1934,233.018,10.3213,12.0111,39,1920,0
r74,2,0,coursera,1,1974,235.548,8.5861,9.4803,16,1920,0
r75,2,16,legal_contract_qa,1,1981,235.895,8.6429,10.9043,67,1936,0
r76,2,55,tpo,1,1989,251.59,0.6853,1.1374,16,1920,0
r77,2,51,review_summ,1,1948,256.234,0.6271,2.9501,78,1920,0
r78,2,11,scientific_qa,2,1944,259.185,0.6083,1.0778,16,1920,0
r79,2,31,meeting_summ,1,1932,266.016,0.6217,3.0854,83,1920,0
r80,2,27,tpo,1,1990,271.129,0.7071,1.1654,16,1920,0
r83,2,13,tpo,1,2008,272.298,1.7291,2.9096,16,1920,0
r84,2,50,quality,1,2032,272.492,2.0858,3.1547,16,1920,0
r81,2,59,meeting_summ,1,1942,271.93,0.7231,3.9357,58,1920,0
r85,2,7,paper_assistant,1,2032,274.58,1.2256,1.9483,16,1920,0
r82,2,9,review_summ,1,1945,272.296,1.0143,5.5894,82,1920,0
r86,2,58,legal_contract_qa,1,1976,276.056,0.8012,3.3503,60,1936,0
r87,2,21,paper_assistant,1,2032,277.839,0.9039,1.5978,16,1920,0
r88,2,61,narrative_qa,1,1938,279.792,0.625,1.0661,16,1920,0
r89,2,20,natural_question,1,1934,281.377,0.6304,1.0805,16,1920,0
r90,2,15,financial_qa,1,1983,282.065,0.6343,2.9282,65,1936,0
r91,2,25,scientific_qa,1,1935,283.517,0.8257,1.6133,16,1920,0
r92,2,43,financial_qa,1,1964,283.71,1.1602,3.0252,59,1936,0
r93,2,32,multidoc_qa,1,1942,286.491,0.6385,1.1227,17,1920,0
r94,2,38,sci_fi,1,1964,287.891,0.6452,1.0941,16,1920,0
r95,2,24,sci_fi,1,1969,288.377,0.7571,1.2062,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,298.312,0.629,1.0797,16,1920,0
r97,2,2,legal_contract_qa,1,1976,306.666,0.6597,1.9955,45,1936,0
r99,2,6,natural_question,1,1936,315.024,0.7128,1.4175,16,1920,0
r98,2,4,multidoc_qa,1,1953,314.27,0.6589,2.6036,49,1920,0
r100,2,33,narrative_qa,1,1941,315.674,0.8329,1.4072,16,1920,0
r101,2,10,sci_fi,1,1966,318.449,0.6731,1.1277,16,1920,0
r103,2,46,multidoc_qa,1,1940,320.569,0.7073,1.7862,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,321.277,0.8349,1.5855,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.6066,3.4137,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.6203,1.0703,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.6382,1.0962,16,1920,0
r108,2,49,paper_assistant,1,2032,337.385,0.9718,1.6737,16,1920,0
r107,2,45,meeting_summ,1,1934,337.003,0.6811,3.5589,67,1920,0
r109,2,29,financial_qa,1,1963,338.591,0.7745,2.8792,57,1936,0
r111,2,42,coursera,1,1997,345.033,1.1547,2.0602,16,1920,0
r112,2,28,coursera,1,2002,345.418,1.3071,2.0956,16,1920,0
r110,2,30,legal_contract_qa,1,1976,344.801,0.6729,3.1094,58,1936,0
r114,2,62,natural_question,1,1936,349.347,0.7703,1.5165,16,1920,0
r113,2,44,legal_contract_qa,1,1976,348.7,0.6445,3.3612,58,1936,0
r116,2,22,quality,1,2032,350.21,1.1047,1.9921,16,1920,0
r117,2,34,natural_question,1,1937,351.938,0.8736,1.6757,16,1920,0
r118,2,53,scientific_qa,1,1935,352.11,1.1967,2.0574,16,1920,0
r119,2,5,narrative_qa,1,1937,353.196,0.8485,1.5829,16,1920,0
r115,2,57,financial_qa,1,1960,349.808,1.0557,5.2484,88,1936,0
r120,2,36,quality,1,1997,356.802,0.8522,1.3555,16,1920,0
r122,2,52,sci_fi,1,1962,357.082,1.6082,2.3,16,1920,0
r121,2,1,financial_qa,1,1966,356.975,1.2459,4.2165,82,1936,0
r123,2,23,review_summ,1,1941,360.208,0.7008,4.0132,107,1920,0
r124,2,47,narrative_qa,1,1940,363.705,0.6326,1.0761,16,1920,0
r125,2,60,multidoc_qa,1,1934,364.986,0.6034,1.8364,41,1920,0
r126,2,39,scientific_qa,1,1934,366.313,0.6633,1.8518,30,1920,0
r127,2,35,paper_assistant,1,2032,366.392,1.3024,1.9264,16,1920,0
