round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b,out_tokens,backlog
1,51,review_summ,0,1942,8.0119,16,0,0,0,31,650117120,106,1
1,52,sci_fi,0,1956,4.0879,16,0,0,0,30,629145600,16,1
1,53,scientific_qa,0,1935,4.0165,16,0,0,0,30,629145600,16,1
1,54,topic_retrieval_longchat,0,1945,4.6966,16,0,0,0,30,629145600,16,1
1,55,tpo,0,2009,4.8974,16,0,0,0,30,629145600,16,1
1,56,coursera,0,2011,3.738,16,0,0,0,31,650117120,16,1
1,57,financial_qa,0,1971,6.6907,16,0,0,0,31,650117120,77,1
1,58,legal_contract_qa,0,1961,4.0214,16,0,0,0,30,629145600,20,1
1,59,meeting_summ,0,1942,5.8836,16,0,0,0,30,629145600,92,1
1,60,multidoc_qa,0,1935,3.9003,16,0,0,0,30,629145600,30,1
1,61,narrative_qa,0,1937,3.3792,16,0,0,0,30,629145600,16,1
1,62,natural_question,0,1934,4.1034,16,0,0,0,30,629145600,16,1
1,63,paper_assistant,0,1934,7.3583,16,0,0,0,30,629145600,114,1
2,14,coursera,1,1984,3.6957,1920,1904,30,623902720,30,629145600,16,1
2,8,quality,1,1952,1.1946,1920,1904,30,623902720,0,0,16,1
2,3,meeting_summ,1,1937,2.3496,1920,1904,30,623902720,0,0,55,1
2,48,natural_question,1,1941,1.1492,1920,1904,30,623902720,0,0,16,1
2,18,multidoc_qa,1,1952,1.654,1920,1904,30,623902720,0,0,33,1
2,26,topic_retrieval_longchat,1,1945,1.242,1920,1904,30,623902720,0,0,16,1
2,41,tpo,1,1987,1.2266,1920,1904,30,623902720,0,0,16,2
2,63,paper_assistant,1,2032,0.605,1920,0,0,0,0,0,16,3
2,56,coursera,1,2007,1.2056,1920,1904,30,623902720,1,20971520,16,3
2,17,meeting_summ,1,1934,1.486,1920,1904,30,623902720,0,0,39,3
2,0,coursera,1,1974,0.8368,1920,1904,30,623902720,0,0,16,3
2,16,legal_contract_qa,1,1981,2.4447,1920,1904,30,623902720,0,0,67,3
2,55,tpo,1,1989,0.8715,1920,1904,30,623902720,0,0,16,4
2,51,review_summ,1,1948,2.7754,1920,1904,30,623902720,0,0,78,4
2,11,scientific_qa,2,1944,0.9255,1920,1904,30,623902720,1,20971520,16,3
2,31,meeting_summ,1,1932,2.9246,1920,1904,30,623902720,1,20971520,83,2
2,27,tpo,1,1990,1.0504,1920,1904,30,623902720,1,20971520,16,2
2,59,meeting_summ,1,1942,2.0416,1920,1904,30,623902720,0,0,58,2
2,9,review_summ,1,1945,3.2078,1920,1904,30,623902720,0,0,82,2
2,13,tpo,1,2008,1.2031,1920,1904,30,623902720,0,0,16,3
2,50,quality,1,2032,1.3446,1920,1904,30,623902720,1,20971520,16,3
2,7,paper_assistant,1,2032,1.2196,1920,1904,30,623902720,0,0,16,4
2,58,legal_contract_qa,1,1976,2.5182,1920,1904,30,623902720,0,0,60,4
2,21,paper_assistant,1,2032,1.2719,1920,1904,30,623902720,0,0,16,5
2,61,narrative_qa,1,1938,1.2555,1920,1904,30,623902720,1,20971520,16,4
2,20,natural_question,1,1934,1.1531,1920,1904,30,623902720,0,0,16,4
2,15,financial_qa,1,1983,2.6936,1920,1904,30,623902720,0,0,65,4
2,25,scientific_qa,1,1935,0.8363,1920,1904,30,623902720,1,20971520,16,3
2,43,financial_qa,1,1964,2.1755,1920,1904,30,623902720,1,20971520,59,2
2,32,multidoc_qa,1,1942,0.974,1920,1904,30,623902720,1,20971520,17,1
2,38,sci_fi,1,1964,0.8748,1920,1904,30,623902720,0,0,16,1
2,24,sci_fi,1,1969,0.8507,1920,1904,30,623902720,0,0,16,1
2,40,topic_retrieval_longchat,1,1945,0.9418,1920,1904,30,623902720,1,20971520,16,0
2,2,legal_contract_qa,1,1976,1.7158,1920,1904,30,623902720,0,0,45,0
2,4,multidoc_qa,1,1953,1.7875,1920,1904,30,623902720,0,0,49,0
2,6,natural_question,1,1936,0.7789,1920,1904,30,623902720,0,0,16,0
2,33,narrative_qa,1,1941,1.144,1920,1904,30,623902720,0,0,16,0
2,10,sci_fi,1,1966,1.1568,1920,1904,30,623902720,0,0,16,0
2,37,review_summ,1,1945,2.7758,1920,1904,30,623902720,0,0,72,0
2,46,multidoc_qa,1,1940,1.4068,1920,1904,30,623902720,0,0,22,0
2,12,topic_retrieval_longchat,1,1945,1.1213,1920,1888,30,618659840,0,0,16,0
2,54,topic_retrieval_longchat,1,1945,1.1827,1920,1888,30,618659840,0,0,16,0
2,19,narrative_qa,1,1939,1.2315,1920,1904,30,623902720,0,0,16,0
2,45,meeting_summ,1,1934,2.663,1920,1904,30,623902720,0,0,67,0
2,49,paper_assistant,1,2032,1.2106,1920,1904,30,623902720,0,0,16,1
2,29,financial_qa,1,1963,2.0792,1920,1904,30,623902720,0,0,57,1
2,30,legal_contract_qa,1,1976,2.1233,1920,1904,30,623902720,0,0,58,1
2,42,coursera,1,1997,0.8487,1920,1904,30,623902720,0,0,16,2
2,28,coursera,1,2002,1.0496,1920,1904,30,623902720,0,0,16,3
2,44,legal_contract_qa,1,1976,2.1171,1920,1904,30,623902720,0,0,58,3
2,62,natural_question,1,1936,0.829,1920,1904,30,623902720,0,0,16,3
2,57,financial_qa,1,1960,3.0581,1920,1904,30,623902720,0,0,88,3
2,22,quality,1,2032,1.0004,1920,1904,30,623902720,1,20971520,16,3
2,34,natural_question,1,1937,0.9245,1920,1904,30,623902720,0,0,16,3
2,53,scientific_qa,1,1935,1.1116,1920,1904,30,623902720,0,0,16,3
2,5,narrative_qa,1,1937,1.1955,1920,1904,30,623902720,1,20971520,16,2
2,36,quality,1,1997,1.2129,1920,1904,30,623902720,1,20971520,16,2
2,1,financial_qa,1,1966,3.2326,1920,1904,30,623902720,0,0,82,2
2,52,sci_fi,1,1962,1.1252,1920,1904,30,623902720,0,0,16,2
2,23,review_summ,1,1941,3.9305,1920,1904,30,623902720,0,0,107,2
2,47,narrative_qa,1,1940,1.1115,1920,1904,30,623902720,0,0,16,2
2,60,multidoc_qa,1,1934,1.9087,1920,1904,30,623902720,1,20971520,41,1
2,39,scientific_qa,1,1934,1.546,1920,1904,30,623902720,0,0,30,1
2,35,paper_assistant,1,2032,0.9167,1920,1904,30,623902720,0,0,16,2
