rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r117,2,34,natural_question,1,1937,194.525,94.0468,96.0657,16,1920,0
r107,2,45,meeting_summ,1,1934,194.513,87.2516,96.1803,67,1920,0
r118,2,53,scientific_qa,1,1935,194.527,94.3219,96.3331,16,1920,0
r113,2,44,legal_contract_qa,1,1976,194.521,89.2156,96.6561,58,1920,1
r119,2,5,narrative_qa,1,1937,194.528,95.5627,97.0663,16,1920,1
r120,2,36,quality,1,1997,198.974,92.1261,93.347,16,1920,1
r122,2,52,sci_fi,1,1962,198.977,92.9181,94.3043,16,1920,1
r124,2,47,narrative_qa,1,1940,198.979,93.6827,95.4536,16,1920,1
r127,2,35,paper_assistant,1,2032,200.07,94.1157,95.7139,16,1920,1
r115,2,57,financial_qa,1,1960,194.523,91.942,101.6712,88,1920,1
r126,2,39,scientific_qa,1,1934,200.068,93.5432,96.5915,30,1920,1
r125,2,60,multidoc_qa,1,1934,200.067,93.113,97.0291,41,1920,1
r121,2,1,financial_qa,1,1966,198.976,92.5414,99.1611,82,1920,1
r123,2,23,review_summ,1,1941,198.978,93.3427,100.2338,107,1920,1
