round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
2,26,topic_retrieval_longchat,1,1945,4.8615,1920,1904,119,623902720,0,0
2,41,tpo,1,1987,4.6238,1920,1904,119,623902720,0,0
2,63,paper_assistant,1,2032,0.1631,1920,0,0,0,0,0
2,56,coursera,1,2007,1.5182,16,0,0,0,0,0
2,17,meeting_summ,1,1934,4.4385,1920,1904,119,623902720,0,0
2,0,coursera,1,1974,4.9465,1920,1904,119,623902720,0,0
2,16,legal_contract_qa,1,1981,3.9687,1936,1920,120,629145600,0,0
2,55,tpo,1,1989,0.1838,1920,1904,0,0,0,0
2,51,review_summ,1,1948,5.0011,1920,1904,119,623902720,0,0
2,11,scientific_qa,2,1944,0.8336,1920,1904,119,623902720,0,0
2,31,meeting_summ,1,1932,0.6637,1920,1904,119,623902720,0,0
2,27,tpo,1,1990,0.6777,1920,1904,119,623902720,0,0
2,59,meeting_summ,1,1942,1.0844,16,0,0,0,0,0
2,9,review_summ,1,1945,3.8124,1920,1904,119,623902720,0,0
2,13,tpo,1,2008,0.8659,1920,1904,119,623902720,0,0
2,50,quality,1,2032,1.1788,16,0,0,0,0,0
2,7,paper_assistant,1,2032,3.1711,1920,1904,119,623902720,0,0
2,58,legal_contract_qa,1,1976,1.1322,16,0,0,0,0,0
2,21,paper_assistant,1,2032,3.6217,1920,1904,119,623902720,0,0
2,61,narrative_qa,1,1938,0.9309,1920,1904,119,623902720,0,0
2,20,natural_question,1,1934,0.6358,1920,1904,119,623902720,0,0
2,15,financial_qa,1,1983,0.6072,1936,1920,120,629145600,0,0
2,25,scientific_qa,1,1935,0.654,1920,1904,119,623902720,0,0
2,43,financial_qa,1,1964,1.1711,16,0,0,0,0,0
2,32,multidoc_qa,1,1942,3.9125,1920,1904,119,623902720,0,0
2,38,sci_fi,1,1964,1.1181,16,0,0,0,0,0
2,24,sci_fi,1,1969,3.5285,1920,1904,119,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,1.1265,32,16,1,5242880,0,0
2,2,legal_contract_qa,1,1976,2.9126,1936,1920,120,629145600,0,0
2,4,multidoc_qa,1,1953,1.294,1920,1904,119,623902720,0,0
2,6,natural_question,1,1936,0.502,1920,1904,119,623902720,0,0
2,33,narrative_qa,1,1941,0.656,1920,1904,119,623902720,0,0
2,10,sci_fi,1,1966,0.6818,1920,1904,119,623902720,0,0
2,37,review_summ,1,1945,0.6645,1920,1904,119,623902720,0,0
2,46,multidoc_qa,1,1940,1.0952,16,0,0,0,0,0
2,12,topic_retrieval_longchat,1,1945,3.6807,1920,1888,118,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,1.0952,32,0,0,0,0,0
2,19,narrative_qa,1,1939,3.8102,1920,1904,119,623902720,0,0
2,45,meeting_summ,1,1934,0.756,1920,1904,119,623902720,0,0
2,49,paper_assistant,1,2032,1.1934,16,0,0,0,0,0
2,29,financial_qa,1,1963,3.0146,1936,1920,120,629145600,0,0
2,30,legal_contract_qa,1,1976,1.4876,1936,1920,120,629145600,0,0
2,42,coursera,1,1997,0.7477,1920,1904,119,623902720,0,0
2,28,coursera,1,2002,0.7669,1920,1904,119,623902720,0,0
2,44,legal_contract_qa,1,1976,1.1214,16,0,0,0,0,0
2,62,natural_question,1,1936,3.1132,1920,1904,119,623902720,0,0
2,57,financial_qa,1,1960,1.4873,1936,1920,120,629145600,0,0
2,22,quality,1,2032,0.7316,1920,1904,119,623902720,0,0
2,34,natural_question,1,1937,0.8658,1920,1904,119,623902720,0,0
2,53,scientific_qa,1,1935,0.6381,1920,1904,119,623902720,0,0
2,5,narrative_qa,1,1937,0.5156,1920,1904,119,623902720,0,0
2,36,quality,1,1997,1.131,16,0,0,0,0,0
2,1,financial_qa,1,1966,3.3769,1936,1920,120,629145600,0,0
2,52,sci_fi,1,1962,1.0571,1920,1904,119,623902720,0,0
2,23,review_summ,1,1941,0.6879,1920,1904,119,623902720,0,0
2,47,narrative_qa,1,1940,1.0842,16,0,0,0,0,0
2,60,multidoc_qa,1,1934,3.2985,1920,1904,119,623902720,0,0
2,39,scientific_qa,1,1934,1.1396,1920,1904,119,623902720,0,0
2,35,paper_assistant,1,2032,1.1977,16,0,0,0,0,0
