round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,32,multidoc_qa,0,1938,1.1009,16,0,0,0,0,0
1,33,narrative_qa,0,1942,1.1068,16,0,0,0,0,0
1,34,natural_question,0,1940,1.111,16,0,0,0,0,0
1,35,paper_assistant,0,1934,1.0848,16,0,0,0,0,0
1,36,quality,0,2001,1.1638,16,0,0,0,0,0
1,37,review_summ,0,1943,1.106,16,0,0,0,0,0
1,38,sci_fi,0,1954,1.1287,16,0,0,0,0,0
1,39,scientific_qa,0,1931,1.091,16,0,0,0,0,0
1,40,topic_retrieval_longchat,0,1945,1.1118,16,0,0,0,0,0
1,41,tpo,0,1980,1.1476,16,0,0,0,0,0
1,42,coursera,0,1964,1.1196,16,0,0,0,0,0
1,43,financial_qa,0,1970,1.1294,16,0,0,0,0,0
1,44,legal_contract_qa,0,1964,1.1128,16,0,0,0,0,0
1,45,meeting_summ,0,1942,1.1014,16,0,0,0,0,0
1,46,multidoc_qa,0,1935,1.0795,16,0,0,0,0,0
1,47,narrative_qa,0,1932,1.0727,16,0,0,0,0,0
1,48,natural_question,0,1941,1.107,16,0,0,0,0,0
1,49,paper_assistant,0,1934,1.0917,16,0,0,0,0,0
1,50,quality,0,2032,1.1827,16,0,0,0,0,0
1,51,review_summ,0,1942,1.1089,16,0,0,0,0,0
1,52,sci_fi,0,1956,1.1179,16,0,0,0,0,0
1,53,scientific_qa,0,1935,1.0743,16,0,0,0,0,0
1,54,topic_retrieval_longchat,0,1945,1.0994,16,0,0,0,0,0
1,55,tpo,0,2009,1.1707,16,0,0,0,0,0
1,56,coursera,0,2011,1.1691,16,0,0,0,0,0
1,57,financial_qa,0,1971,1.1356,16,0,0,0,0,0
1,58,legal_contract_qa,0,1961,1.1206,16,0,0,0,0,0
1,59,meeting_summ,0,1942,1.1044,16,0,0,0,0,0
1,60,multidoc_qa,0,1935,1.0841,16,0,0,0,0,0
1,61,narrative_qa,0,1937,1.098,16,0,0,0,0,0
1,62,natural_question,0,1934,1.0744,16,0,0,0,0,0
1,63,paper_assistant,0,1934,1.0928,16,0,0,0,0,0
2,14,coursera,1,1984,0.8068,1920,1904,30,623902720,0,0
2,8,quality,1,1952,0.7014,1920,1904,30,623902720,0,0
2,3,meeting_summ,1,1937,0.6062,1920,1904,30,623902720,0,0
2,48,natural_question,1,1941,0.6595,1920,1904,30,623902720,0,0
2,18,multidoc_qa,1,1952,0.7516,1920,1904,30,623902720,0,0
2,26,topic_retrieval_longchat,1,1945,0.7555,1920,1904,30,623902720,0,0
2,41,tpo,1,1987,0.7686,1920,1904,30,623902720,0,0
2,63,paper_assistant,1,2032,0.1467,1920,0,0,0,0,0
2,56,coursera,1,2007,0.761,1920,1904,30,623902720,0,0
2,17,meeting_summ,1,1934,0.5024,1920,1904,30,623902720,0,0
2,0,coursera,1,1974,0.4601,1920,1904,30,623902720,0,0
2,16,legal_contract_qa,1,1981,0.4507,1920,1904,30,623902720,0,0
2,55,tpo,1,1989,0.4896,1920,1904,30,623902720,0,0
2,51,review_summ,1,1948,0.4163,1920,1904,30,623902720,0,0
2,11,scientific_qa,2,1944,0.3619,1920,1904,30,623902720,0,0
2,31,meeting_summ,1,1932,0.383,1920,1904,30,623902720,0,0
2,27,tpo,1,1990,0.4297,1920,1904,30,623902720,0,0
2,59,meeting_summ,1,1942,0.4078,1920,1904,30,623902720,0,0
2,9,review_summ,1,1945,0.5681,1920,1904,30,623902720,0,0
2,13,tpo,1,2008,0.6884,1920,1904,30,623902720,0,0
2,50,quality,1,2032,0.6911,1920,1904,30,623902720,0,0
2,7,paper_assistant,1,2032,0.7183,1920,1904,30,623902720,0,0
2,58,legal_contract_qa,1,1976,0.9138,1920,1904,30,623902720,0,0
2,21,paper_assistant,1,2032,0.78,1920,1904,30,623902720,0,0
2,61,narrative_qa,1,1938,0.6518,1920,1904,30,623902720,0,0
2,20,natural_question,1,1934,0.6622,1920,1904,30,623902720,0,0
2,15,financial_qa,1,1983,0.7444,1920,1904,30,623902720,0,0
2,25,scientific_qa,1,1935,0.3477,1920,1904,30,623902720,0,0
2,43,financial_qa,1,1964,0.5007,1920,1904,30,623902720,0,0
2,32,multidoc_qa,1,1942,0.4086,1920,1904,30,623902720,0,0
2,38,sci_fi,1,1964,0.4238,1920,1904,30,623902720,0,0
2,24,sci_fi,1,1969,0.4365,1920,1904,30,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.42,1920,1904,30,623902720,0,0
2,2,legal_contract_qa,1,1976,0.3767,1920,1904,30,623902720,0,0
2,4,multidoc_qa,1,1953,0.3731,1920,1904,30,623902720,0,0
2,6,natural_question,1,1936,0.3496,1920,1904,30,623902720,0,0
2,33,narrative_qa,1,1941,0.6092,1920,1904,30,623902720,0,0
2,10,sci_fi,1,1966,0.7066,1920,1904,30,623902720,0,0
2,37,review_summ,1,1945,0.6622,1920,1904,30,623902720,0,0
2,46,multidoc_qa,1,1940,0.7479,1920,1904,30,623902720,0,0
2,12,topic_retrieval_longchat,1,1945,0.7001,1920,1888,30,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,0.662,1920,1888,30,618659840,0,0
2,19,narrative_qa,1,1939,0.6476,1920,1904,30,623902720,0,0
2,45,meeting_summ,1,1934,0.6598,1920,1904,30,623902720,0,0
2,49,paper_assistant,1,2032,0.8198,1920,1904,30,623902720,0,0
2,29,financial_qa,1,1963,0.4889,1920,1904,30,623902720,0,0
2,30,legal_contract_qa,1,1976,0.4967,1920,1904,30,623902720,0,0
2,42,coursera,1,1997,0.4189,1920,1904,30,623902720,0,0
2,28,coursera,1,2002,0.5361,1920,1904,30,623902720,0,0
2,44,legal_contract_qa,1,1976,0.4535,1920,1904,30,623902720,0,0
2,62,natural_question,1,1936,0.321,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.3063,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.4184,1920,1904,30,623902720,0,0
2,34,natural_question,1,1937,0.3997,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,0.6089,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,0.6411,1920,1904,30,623902720,0,0
2,36,quality,1,1997,0.7059,1920,1904,30,623902720,0,0
2,1,financial_qa,1,1966,0.6897,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,0.6841,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,0.6445,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,0.7699,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,0.7433,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,0.7692,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.5058,1920,1904,30,623902720,0,0
