rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r28,1,28,coursera,0,1980,108.883,1.1468,1.8117,16,16,0
r30,1,30,legal_contract_qa,0,1961,114.777,1.136,1.8287,16,16,0
r29,1,29,financial_qa,0,1974,113.638,1.1386,3.9561,48,16,0
r31,1,31,meeting_summ,0,1933,126.698,1.0795,2.6668,54,16,0
r32,1,32,multidoc_qa,0,1938,131.327,1.1058,1.5735,16,16,0
r33,1,33,narrative_qa,0,1942,133.847,1.4412,3.1582,16,16,0
r34,1,34,natural_question,0,1940,135.289,1.1185,1.7699,16,16,0
r36,1,36,quality,0,2001,142.556,1.168,9.2907,16,16,0
r38,1,38,sci_fi,0,1954,143.727,2.1882,8.3669,16,16,0
r40,1,40,topic_retrieval_longchat,0,1945,145.919,3.3113,6.3807,16,16,0
r41,1,41,tpo,0,1980,145.921,3.3097,6.3792,16,16,0
r42,1,42,coursera,0,1964,149.233,1.3104,3.2202,16,16,0
r39,1,39,scientific_qa,0,1931,145.918,3.3129,7.5791,35,16,0
r35,1,35,paper_assistant,0,1934,141.135,1.0816,24.6093,114,16,0
r37,1,37,review_summ,0,1943,143.726,2.1898,23.5226,105,16,0
r46,1,46,multidoc_qa,0,1935,165.746,1.1983,2.4268,16,16,0
r43,1,43,financial_qa,0,1970,156.321,7.2526,13.027,38,16,0
r44,1,44,legal_contract_qa,0,1964,162.475,3.2697,8.0943,63,16,0
r45,1,45,meeting_summ,0,1942,162.475,3.269,17.9151,71,16,0
r47,1,47,narrative_qa,0,1932,170.63,6.26,10.6129,16,16,0
r48,1,48,natural_question,0,1941,175.836,2.1603,5.4691,16,16,0
r50,1,50,quality,0,2032,179.105,1.2851,2.3419,16,16,0
r52,1,52,sci_fi,0,1956,188.663,5.4038,32.181,16,16,0
r53,1,53,scientific_qa,0,1935,188.664,5.4032,32.3242,16,16,0
r61,1,61,narrative_qa,0,1937,214.795,4.3953,7.2988,16,16,0
r62,1,62,natural_question,0,1934,214.795,4.3948,7.2983,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,188.664,5.4027,45.0059,16,16,0
r55,1,55,tpo,0,2009,188.665,5.4021,45.0054,16,16,0
r60,1,60,multidoc_qa,0,1935,214.794,4.3958,19.387,30,16,0
r56,1,56,coursera,0,2011,194.068,2.3919,42.2056,16,16,0
r58,1,58,legal_contract_qa,0,1961,196.462,1.345,41.9333,20,16,0
r64,2,14,coursera,1,1984,214.797,22.1218,24.231,16,1920,0
r65,2,8,quality,1,1952,214.797,22.2767,24.3352,16,1920,0
r49,1,49,paper_assistant,0,1934,176.891,2.2125,62.8971,114,16,0
r59,1,59,meeting_summ,0,1942,214.794,4.3964,26.5193,92,16,0
r51,1,51,review_summ,0,1942,181.538,8.2023,60.2894,106,16,0
r67,2,48,natural_question,1,1941,219.192,21.0837,23.2339,16,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,232.69,8.1862,10.4641,16,1920,0
r71,2,63,paper_assistant,1,2032,232.691,8.9918,11.1993,16,1920,0
r70,2,41,tpo,1,1987,232.691,9.5901,11.8149,16,1920,0
r63,1,63,paper_assistant,0,1934,214.796,5.4722,29.963,114,16,0
r68,2,18,multidoc_qa,1,1952,232.689,7.909,12.4843,33,1920,0
r72,2,56,coursera,1,2007,232.692,10.4619,12.4813,16,1920,0
r57,1,57,financial_qa,0,1971,194.069,2.3912,51.2592,77,16,0
r74,2,0,coursera,1,1974,235.598,8.6169,10.1934,16,1920,0
r66,2,3,meeting_summ,1,1937,214.798,24.6762,31.3023,55,1920,0
r73,2,17,meeting_summ,1,1934,233.048,10.2567,13.6097,39,1920,0
r75,2,16,legal_contract_qa,1,1981,235.909,9.419,12.0652,67,1920,0
r76,2,55,tpo,1,1989,251.59,0.9791,1.4365,16,1920,0
r77,2,51,review_summ,1,1948,256.234,0.4388,2.7739,78,1920,0
r78,2,11,scientific_qa,2,1944,259.179,0.7684,1.2239,16,1920,0
r79,2,31,meeting_summ,1,1932,266.016,0.3801,2.8394,83,1920,0
r80,2,27,tpo,1,1990,271.129,0.8527,1.6037,16,1920,0
r83,2,13,tpo,1,2008,272.345,1.5188,2.6839,16,1920,0
r84,2,50,quality,1,2032,272.494,1.9814,3.2501,16,1920,0
r85,2,7,paper_assistant,1,2032,274.478,0.7936,1.8323,16,1920,0
r81,2,59,meeting_summ,1,1942,271.983,0.8504,4.5482,58,1920,0
r82,2,9,review_summ,1,1945,272.344,0.8194,5.6692,82,1920,0
r87,2,21,paper_assistant,1,2032,277.872,0.5448,1.2552,16,1920,0
r86,2,58,legal_contract_qa,1,1976,276.058,0.7372,3.345,60,1920,0
r88,2,61,narrative_qa,1,1938,279.793,0.8143,1.2578,16,1920,0
r89,2,20,natural_question,1,1934,281.377,0.3448,0.8297,16,1920,0
r91,2,25,scientific_qa,1,1935,283.532,0.5637,1.4277,16,1920,0
r90,2,15,financial_qa,1,1983,282.069,0.4947,2.9844,65,1920,0
r92,2,43,financial_qa,1,1964,283.689,0.8969,2.8809,59,1920,0
r93,2,32,multidoc_qa,1,1942,286.478,0.4439,0.9016,17,1920,0
r94,2,38,sci_fi,1,1964,287.89,0.9569,1.6919,16,1920,0
r95,2,24,sci_fi,1,1969,288.377,0.9765,1.5058,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,298.312,0.4036,0.8592,16,1920,0
r97,2,2,legal_contract_qa,1,1976,306.666,0.4425,1.7791,45,1920,0
r99,2,6,natural_question,1,1936,315.009,0.7063,1.4009,16,1920,0
r100,2,33,narrative_qa,1,1941,315.717,0.7576,1.4443,16,1920,0
r98,2,4,multidoc_qa,1,1953,314.269,0.9722,3.2233,49,1920,0
r101,2,10,sci_fi,1,1966,318.449,0.408,0.8544,16,1920,0
r103,2,46,multidoc_qa,1,1940,320.567,0.4312,1.5066,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,321.225,0.5457,1.3078,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.6971,3.5371,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.7113,1.1711,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.7224,1.1798,16,1920,0
r108,2,49,paper_assistant,1,2032,337.386,0.5644,1.2669,16,1920,0
r107,2,45,meeting_summ,1,1934,336.991,0.4234,3.238,67,1920,0
r109,2,29,financial_qa,1,1963,338.606,0.4727,2.5596,57,1920,0
r111,2,42,coursera,1,1997,345.033,1.3397,2.2046,16,1920,0
r112,2,28,coursera,1,2002,345.417,1.5762,2.3342,16,1920,0
r110,2,30,legal_contract_qa,1,1976,344.801,0.9654,3.5587,58,1920,0
r114,2,62,natural_question,1,1936,349.332,0.4272,1.2489,16,1920,0
r116,2,22,quality,1,2032,350.225,0.7929,1.7274,16,1920,0
r113,2,44,legal_contract_qa,1,1976,348.7,0.4843,3.5956,58,1920,0
r117,2,34,natural_question,1,1937,351.953,0.797,1.5669,16,1920,0
r118,2,53,scientific_qa,1,1935,352.107,1.1667,2.0711,16,1920,0
r119,2,5,narrative_qa,1,1937,353.208,0.5389,1.3439,16,1920,0
r115,2,57,financial_qa,1,1960,349.807,0.5291,5.1143,88,1920,0
r120,2,36,quality,1,1997,356.802,0.7034,1.5253,16,1920,0
r122,2,52,sci_fi,1,1962,357.082,1.123,1.8462,16,1920,0
r121,2,1,financial_qa,1,1966,356.975,0.7429,3.769,82,1920,0
r123,2,23,review_summ,1,1941,360.213,0.4387,3.7404,107,1920,0
r124,2,47,narrative_qa,1,1940,363.688,0.7513,1.1941,16,1920,0
r125,2,60,multidoc_qa,1,1934,364.986,0.4871,1.6983,41,1920,0
r127,2,35,paper_assistant,1,2032,366.392,0.9737,1.68,16,1920,0
r126,2,39,scientific_qa,1,1934,366.314,0.6666,1.9667,30,1920,0
