round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,60,multidoc_qa,0,1935,1.0683,16,0,0,0,0,0
1,61,narrative_qa,0,1937,1.088,16,0,0,0,0,0
1,62,natural_question,0,1934,1.0692,16,0,0,0,0,0
1,63,paper_assistant,0,1934,1.0677,16,0,0,0,0,0
2,14,coursera,1,1984,1.117,16,0,0,0,0,0
2,8,quality,1,1952,1.0876,16,0,0,0,0,0
2,3,meeting_summ,1,1937,1.0886,16,0,0,0,0,0
2,48,natural_question,1,1941,1.089,16,0,0,0,0,0
2,18,multidoc_qa,1,1952,1.0879,16,0,0,0,0,0
2,26,topic_retrieval_longchat,1,1945,1.0876,16,0,0,0,0,0
2,41,tpo,1,1987,1.1326,16,0,0,0,0,0
2,63,paper_assistant,1,2032,0.1469,1920,0,0,0,0,0
2,56,coursera,1,2007,1.1429,16,0,0,0,0,0
2,17,meeting_summ,1,1934,1.0658,16,0,0,0,0,0
2,0,coursera,1,1974,1.1138,16,0,0,0,0,0
2,16,legal_contract_qa,1,1981,1.1138,16,0,0,0,0,0
2,55,tpo,1,1989,1.1285,16,0,0,0,0,0
2,51,review_summ,1,1948,1.0856,16,0,0,0,0,0
2,11,scientific_qa,2,1944,1.0852,16,0,0,0,0,0
2,31,meeting_summ,1,1932,1.0649,16,0,0,0,0,0
2,27,tpo,1,1990,1.1289,16,0,0,0,0,0
2,59,meeting_summ,1,1942,1.0862,16,0,0,0,0,0
2,9,review_summ,1,1945,1.0847,16,0,0,0,0,0
2,13,tpo,1,2008,1.1437,16,0,0,0,0,0
2,50,quality,1,2032,1.1582,16,0,0,0,0,0
2,7,paper_assistant,1,2032,1.1576,16,0,0,0,0,0
2,58,legal_contract_qa,1,1976,1.1159,16,0,0,0,0,0
2,21,paper_assistant,1,2032,1.1587,16,0,0,0,0,0
2,61,narrative_qa,1,1938,1.0845,16,0,0,0,0,0
2,20,natural_question,1,1934,1.0653,16,0,0,0,0,0
2,15,financial_qa,1,1983,1.1132,16,0,0,0,0,0
2,25,scientific_qa,1,1935,1.0653,16,0,0,0,0,0
2,43,financial_qa,1,1964,1.0986,16,0,0,0,0,0
2,32,multidoc_qa,1,1942,1.085,16,0,0,0,0,0
2,38,sci_fi,1,1964,1.0991,16,0,0,0,0,0
2,24,sci_fi,1,1969,1.1138,16,0,0,0,0,0
2,40,topic_retrieval_longchat,1,1945,1.0839,16,0,0,0,0,0
2,2,legal_contract_qa,1,1976,1.114,16,0,0,0,0,0
2,4,multidoc_qa,1,1953,1.0987,16,0,0,0,0,0
2,6,natural_question,1,1936,1.0645,16,0,0,0,0,0
2,33,narrative_qa,1,1941,1.0842,16,0,0,0,0,0
2,10,sci_fi,1,1966,1.0997,16,0,0,0,0,0
2,37,review_summ,1,1945,1.086,16,0,0,0,0,0
2,46,multidoc_qa,1,1940,1.0853,16,0,0,0,0,0
2,12,topic_retrieval_longchat,1,1945,1.0789,32,0,0,0,0,0
2,54,topic_retrieval_longchat,1,1945,1.0797,32,0,0,0,0,0
2,19,narrative_qa,1,1939,1.0862,16,0,0,0,0,0
2,45,meeting_summ,1,1934,1.0655,16,0,0,0,0,0
2,49,paper_assistant,1,2032,1.1592,16,0,0,0,0,0
2,29,financial_qa,1,1963,1.0996,16,0,0,0,0,0
2,30,legal_contract_qa,1,1976,1.1145,16,0,0,0,0,0
2,42,coursera,1,1997,1.1294,16,0,0,0,0,0
2,28,coursera,1,2002,1.1438,16,0,0,0,0,0
2,44,legal_contract_qa,1,1976,1.1144,16,0,0,0,0,0
2,62,natural_question,1,1936,1.0638,16,0,0,0,0,0
2,57,financial_qa,1,1960,1.0992,16,0,0,0,0,0
2,22,quality,1,2032,1.1584,16,0,0,0,0,0
2,34,natural_question,1,1937,1.0854,16,0,0,0,0,0
2,53,scientific_qa,1,1935,1.0653,16,0,0,0,0,0
2,5,narrative_qa,1,1937,1.0849,16,0,0,0,0,0
2,36,quality,1,1997,1.1277,16,0,0,0,0,0
2,1,financial_qa,1,1966,1.098,16,0,0,0,0,0
2,52,sci_fi,1,1962,1.0988,16,0,0,0,0,0
2,23,review_summ,1,1941,1.085,16,0,0,0,0,0
2,47,narrative_qa,1,1940,1.0852,16,0,0,0,0,0
2,60,multidoc_qa,1,1934,1.0652,16,0,0,0,0,0
2,39,scientific_qa,1,1934,1.0659,16,0,0,0,0,0
2,35,paper_assistant,1,2032,1.1594,16,0,0,0,0,0
