rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r87,2,21,paper_assistant,1,2032,209.521,0.6177,1.6075,16,1920,0
r88,2,61,narrative_qa,1,1938,210.14,0.7364,1.8297,16,1920,0
r89,2,20,natural_question,1,1934,210.879,0.4741,1.6148,16,1920,0
r91,2,25,scientific_qa,1,1935,211.972,0.5216,1.6163,16,1920,0
r86,2,58,legal_contract_qa,1,1976,207.948,1.571,5.766,60,1920,0
r93,2,32,multidoc_qa,1,1942,213.59,0.8327,2.0992,17,1920,0
r94,2,38,sci_fi,1,1964,213.715,0.8833,2.0528,16,1920,0
r90,2,15,financial_qa,1,1983,211.13,0.84,5.1969,65,1920,0
r92,2,43,financial_qa,1,1964,212.496,0.5469,4.382,59,1920,0
r95,2,24,sci_fi,1,1969,215.691,0.8406,2.126,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,215.769,1.5693,2.6436,16,1920,0
r99,2,6,natural_question,1,1936,217.819,0.5166,1.6887,16,1920,0
r100,2,33,narrative_qa,1,1941,218.414,0.4783,1.5875,16,1920,0
r97,2,2,legal_contract_qa,1,1976,216.328,1.2277,4.4478,45,1920,0
r98,2,4,multidoc_qa,1,1953,216.878,0.7871,4.2078,49,1920,0
r101,2,10,sci_fi,1,1966,219.51,0.8057,1.7678,16,1920,0
r103,2,46,multidoc_qa,1,1940,220.778,0.8792,2.3658,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,221.088,0.9251,2.0553,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,221.279,1.0242,2.0622,16,1920,0
r102,2,37,review_summ,1,1945,220.003,0.5405,4.6521,72,1920,0
r106,2,19,narrative_qa,1,1939,223.144,0.733,1.7322,16,1920,0
r108,2,49,paper_assistant,1,2032,223.341,1.4751,2.3454,16,1920,0
r111,2,42,coursera,1,1997,225.689,0.6522,1.8294,16,1920,0
r107,2,45,meeting_summ,1,1934,223.145,1.3399,6.0731,67,1920,0
r112,2,28,coursera,1,2002,227.52,0.9097,2.0143,16,1920,0
r109,2,29,financial_qa,1,1963,224.657,0.9524,5.0337,57,1920,0
r110,2,30,legal_contract_qa,1,1976,224.877,0.7321,4.8324,58,1920,0
r114,2,62,natural_question,1,1936,229.536,1.2032,2.3573,16,1920,0
r116,2,22,quality,1,2032,229.712,1.7113,2.7531,16,1920,0
r117,2,34,natural_question,1,1937,231.895,0.7557,1.8723,16,1920,0
r113,2,44,legal_contract_qa,1,1976,229.219,0.756,4.6269,58,1920,0
r118,2,53,scientific_qa,1,1935,232.466,0.5209,1.5547,16,1920,0
r119,2,5,narrative_qa,1,1937,233.769,0.7924,1.6415,16,1920,0
r120,2,36,quality,1,1997,233.847,1.1882,2.2626,16,1920,0
r115,2,57,financial_qa,1,1960,229.692,1.2407,7.0346,88,1920,0
r122,2,52,sci_fi,1,1962,235.413,0.5411,1.5625,16,1920,0
r124,2,47,narrative_qa,1,1940,236.728,0.6351,1.764,16,1920,0
r125,2,60,multidoc_qa,1,1934,236.977,0.5878,3.5299,41,1920,0
r121,2,1,financial_qa,1,1966,234.021,1.5037,7.3644,82,1920,0
r126,2,39,scientific_qa,1,1934,238.494,0.8379,3.0146,30,1920,0
r127,2,35,paper_assistant,1,2032,240.508,0.8777,1.6212,16,1920,0
r123,2,23,review_summ,1,1941,236.112,0.6145,6.8498,107,1920,0
