round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,38,sci_fi,0,1954,1.1192,16,0,0,0,0,0
1,39,scientific_qa,0,1931,1.074,16,0,0,0,0,0
1,40,topic_retrieval_longchat,0,1945,1.1204,16,0,0,0,0,0
1,41,tpo,0,1980,1.1429,16,0,0,0,0,0
1,42,coursera,0,1964,1.1157,16,0,0,0,0,0
1,43,financial_qa,0,1970,1.1433,16,0,0,0,0,0
1,44,legal_contract_qa,0,1964,1.135,16,0,0,0,0,0
1,45,meeting_summ,0,1942,1.107,16,0,0,0,0,0
1,46,multidoc_qa,0,1935,1.0963,16,0,0,0,0,0
1,47,narrative_qa,0,1932,1.072,16,0,0,0,0,0
1,48,natural_question,0,1941,1.1145,16,0,0,0,0,0
1,49,paper_assistant,0,1934,1.0802,16,0,0,0,0,0
1,50,quality,0,2032,1.1962,16,0,0,0,0,0
1,51,review_summ,0,1942,1.1116,16,0,0,0,0,0
1,52,sci_fi,0,1956,1.1146,16,0,0,0,0,0
1,53,scientific_qa,0,1935,1.0852,16,0,0,0,0,0
1,54,topic_retrieval_longchat,0,1945,1.1225,16,0,0,0,0,0
1,55,tpo,0,2009,1.1766,16,0,0,0,0,0
1,56,coursera,0,2011,1.1644,16,0,0,0,0,0
1,57,financial_qa,0,1971,1.1323,16,0,0,0,0,0
1,58,legal_contract_qa,0,1961,1.1231,16,0,0,0,0,0
1,59,meeting_summ,0,1942,1.1048,16,0,0,0,0,0
1,60,multidoc_qa,0,1935,1.0946,16,0,0,0,0,0
1,61,narrative_qa,0,1937,1.1046,16,0,0,0,0,0
1,62,natural_question,0,1934,1.0722,16,0,0,0,0,0
1,63,paper_assistant,0,1934,1.0861,16,0,0,0,0,0
2,14,coursera,1,1984,1.3692,1920,1904,30,623902720,0,0
2,8,quality,1,1952,0.927,1920,1904,30,623902720,0,0
2,3,meeting_summ,1,1937,1.0451,1920,1904,30,623902720,0,0
2,48,natural_question,1,1941,0.9921,1920,1904,30,623902720,0,0
2,18,multidoc_qa,1,1952,0.8885,1920,1904,30,623902720,0,0
2,26,topic_retrieval_longchat,1,1945,1.1509,1920,1904,30,623902720,0,0
2,41,tpo,1,1987,1.122,1920,1904,30,623902720,0,0
2,63,paper_assistant,1,2032,0.1493,1920,0,0,0,0,0
2,56,coursera,1,2007,1.0784,1920,1904,30,623902720,0,0
2,17,meeting_summ,1,1934,0.8456,1920,1904,30,623902720,0,0
2,0,coursera,1,1974,0.8458,1920,1904,30,623902720,0,0
2,16,legal_contract_qa,1,1981,0.9221,1920,1904,30,623902720,0,0
2,55,tpo,1,1989,0.8136,1920,1904,30,623902720,0,0
2,51,review_summ,1,1948,0.7666,1920,1904,30,623902720,0,0
2,11,scientific_qa,2,1944,0.7189,1920,1904,30,623902720,0,0
2,31,meeting_summ,1,1932,0.4972,1920,1904,30,623902720,0,0
2,27,tpo,1,1990,0.738,1920,1904,30,623902720,0,0
2,59,meeting_summ,1,1942,0.6751,1920,1904,30,623902720,0,0
2,9,review_summ,1,1945,0.8587,1920,1904,30,623902720,0,0
2,13,tpo,1,2008,1.1673,1920,1904,30,623902720,0,0
2,50,quality,1,2032,1.174,1920,1904,30,623902720,0,0
2,7,paper_assistant,1,2032,1.0482,1920,1904,30,623902720,0,0
2,58,legal_contract_qa,1,1976,1.14,1920,1904,30,623902720,0,0
2,21,paper_assistant,1,2032,1.1327,1920,1904,30,623902720,0,0
2,61,narrative_qa,1,1938,1.2584,1920,1904,30,623902720,0,0
2,20,natural_question,1,1934,0.9851,1920,1904,30,623902720,0,0
2,15,financial_qa,1,1983,1.0155,1920,1904,30,623902720,0,0
2,25,scientific_qa,1,1935,0.7335,1920,1904,30,623902720,0,0
2,43,financial_qa,1,1964,0.7675,1920,1904,30,623902720,0,0
2,32,multidoc_qa,1,1942,0.7179,1920,1904,30,623902720,0,0
2,38,sci_fi,1,1964,0.7254,1920,1904,30,623902720,0,0
2,24,sci_fi,1,1969,0.6303,1920,1904,30,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.6067,1920,1904,30,623902720,0,0
2,2,legal_contract_qa,1,1976,0.6458,1920,1904,30,623902720,0,0
2,4,multidoc_qa,1,1953,0.7045,1920,1904,30,623902720,0,0
2,6,natural_question,1,1936,0.5904,1920,1904,30,623902720,0,0
2,33,narrative_qa,1,1941,1.0327,1920,1904,30,623902720,0,0
2,10,sci_fi,1,1966,1.1877,1920,1904,30,623902720,0,0
2,37,review_summ,1,1945,0.9612,1920,1904,30,623902720,0,0
2,46,multidoc_qa,1,1940,1.458,1920,1904,30,623902720,0,0
2,12,topic_retrieval_longchat,1,1945,0.9825,1920,1888,30,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,1.0906,1920,1888,30,618659840,0,0
2,19,narrative_qa,1,1939,1.2744,1920,1904,30,623902720,0,0
2,45,meeting_summ,1,1934,1.1309,1920,1904,30,623902720,0,0
2,49,paper_assistant,1,2032,1.096,1920,1904,30,623902720,0,0
2,29,financial_qa,1,1963,1.1122,1920,1904,30,623902720,0,0
2,30,legal_contract_qa,1,1976,0.6694,1920,1904,30,623902720,0,0
2,42,coursera,1,1997,0.9031,1920,1904,30,623902720,0,0
2,28,coursera,1,2002,1.1252,1920,1904,30,623902720,0,0
2,44,legal_contract_qa,1,1976,0.926,1920,1904,30,623902720,0,0
2,62,natural_question,1,1936,0.6534,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.6389,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.81,1920,1904,30,623902720,0,0
2,34,natural_question,1,1937,0.8202,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,0.7919,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,1.1181,1920,1904,30,623902720,0,0
2,36,quality,1,1997,1.3865,1920,1904,30,623902720,0,0
2,1,financial_qa,1,1966,1.1654,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,1.0387,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,1.0162,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,1.1035,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,1.2069,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,1.2461,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.9783,1920,1904,30,623902720,0,0
