rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r52,1,52,sci_fi,0,1956,221.489,3.6091,4.3139,16,16,2
r51,1,51,review_summ,0,1942,213.091,4.6137,15.6293,106,16,2
r53,1,53,scientific_qa,0,1935,225.804,2.6836,7.0215,16,16,2
r54,1,54,topic_retrieval_longchat,0,1945,228.723,3.7408,8.4541,16,16,2
r55,1,55,tpo,0,2009,232.828,4.1144,8.8997,16,16,2
r56,1,56,coursera,0,2011,237.177,4.1738,8.8951,16,16,2
r58,1,58,legal_contract_qa,0,1961,246.074,4.3874,5.265,20,16,2
r57,1,57,financial_qa,0,1971,241.729,4.1102,16.1259,77,16,2
r60,1,60,multidoc_qa,0,1935,257.856,2.1146,3.4622,30,16,2
r59,1,59,meeting_summ,0,1942,251.34,4.2652,13.0551,92,16,2
r61,1,61,narrative_qa,0,1937,261.32,2.6085,7.0889,16,16,2
r62,1,62,natural_question,0,1934,264.396,3.8652,8.3928,16,16,2
r64,2,14,coursera,1,1984,272.79,3.8312,4.539,16,1920,2
r65,2,8,quality,1,1952,277.33,0.6864,1.3783,16,1920,2
r63,1,63,paper_assistant,0,1934,268.41,3.9265,12.8931,114,16,2
r66,2,3,meeting_summ,1,1937,278.709,0.7204,5.5068,55,1920,1
r67,2,48,natural_question,1,1941,281.305,2.8183,3.3075,16,1920,1
r69,2,26,topic_retrieval_longchat,1,1945,284.613,0.8606,1.5497,16,1920,1
r68,2,18,multidoc_qa,1,1952,284.217,0.7376,2.1106,33,1920,1
r71,2,63,paper_assistant,1,2032,286.329,0.1418,1.0297,16,1920,3
r70,2,41,tpo,1,1987,286.165,0.7695,1.4717,16,1920,2
r72,2,56,coursera,1,2007,287.361,0.8087,1.5314,16,1920,3
r73,2,17,meeting_summ,1,1934,287.637,0.8815,2.4643,39,1920,3
r74,2,0,coursera,1,1974,288.893,0.5646,1.2396,16,1920,3
r76,2,55,tpo,1,1989,290.134,1.0097,1.7066,16,1920,4
r75,2,16,legal_contract_qa,1,1981,290.104,0.8696,3.8602,67,1920,4
r78,2,11,scientific_qa,2,1944,293.966,0.6666,1.365,16,1920,3
r77,2,51,review_summ,1,1948,291.842,0.476,4.0248,78,1920,2
r80,2,27,tpo,1,1990,295.867,0.5942,1.2879,16,1920,2
r79,2,31,meeting_summ,1,1932,295.333,0.6091,4.3479,83,1920,2
r81,2,59,meeting_summ,1,1942,297.156,0.6717,3.1112,58,1920,2
r83,2,13,tpo,1,2008,300.269,0.9155,1.6151,16,1920,2
r84,2,50,quality,1,2032,301.886,0.8229,1.5303,16,1920,3
r85,2,7,paper_assistant,1,2032,303.418,0.8203,1.5299,16,1920,4
r82,2,9,review_summ,1,1945,299.682,0.4941,5.4912,82,1920,4
r87,2,21,paper_assistant,1,2032,305.175,1.2909,1.9992,16,1920,4
r88,2,61,narrative_qa,1,1938,307.176,0.6705,1.3721,16,1920,4
r86,2,58,legal_contract_qa,1,1976,304.95,0.8864,3.7291,60,1920,4
r89,2,20,natural_question,1,1934,308.549,0.9292,1.5656,16,1920,3
r91,2,25,scientific_qa,1,1935,310.116,0.5921,1.2904,16,1920,2
r90,2,15,financial_qa,1,1983,308.68,1.16,4.11,65,1920,1
r93,2,32,multidoc_qa,1,1942,312.791,0.4942,1.2421,17,1920,1
r92,2,43,financial_qa,1,1964,311.409,0.6263,3.0121,59,1920,1
r94,2,38,sci_fi,1,1964,314.035,0.7871,1.388,16,1920,0
r95,2,24,sci_fi,1,1969,314.422,0.8177,1.4638,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,315.425,0.4602,0.9966,16,1920,0
r97,2,2,legal_contract_qa,1,1976,315.887,0.5346,2.5365,45,1920,0
r98,2,4,multidoc_qa,1,1953,316.424,0.4569,2.6299,49,1920,0
r99,2,6,natural_question,1,1936,318.425,0.6664,1.5725,16,1920,0
r100,2,33,narrative_qa,1,1941,319.054,0.7151,1.3244,16,1920,0
r101,2,10,sci_fi,1,1966,319.998,0.7644,1.5767,16,1920,0
r103,2,46,multidoc_qa,1,1940,321.577,0.4611,1.4306,22,1920,0
r102,2,37,review_summ,1,1945,320.38,0.9194,3.9947,72,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,323.009,0.7095,1.3952,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,324.376,0.8291,1.7286,16,1920,0
r106,2,19,narrative_qa,1,1939,324.406,1.3324,1.9602,16,1920,0
r108,2,49,paper_assistant,1,2032,326.367,0.8953,1.605,16,1920,1
r107,2,45,meeting_summ,1,1934,326.107,0.7473,3.8334,67,1920,1
r109,2,29,financial_qa,1,1963,327.974,0.5242,2.9807,57,1920,1
r111,2,42,coursera,1,1997,330.957,0.7406,1.4463,16,1920,2
r110,2,30,legal_contract_qa,1,1976,329.942,0.5443,2.9511,58,1920,2
r112,2,28,coursera,1,2002,332.405,0.6036,1.3652,16,1920,3
r114,2,62,natural_question,1,1936,333.772,0.5192,1.2194,16,1920,3
r113,2,44,legal_contract_qa,1,1976,332.894,0.5493,2.9512,58,1920,2
r116,2,22,quality,1,2032,335.847,0.8098,1.5213,16,1920,3
r117,2,34,natural_question,1,1937,337.37,0.4937,1.1993,16,1920,3
r115,2,57,financial_qa,1,1960,334.994,0.6646,4.6169,88,1920,2
r118,2,53,scientific_qa,1,1935,338.571,0.8065,1.3449,16,1920,2
r119,2,5,narrative_qa,1,1937,339.611,0.6045,1.5004,16,1920,2
r120,2,36,quality,1,1997,339.917,0.9166,1.5532,16,1920,2
r122,2,52,sci_fi,1,1962,341.471,0.9323,1.6278,16,1920,2
r121,2,1,financial_qa,1,1966,341.114,0.8081,5.0306,82,1920,1
r124,2,47,narrative_qa,1,1940,346.145,0.4887,1.1892,16,1920,1
r123,2,23,review_summ,1,1941,343.1,0.7018,5.7162,107,1920,1
r125,2,60,multidoc_qa,1,1934,347.335,0.6774,2.541,41,1920,1
r126,2,39,scientific_qa,1,1934,348.818,0.6906,1.9047,30,1920,2
r127,2,35,paper_assistant,1,2032,349.877,0.6111,1.1556,16,1920,2
