round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
2,62,natural_question,1,1936,0.6875,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.6688,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.7785,1920,1904,30,623902720,0,0
2,34,natural_question,1,1937,0.6665,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,0.9631,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,0.9799,1920,1904,30,623902720,0,0
2,36,quality,1,1997,1.0193,1920,1904,30,623902720,0,0
2,1,financial_qa,1,1966,1.0225,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,1.0513,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,0.9881,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,1.0598,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,0.8021,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,1.087,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.9351,1920,1904,30,623902720,0,0
