rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r114,2,62,natural_question,1,1936,321.086,1.0799,1.8774,16,1920,1
r116,2,22,quality,1,2032,321.862,1.2602,2.3237,16,1920,2
r117,2,34,natural_question,1,1937,322.965,0.8305,1.8471,16,1920,2
r113,2,44,legal_contract_qa,1,1976,320.647,0.8675,4.7059,58,1920,1
r118,2,53,scientific_qa,1,1935,324.188,0.7871,1.9671,16,1920,2
r119,2,5,narrative_qa,1,1937,324.813,0.5397,1.5922,16,1920,2
r120,2,36,quality,1,1997,325.355,0.6482,1.4788,16,1920,2
r115,2,57,financial_qa,1,1960,321.354,1.3031,7.37,88,1920,1
r122,2,52,sci_fi,1,1962,326.406,1.2587,2.3794,16,1920,1
r124,2,47,narrative_qa,1,1940,328.725,0.76,1.9101,16,1920,1
r125,2,60,multidoc_qa,1,1934,328.786,0.8455,3.8418,41,1920,1
r121,2,1,financial_qa,1,1966,326.156,1.0014,6.7257,82,1920,0
r126,2,39,scientific_qa,1,1934,330.637,0.5872,2.6423,30,1920,0
r127,2,35,paper_assistant,1,2032,332.63,0.9231,1.6364,16,1920,1
r123,2,23,review_summ,1,1941,326.834,1.1882,7.7413,107,1920,1
