rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r29,1,29,financial_qa,0,1974,74.74,2.3067,11.9817,48,16,0
r23,1,23,review_summ,0,1942,54.971,2.2791,32.9328,106,16,0
r21,1,21,paper_assistant,0,1934,48.796,5.9676,40.35,114,16,0
r32,1,32,multidoc_qa,0,1938,86.723,1.1811,4.3629,16,16,0
r33,1,33,narrative_qa,0,1942,87.906,1.1638,4.7195,16,16,0
r34,1,34,natural_question,0,1940,89.148,1.1745,9.3921,16,16,0
r31,1,31,meeting_summ,0,1933,80.898,3.7818,19.2518,54,16,0
r36,1,36,quality,0,2001,92.627,5.8377,9.2472,16,16,0
r38,1,38,sci_fi,0,1954,100.152,1.1844,6.7865,16,16,0
r40,1,40,topic_retrieval_longchat,0,1945,106.94,1.1699,2.3199,16,16,0
r39,1,39,scientific_qa,0,1931,101.876,4.6064,11.6982,35,16,0
r41,1,41,tpo,0,1980,109.261,3.618,5.8114,16,16,0
r42,1,42,coursera,0,1964,113.576,1.1867,4.118,16,16,0
r43,1,43,financial_qa,0,1970,115.075,1.9171,7.6086,38,16,0
r37,1,37,review_summ,0,1943,98.542,1.3777,26.0297,105,16,0
r35,1,35,paper_assistant,0,1934,91.087,1.5378,34.8087,114,16,0
r46,1,46,multidoc_qa,0,1935,124.573,1.1675,3.3402,16,16,0
r47,1,47,narrative_qa,0,1932,125.897,1.1643,7.7081,16,16,0
r44,1,44,legal_contract_qa,0,1964,117.696,2.9411,17.2314,63,16,0
r48,1,48,natural_question,0,1941,127.916,5.5414,8.8122,16,16,0
r50,1,50,quality,0,2032,134.929,1.2515,5.538,16,16,0
r52,1,52,sci_fi,0,1956,140.469,2.6472,3.812,16,16,0
r45,1,45,meeting_summ,0,1942,122.685,1.1764,25.1761,71,16,0
r53,1,53,scientific_qa,0,1935,144.283,3.578,5.7615,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,147.864,1.1755,4.3159,16,16,0
r55,1,55,tpo,0,2009,150.047,2.1325,7.4839,16,16,0
r56,1,56,coursera,0,2011,152.182,4.3354,6.5542,16,16,0
r58,1,58,legal_contract_qa,0,1961,158.738,2.5138,4.0039,20,16,0
r49,1,49,paper_assistant,0,1934,133.606,1.1674,34.318,114,16,0
r51,1,51,review_summ,0,1942,136.73,3.2677,32.5861,106,16,0
r61,1,61,narrative_qa,0,1937,169.318,1.1724,2.3353,16,16,0
r60,1,60,multidoc_qa,0,1935,167.926,1.1574,9.0347,30,16,0
r57,1,57,financial_qa,0,1971,157.533,1.203,20.7423,77,16,0
r62,1,62,natural_question,0,1934,171.655,4.7634,6.8729,16,16,0
r59,1,59,meeting_summ,0,1942,162.743,3.7641,18.1846,92,16,0
r64,2,14,coursera,1,1984,178.277,4.4006,5.2874,16,1920,0
r65,2,8,quality,1,1952,178.529,4.8023,5.79,16,1920,0
r63,1,63,paper_assistant,0,1934,176.963,1.1591,7.4774,114,16,0
r67,2,48,natural_question,1,1941,183.566,0.8739,1.8707,16,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,184.441,0.9959,2.1227,16,1920,0
r66,2,3,meeting_summ,1,1937,180.929,2.4021,6.3478,55,1920,0
r70,2,41,tpo,1,1987,185.438,0.5858,1.8385,16,1920,0
r68,2,18,multidoc_qa,1,1952,184.321,0.6422,3.0943,33,1920,0
r71,2,63,paper_assistant,1,2032,186.566,0.2392,1.046,16,1920,0
r72,2,56,coursera,1,2007,187.279,0.8219,1.4395,16,1920,0
r74,2,0,coursera,1,1974,187.416,1.5281,2.7055,16,1920,0
r76,2,55,tpo,1,1989,188.719,0.627,1.7134,16,1920,0
r73,2,17,meeting_summ,1,1934,187.28,1.3339,3.8642,39,1920,0
r78,2,11,scientific_qa,2,1944,190.433,1.0595,2.0959,16,1920,0
r75,2,16,legal_contract_qa,1,1981,187.613,1.5802,6.1384,67,1920,0
r80,2,27,tpo,1,1990,192.531,0.9076,1.9951,16,1920,0
r77,2,51,review_summ,1,1948,190.122,0.954,6.2692,78,1920,0
r79,2,31,meeting_summ,1,1932,191.145,0.921,6.8615,83,1920,0
r81,2,59,meeting_summ,1,1942,193.753,0.5422,4.7043,58,1920,0
r83,2,13,tpo,1,2008,196.393,0.904,2.0641,16,1920,0
r84,2,50,quality,1,2032,198.009,0.9743,2.1075,16,1920,0
r85,2,7,paper_assistant,1,2032,198.458,0.8262,1.9127,16,1920,0
r82,2,9,review_summ,1,1945,194.528,0.8535,6.9673,82,1920,0
r87,2,21,paper_assistant,1,2032,200.118,0.7482,1.8227,16,1920,0
r88,2,61,narrative_qa,1,1938,200.372,0.7289,1.7908,16,1920,0
r89,2,20,natural_question,1,1934,201.498,0.5915,1.4677,16,1920,0
r86,2,58,legal_contract_qa,1,1976,198.459,1.3401,5.284,60,1920,0
r91,2,25,scientific_qa,1,1935,202.163,0.9165,1.9544,16,1920,0
r93,2,32,multidoc_qa,1,1942,203.745,0.8434,2.0835,17,1920,0
r94,2,38,sci_fi,1,1964,204.119,0.7682,2.0232,16,1920,0
r90,2,15,financial_qa,1,1983,201.943,0.8992,5.3763,65,1920,0
r92,2,43,financial_qa,1,1964,202.967,0.5415,4.7696,59,1920,0
r95,2,24,sci_fi,1,1969,205.83,0.8436,2.1636,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,206.143,1.0202,2.4611,16,1920,0
r99,2,6,natural_question,1,1936,207.996,0.6081,1.6766,16,1920,0
r100,2,33,narrative_qa,1,1941,208.606,0.6022,1.6303,16,1920,0
r97,2,2,legal_contract_qa,1,1976,207.321,0.8316,3.9381,45,1920,0
r101,2,10,sci_fi,1,1966,209.674,0.8198,1.8966,16,1920,0
r98,2,4,multidoc_qa,1,1953,207.738,0.6478,3.8931,49,1920,0
r103,2,46,multidoc_qa,1,1940,211.261,0.7811,2.0697,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,211.572,1.1454,2.1961,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,211.632,1.0857,2.1364,16,1920,0
r106,2,19,narrative_qa,1,1939,213.333,0.5068,1.559,16,1920,0
r102,2,37,review_summ,1,1945,210.237,0.5528,4.9694,72,1920,0
r108,2,49,paper_assistant,1,2032,213.77,1.1221,1.9819,16,1920,0
r111,2,42,coursera,1,1997,215.754,0.7944,1.9694,16,1920,0
r107,2,45,meeting_summ,1,1934,213.769,0.925,5.5377,67,1920,0
r112,2,28,coursera,1,2002,217.725,0.874,2.1587,16,1920,0
r109,2,29,financial_qa,1,1963,214.894,0.858,5.0827,57,1920,0
r110,2,30,legal_contract_qa,1,1976,215.208,1.1852,5.4377,58,1920,0
r114,2,62,natural_question,1,1936,219.885,0.7607,1.6174,16,1920,0
r116,2,22,quality,1,2032,220.648,1.0801,2.1505,16,1920,0
r117,2,34,natural_question,1,1937,221.503,0.9017,1.9799,16,1920,0
r113,2,44,legal_contract_qa,1,1976,219.309,0.7909,4.4027,58,1920,0
r118,2,53,scientific_qa,1,1935,222.8,0.5276,1.8918,16,1920,0
r119,2,5,narrative_qa,1,1937,223.485,0.8464,1.9159,16,1920,0
r120,2,36,quality,1,1997,223.712,0.9039,1.9419,16,1920,0
r122,2,52,sci_fi,1,1962,225.403,0.6755,1.8344,16,1920,0
r115,2,57,financial_qa,1,1960,219.977,1.2969,7.704,88,1920,0
r124,2,47,narrative_qa,1,1940,227.239,0.5541,1.5976,16,1920,0
r121,2,1,financial_qa,1,1966,224.694,0.5525,6.5832,82,1920,0
r125,2,60,multidoc_qa,1,1934,227.682,0.6123,3.7825,41,1920,0
r126,2,39,scientific_qa,1,1934,228.839,0.7885,2.9059,30,1920,0
r127,2,35,paper_assistant,1,2032,231.279,0.7644,1.4802,16,1920,0
r123,2,23,review_summ,1,1941,225.656,0.7178,7.5365,107,1920,0
