rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r104,2,12,topic_retrieval_longchat,1,1945,321.282,0.8284,1.5791,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.6389,3.4411,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.6178,1.0666,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.6454,1.1319,16,1920,0
r108,2,49,paper_assistant,1,2032,337.385,0.9622,1.6641,16,1920,0
r107,2,45,meeting_summ,1,1934,336.981,0.6714,3.471,67,1920,0
r109,2,29,financial_qa,1,1963,338.628,0.7654,2.8217,57,1936,0
r111,2,42,coursera,1,1997,345.033,1.1912,2.0854,16,1920,0
r112,2,28,coursera,1,2002,345.416,1.3958,2.169,16,1920,0
r110,2,30,legal_contract_qa,1,1976,344.801,0.787,3.2421,58,1936,0
r114,2,62,natural_question,1,1936,349.338,0.7703,1.5744,16,1920,0
r113,2,44,legal_contract_qa,1,1976,348.7,0.6363,3.5052,58,1936,0
r116,2,22,quality,1,2032,350.246,1.0251,1.9594,16,1920,0
r117,2,34,natural_question,1,1937,351.958,0.8132,1.5997,16,1920,0
r118,2,53,scientific_qa,1,1935,352.145,1.1675,2.0038,16,1920,0
r119,2,5,narrative_qa,1,1937,353.204,0.8212,1.5525,16,1920,0
r115,2,57,financial_qa,1,1960,349.816,0.8521,5.1862,88,1936,0
r120,2,36,quality,1,1997,356.802,0.7278,1.2203,16,1920,0
r122,2,52,sci_fi,1,1962,357.082,1.5399,2.2301,16,1920,0
r121,2,1,financial_qa,1,1966,356.975,1.1158,3.952,82,1936,0
r123,2,23,review_summ,1,1941,360.222,0.7599,3.9512,107,1920,0
r124,2,47,narrative_qa,1,1940,363.714,0.641,1.0851,16,1920,0
r125,2,60,multidoc_qa,1,1934,364.986,0.604,1.8714,41,1920,0
r126,2,39,scientific_qa,1,1934,366.311,0.6977,1.9271,30,1920,0
r127,2,35,paper_assistant,1,2032,366.376,1.2974,1.9544,16,1920,0
