round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,38,sci_fi,0,1954,4.5198,16,0,0,0,30,629145600
1,39,scientific_qa,0,1931,4.518,16,0,0,0,30,629145600
1,40,topic_retrieval_longchat,0,1945,4.5674,16,0,0,0,30,629145600
1,41,tpo,0,1980,4.4632,16,0,0,0,30,629145600
1,42,coursera,0,1964,4.3234,16,0,0,0,30,629145600
1,43,financial_qa,0,1970,4.2111,16,0,0,0,30,629145600
1,44,legal_contract_qa,0,1964,4.3251,16,0,0,0,30,629145600
1,45,meeting_summ,0,1942,4.3853,16,0,0,0,30,629145600
1,46,multidoc_qa,0,1935,4.1565,16,0,0,0,30,629145600
1,47,narrative_qa,0,1932,4.5152,16,0,0,0,30,629145600
1,48,natural_question,0,1941,4.2286,16,0,0,0,30,629145600
1,49,paper_assistant,0,1934,4.0506,16,0,0,0,30,629145600
1,50,quality,0,2032,4.2555,16,0,0,0,30,629145600
1,51,review_summ,0,1942,4.5567,16,0,0,0,31,650117120
1,52,sci_fi,0,1956,4.419,16,0,0,0,30,629145600
1,53,scientific_qa,0,1935,4.138,16,0,0,0,30,629145600
1,54,topic_retrieval_longchat,0,1945,4.0377,16,0,0,0,30,629145600
1,55,tpo,0,2009,3.9325,16,0,0,0,30,629145600
1,56,coursera,0,2011,4.2015,16,0,0,0,31,650117120
1,57,financial_qa,0,1971,4.5629,16,0,0,0,31,650117120
1,58,legal_contract_qa,0,1961,4.1064,16,0,0,0,30,629145600
1,59,meeting_summ,0,1942,4.288,16,0,0,0,30,629145600
1,60,multidoc_qa,0,1935,3.789,16,0,0,0,30,629145600
1,61,narrative_qa,0,1937,4.1169,16,0,0,0,30,629145600
1,62,natural_question,0,1934,4.231,16,0,0,0,30,629145600
1,63,paper_assistant,0,1934,3.8745,16,0,0,0,30,629145600
2,14,coursera,1,1984,3.8476,1920,1904,30,623902720,15,314572800
2,8,quality,1,1952,0.799,1920,1904,30,623902720,0,0
2,3,meeting_summ,1,1937,0.7347,1920,1904,30,623902720,0,0
2,48,natural_question,1,1941,0.7187,1920,1904,30,623902720,0,0
2,18,multidoc_qa,1,1952,0.761,1920,1904,30,623902720,0,0
2,26,topic_retrieval_longchat,1,1945,0.7175,1920,1904,30,623902720,0,0
2,41,tpo,1,1987,0.7229,1920,1904,30,623902720,1,20971520
2,63,paper_assistant,1,2032,0.1446,1920,0,0,0,1,20971520
2,56,coursera,1,2007,0.8647,1920,1904,30,623902720,1,20971520
2,17,meeting_summ,1,1934,0.5671,1920,1904,30,623902720,0,0
2,0,coursera,1,1974,0.3923,1920,1904,30,623902720,0,0
2,16,legal_contract_qa,1,1981,0.5469,1920,1904,30,623902720,0,0
2,55,tpo,1,1989,0.4585,1920,1904,30,623902720,1,20971520
2,51,review_summ,1,1948,0.5741,1920,1904,30,623902720,0,0
2,11,scientific_qa,2,1944,0.4165,1920,1904,30,623902720,0,0
2,31,meeting_summ,1,1932,0.335,1920,1904,30,623902720,0,0
2,27,tpo,1,1990,0.4581,1920,1904,30,623902720,1,20971520
2,59,meeting_summ,1,1942,0.5417,1920,1904,30,623902720,0,0
2,9,review_summ,1,1945,0.4924,1920,1904,30,623902720,0,0
2,13,tpo,1,2008,0.7569,1920,1904,30,623902720,1,20971520
2,50,quality,1,2032,0.8279,1920,1904,30,623902720,1,20971520
2,7,paper_assistant,1,2032,0.8368,1920,1904,30,623902720,1,20971520
2,58,legal_contract_qa,1,1976,0.7811,1920,1904,30,623902720,0,0
2,21,paper_assistant,1,2032,0.7403,1920,1904,30,623902720,1,20971520
2,61,narrative_qa,1,1938,0.8356,1920,1904,30,623902720,0,0
2,20,natural_question,1,1934,0.7039,1920,1904,30,623902720,0,0
2,15,financial_qa,1,1983,0.7034,1920,1904,30,623902720,0,0
2,25,scientific_qa,1,1935,0.394,1920,1904,30,623902720,0,0
2,43,financial_qa,1,1964,0.4097,1920,1904,30,623902720,0,0
2,32,multidoc_qa,1,1942,0.4605,1920,1904,30,623902720,0,0
2,38,sci_fi,1,1964,0.4183,1920,1904,30,623902720,0,0
2,24,sci_fi,1,1969,0.4039,1920,1904,30,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.3838,1920,1904,30,623902720,0,0
2,2,legal_contract_qa,1,1976,0.3916,1920,1904,30,623902720,0,0
2,4,multidoc_qa,1,1953,0.3684,1920,1904,30,623902720,0,0
2,6,natural_question,1,1936,0.3515,1920,1904,30,623902720,0,0
2,33,narrative_qa,1,1941,0.6668,1920,1904,30,623902720,0,0
2,10,sci_fi,1,1966,0.7586,1920,1904,30,623902720,0,0
2,37,review_summ,1,1945,0.6662,1920,1904,30,623902720,0,0
2,46,multidoc_qa,1,1940,0.6963,1920,1904,30,623902720,0,0
2,12,topic_retrieval_longchat,1,1945,0.6585,1920,1888,30,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,0.6786,1920,1888,30,618659840,0,0
2,19,narrative_qa,1,1939,0.7168,1920,1904,30,623902720,0,0
2,45,meeting_summ,1,1934,0.7328,1920,1904,30,623902720,0,0
2,49,paper_assistant,1,2032,0.7942,1920,1904,30,623902720,1,20971520
2,29,financial_qa,1,1963,0.604,1920,1904,30,623902720,0,0
2,30,legal_contract_qa,1,1976,0.5177,1920,1904,30,623902720,0,0
2,42,coursera,1,1997,0.4538,1920,1904,30,623902720,1,20971520
2,28,coursera,1,2002,0.6357,1920,1904,30,623902720,1,20971520
2,44,legal_contract_qa,1,1976,0.5525,1920,1904,30,623902720,0,0
2,62,natural_question,1,1936,0.3357,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.3285,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.4971,1920,1904,30,623902720,1,20971520
2,34,natural_question,1,1937,0.4912,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,0.6954,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,0.6905,1920,1904,30,623902720,0,0
2,36,quality,1,1997,0.6996,1920,1904,30,623902720,1,20971520
2,1,financial_qa,1,1966,0.8345,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,0.7591,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,0.6991,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,0.7097,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,0.7316,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,0.6767,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.5458,1920,1904,30,623902720,1,20971520
