rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r56,1,56,coursera,0,2011,193.383,19.3519,22.5305,16,16,9
r58,1,58,legal_contract_qa,0,1961,208.177,5.6833,14.0947,20,16,6
r44,1,44,legal_contract_qa,0,1964,157.713,9.4928,68.5149,63,16,4
r50,1,50,quality,0,2032,182.317,2.3974,47.4948,16,16,3
r37,1,37,review_summ,0,1943,147.748,5.4221,99.3671,105,16,2
r52,1,52,sci_fi,0,1956,182.318,11.0624,68.115,16,16,1
r53,1,53,scientific_qa,0,1935,184.717,8.664,65.7166,16,16,1
r35,1,35,paper_assistant,0,1934,141.135,7.6405,111.1008,114,16,2
r45,1,45,meeting_summ,0,1942,162.604,8.1466,89.6318,71,16,2
r62,1,62,natural_question,0,1934,208.179,43.4712,49.823,16,16,3
r61,1,61,narrative_qa,0,1937,208.178,31.1002,53.7759,16,16,2
r57,1,57,financial_qa,0,1971,193.384,19.3502,69.3469,77,16,2
r64,2,14,coursera,1,1984,212.737,44.6841,49.9946,16,1920,2
r60,1,60,multidoc_qa,0,1935,208.178,31.1007,55.7236,30,16,1
r65,2,8,quality,1,1952,213.862,48.3732,54.2546,16,1920,0
r67,2,48,natural_question,1,1941,221.894,42.0074,47.2228,16,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,231.082,33.6832,38.9843,16,1920,1
r71,2,63,paper_assistant,1,2032,231.086,38.3998,40.7403,16,1920,3
r49,1,49,paper_assistant,0,1934,176.248,7.2107,95.87,114,16,3
r68,2,18,multidoc_qa,1,1952,229.492,34.8109,42.8858,33,1920,2
r51,1,51,review_summ,0,1942,182.318,11.0629,90.2082,106,16,2
r70,2,41,tpo,1,1987,231.084,39.1839,41.442,16,1920,2
r72,2,56,coursera,1,2007,231.206,40.0332,41.8612,16,1920,2
r66,2,3,meeting_summ,1,1937,213.864,49.1154,59.8001,55,1920,0
r59,1,59,meeting_summ,0,1942,208.177,22.903,65.8627,92,16,0
r74,2,0,coursera,1,1974,237.004,37.1498,38.8053,16,1920,1
r76,2,55,tpo,1,1989,251.652,23.238,25.2557,16,1920,1
r73,2,17,meeting_summ,1,1934,237.003,36.5842,40.9114,39,1920,0
r78,2,11,scientific_qa,2,1944,261.392,14.2952,16.5231,16,1920,0
r63,1,63,paper_assistant,0,1934,208.179,48.6137,70.3068,114,16,1
r83,2,13,tpo,1,2008,272.38,5.8612,7.8941,16,1920,2
r80,2,27,tpo,1,1990,271.241,5.2691,9.3278,16,1920,1
r84,2,50,quality,1,2032,272.528,7.1603,9.2214,16,1920,2
r75,2,16,legal_contract_qa,1,1981,237.005,37.6297,46.5034,67,1920,2
r85,2,7,paper_assistant,1,2032,274.568,6.9316,9.067,16,1920,2
r81,2,59,meeting_summ,1,1942,271.974,5.2024,12.9514,58,1920,1
r87,2,21,paper_assistant,1,2032,277.917,5.1509,7.1325,16,1920,1
r77,2,51,review_summ,1,1948,256.796,18.43,28.9205,78,1920,0
r88,2,61,narrative_qa,1,1938,279.834,4.6894,6.5831,16,1920,0
r89,2,20,natural_question,1,1934,281.502,3.4231,5.2786,16,1920,0
r79,2,31,meeting_summ,1,1932,267.939,7.9998,19.1497,83,1920,0
r91,2,25,scientific_qa,1,1935,283.637,2.7797,4.4089,16,1920,0
r82,2,9,review_summ,1,1945,272.379,5.8622,16.2046,82,1920,0
r86,2,58,legal_contract_qa,1,1976,276.074,5.9991,13.1429,60,1920,0
r93,2,32,multidoc_qa,1,1942,286.519,1.0093,2.6976,17,1920,0
r94,2,38,sci_fi,1,1964,287.944,0.9113,2.2099,16,1920,0
r95,2,24,sci_fi,1,1969,288.459,0.7575,1.8814,16,1920,0
r90,2,15,financial_qa,1,1983,282.075,3.9018,9.1659,65,1920,0
r92,2,43,financial_qa,1,1964,283.917,2.864,7.3544,59,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,298.312,0.7042,1.1564,16,1920,0
r97,2,2,legal_contract_qa,1,1976,306.665,0.4334,1.768,45,1920,0
r99,2,6,natural_question,1,1936,315.02,0.3749,1.0669,16,1920,0
r100,2,33,narrative_qa,1,1941,315.716,0.496,1.1875,16,1920,0
r98,2,4,multidoc_qa,1,1953,314.269,0.798,2.8152,49,1920,0
r101,2,10,sci_fi,1,1966,318.449,0.5992,1.0574,16,1920,0
r103,2,46,multidoc_qa,1,1940,320.561,0.6809,1.7636,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,321.244,0.7744,1.5432,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.7483,3.7923,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.4902,0.931,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.7978,1.2586,16,1920,0
r108,2,49,paper_assistant,1,2032,337.385,0.9486,1.6565,16,1920,1
r107,2,45,meeting_summ,1,1934,336.982,0.7076,3.6343,67,1920,1
r109,2,29,financial_qa,1,1963,338.615,0.5759,2.7593,57,1920,1
r111,2,42,coursera,1,1997,345.034,1.2728,2.2475,16,1920,3
r112,2,28,coursera,1,2002,345.416,1.1838,2.0523,16,1920,3
r110,2,30,legal_contract_qa,1,1976,344.801,0.9715,3.6136,58,1920,3
r114,2,62,natural_question,1,1936,349.33,0.8032,1.7781,16,1920,3
r116,2,22,quality,1,2032,350.227,0.727,1.6965,16,1920,3
r113,2,44,legal_contract_qa,1,1976,348.7,0.481,3.9116,58,1920,2
r117,2,34,natural_question,1,1937,351.971,0.7672,1.71,16,1920,1
r118,2,53,scientific_qa,1,1935,352.114,1.0592,1.9558,16,1920,1
r119,2,5,narrative_qa,1,1937,353.234,0.9308,1.6325,16,1920,1
r115,2,57,financial_qa,1,1960,349.795,0.92,5.5645,88,1920,1
r120,2,36,quality,1,1997,356.802,0.89,1.4192,16,1920,2
r122,2,52,sci_fi,1,1962,357.082,1.3649,2.0544,16,1920,1
r121,2,1,financial_qa,1,1966,356.976,1.2453,4.2581,82,1920,1
r123,2,23,review_summ,1,1941,360.237,0.669,4.1909,107,1920,1
r124,2,47,narrative_qa,1,1940,363.692,0.6906,1.1521,16,1920,1
r125,2,60,multidoc_qa,1,1934,364.986,0.7314,1.9114,41,1920,1
r127,2,35,paper_assistant,1,2032,366.375,0.7896,1.4953,16,1920,2
r126,2,39,scientific_qa,1,1934,366.315,0.6821,1.9134,30,1920,2
