rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r40,1,40,topic_retrieval_longchat,0,1945,81.845,4.9184,11.2059,16,32,0
r46,1,46,multidoc_qa,0,1935,91.34,1.4252,5.5895,16,16,0
r39,1,39,scientific_qa,0,1931,81.843,3.3942,15.3748,35,16,0
r47,1,47,narrative_qa,0,1932,93.177,1.4042,4.5368,16,16,0
r48,1,48,natural_question,0,1941,94.725,1.477,3.4014,16,16,0
r43,1,43,financial_qa,0,1970,85.378,3.6178,16.7455,38,16,0
r50,1,50,quality,0,2032,97.466,3.2235,7.445,16,16,0
r52,1,52,sci_fi,0,1956,100.693,2.7496,5.949,16,16,0
r44,1,44,legal_contract_qa,0,1964,86.766,4.5728,22.4265,63,16,0
r53,1,53,scientific_qa,0,1935,100.695,5.5117,9.7973,16,16,0
r55,1,55,tpo,0,2009,102.128,5.8855,10.176,16,16,0
r45,1,45,meeting_summ,0,1942,87.198,4.14,25.2298,71,16,0
r54,1,54,topic_retrieval_longchat,0,1945,102.126,8.3665,13.7314,16,32,0
r56,1,56,coursera,0,2011,104.617,7.2439,12.5513,16,16,0
r37,1,37,review_summ,0,1943,78.535,3.3061,40.5142,105,16,0
r58,1,58,legal_contract_qa,0,1961,108.015,6.8092,13.658,20,16,0
r35,1,35,paper_assistant,0,1934,76.984,1.5477,49.2001,114,16,0
r61,1,61,narrative_qa,0,1937,110.496,10.8851,19.5829,16,16,0
r65,2,8,quality,1,1952,117.171,9.0134,14.2515,16,16,0
r60,1,60,multidoc_qa,0,1935,110.494,7.9688,21.6601,30,16,0
r62,1,62,natural_question,0,1934,110.498,10.8834,22.5383,16,16,0
r64,2,14,coursera,1,1984,114.827,19.5458,21.758,16,16,0
r67,2,48,natural_question,1,1941,121.383,12.989,15.2013,16,1920,0
r51,1,51,review_summ,0,1942,100.691,1.4322,38.5085,106,16,0
r49,1,49,paper_assistant,0,1934,96.204,4.485,44.8484,114,16,0
r57,1,57,financial_qa,0,1971,105.038,8.5897,37.3921,77,16,0
r66,2,3,meeting_summ,1,1937,117.172,9.0117,25.2577,55,16,0
r69,2,26,topic_retrieval_longchat,1,1945,126.188,12.8692,18.3915,16,16,0
r70,2,41,tpo,1,1987,126.189,12.8676,18.3899,16,16,0
r71,2,63,paper_assistant,1,2032,126.191,12.8663,18.3887,16,1920,0
r72,2,56,coursera,1,2007,126.192,14.4146,19.7881,16,16,0
r74,2,0,coursera,1,1974,128.608,13.822,19.0962,16,16,0
r76,2,55,tpo,1,1989,139.059,5.3711,10.5193,16,1920,0
r78,2,11,scientific_qa,2,1944,142.432,3.4234,8.6303,16,16,0
r59,1,59,meeting_summ,0,1942,108.602,8.5662,44.1593,92,16,0
r80,2,27,tpo,1,1990,147.958,1.4751,5.8319,16,16,0
r83,2,13,tpo,1,2008,149.439,3.0285,6.3288,16,16,0
r84,2,50,quality,1,2032,149.44,5.7374,7.7199,16,16,0
r63,1,63,paper_assistant,0,1934,112.43,13.7538,46.7827,114,16,0
r75,2,16,legal_contract_qa,1,1981,128.755,15.0117,32.7959,67,16,0
r88,2,61,narrative_qa,1,1938,152.615,7.9075,11.2072,16,16,0
r81,2,59,meeting_summ,1,1942,149.435,1.4829,16.0227,58,1920,0
r85,2,7,paper_assistant,1,2032,149.704,13.2335,17.5874,16,16,0
r68,2,18,multidoc_qa,1,1952,126.186,32.2933,41.2315,33,16,0
r77,2,51,review_summ,1,1948,140.608,6.6592,29.3362,78,1920,0
r79,2,31,meeting_summ,1,1932,145.858,1.4099,25.8691,83,16,0
r87,2,21,paper_assistant,1,2032,152.469,14.3771,20.7467,16,16,0
r94,2,38,sci_fi,1,1964,157.035,12.7635,18.0944,16,16,0
r82,2,9,review_summ,1,1945,149.437,1.4812,25.8181,82,16,0
r95,2,24,sci_fi,1,1969,158.481,12.8039,18.053,16,16,0
r86,2,58,legal_contract_qa,1,1976,150.92,7.5591,31.6638,60,1936,0
r99,2,6,natural_question,1,1936,171.855,4.5564,13.0961,16,16,0
r91,2,25,scientific_qa,1,1935,155.18,24.9046,30.5038,16,16,0
r103,2,46,multidoc_qa,1,1940,174.983,7.4789,11.5808,22,16,0
r90,2,15,financial_qa,1,1983,153.918,11.2464,34.1886,65,16,0
r97,2,2,legal_contract_qa,1,1976,167.293,5.7778,21.0651,45,16,0
r92,2,43,financial_qa,1,1964,155.182,13.4214,33.2816,59,16,0
r98,2,4,multidoc_qa,1,1953,171.433,3.1082,17.1327,49,16,0
r100,2,33,narrative_qa,1,1941,173.073,13.6436,15.6453,16,1920,0
r73,2,17,meeting_summ,1,1934,127.245,56.5231,61.7618,39,16,0
r89,2,20,natural_question,1,1934,153.496,33.8744,35.6672,16,1920,0
r101,2,10,sci_fi,1,1966,174.543,3.1758,15.2516,16,16,0
r106,2,19,narrative_qa,1,1939,183.77,5.1359,6.6332,16,1920,0
r93,2,32,multidoc_qa,1,1942,156.276,33.0563,34.9299,17,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,162.94,26.8551,28.775,16,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,175.257,14.9014,16.8644,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,177.721,12.4377,14.4006,16,1920,0
r102,2,37,review_summ,1,1945,174.545,4.3574,17.7825,72,16,0
r108,2,49,paper_assistant,1,2032,184.06,6.7721,8.6061,16,1920,0
r111,2,42,coursera,1,1997,188.234,4.3301,5.9343,16,1920,0
r112,2,28,coursera,1,2002,188.465,4.6147,6.228,16,1920,0
r114,2,62,natural_question,1,1936,190.61,3.7711,6.7853,16,1920,0
r122,2,52,sci_fi,1,1962,194.799,1.4118,3.5506,16,16,0
r116,2,22,quality,1,2032,191.082,5.873,7.9286,16,1920,0
r107,2,45,meeting_summ,1,1934,183.913,5.9876,15.2209,67,1920,0
r109,2,29,financial_qa,1,1963,184.808,6.6577,14.536,57,1936,0
r110,2,30,legal_contract_qa,1,1976,188.108,3.7636,11.6772,58,1936,0
r117,2,34,natural_question,1,1937,191.997,6.0598,7.8909,16,1920,0
r118,2,53,scientific_qa,1,1935,192.123,6.8871,8.5128,16,1920,0
r119,2,5,narrative_qa,1,1937,192.668,6.91,8.3633,16,1920,0
r113,2,44,legal_contract_qa,1,1976,190.281,3.4721,11.0011,58,1936,0
r120,2,36,quality,1,1997,194.693,5.4294,6.6354,16,1920,0
r115,2,57,financial_qa,1,1960,190.834,4.1967,12.7796,88,1936,0
r124,2,47,narrative_qa,1,1940,198.478,4.4761,5.7301,16,1920,0
r127,2,35,paper_assistant,1,2032,199.891,4.6731,6.2177,16,1920,0
r126,2,39,scientific_qa,1,1934,199.889,4.2168,7.0037,30,1920,0
r125,2,60,multidoc_qa,1,1934,199.136,4.4771,8.0708,41,1920,0
r121,2,1,financial_qa,1,1966,194.797,6.9935,13.0286,82,1936,0
r123,2,23,review_summ,1,1941,196.589,5.8173,12.3765,107,1920,0
