round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
2,28,coursera,1,2002,0.8061,1920,1904,30,623902720,1,20971520
2,44,legal_contract_qa,1,1976,0.9055,1920,1904,30,623902720,0,0
2,62,natural_question,1,1936,0.7045,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.6689,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.6801,1920,1904,30,623902720,1,20971520
2,34,natural_question,1,1937,0.7229,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,1.0312,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,0.8186,1920,1904,30,623902720,0,0
2,36,quality,1,1997,0.9841,1920,1904,30,623902720,1,20971520
2,1,financial_qa,1,1966,1.0435,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,0.7829,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,1.0719,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,0.9855,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,0.8158,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,1.2166,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.7842,1920,1904,30,623902720,1,20971520
