round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
2,41,tpo,1,1987,6.0909,1920,1904,119,623902720,0,0
2,63,paper_assistant,1,2032,2.253,1920,0,0,0,0,0
2,56,coursera,1,2007,0.2024,1920,1904,0,0,0,0
2,17,meeting_summ,1,1934,4.7264,1920,1904,119,623902720,0,0
2,0,coursera,1,1974,5.3563,1920,1904,119,623902720,0,0
2,16,legal_contract_qa,1,1981,4.1178,1936,1920,120,629145600,0,0
2,55,tpo,1,1989,0.308,1920,1904,0,0,0,0
2,51,review_summ,1,1948,2.904,1920,1904,119,623902720,0,0
2,11,scientific_qa,2,1944,1.7291,1920,1904,119,623902720,0,0
2,31,meeting_summ,1,1932,0.64,1920,1904,119,623902720,0,0
2,27,tpo,1,1990,0.679,1920,1904,119,623902720,0,0
2,59,meeting_summ,1,1942,1.0822,16,0,0,0,0,0
2,9,review_summ,1,1945,3.5764,1920,1904,119,623902720,0,0
2,13,tpo,1,2008,0.9851,1920,1904,119,623902720,0,0
2,50,quality,1,2032,1.157,16,0,0,0,0,0
2,7,paper_assistant,1,2032,3.2663,1920,1904,119,623902720,0,0
2,58,legal_contract_qa,1,1976,1.5997,1936,1920,120,629145600,0,0
2,21,paper_assistant,1,2032,0.746,1920,1904,119,623902720,0,0
2,61,narrative_qa,1,1938,1.0868,16,0,0,0,0,0
2,20,natural_question,1,1934,3.3196,1920,1904,119,623902720,0,0
2,15,financial_qa,1,1983,1.0723,1936,1920,120,629145600,0,0
2,25,scientific_qa,1,1935,0.6872,1920,1904,119,623902720,0,0
2,43,financial_qa,1,1964,1.1039,16,0,0,0,0,0
2,32,multidoc_qa,1,1942,2.5349,1920,1904,119,623902720,0,0
2,38,sci_fi,1,1964,1.064,1920,1904,119,623902720,0,0
2,24,sci_fi,1,1969,0.7179,1920,1904,119,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.695,1920,1904,119,623902720,0,0
2,2,legal_contract_qa,1,1976,0.5125,1936,1920,120,629145600,0,0
2,4,multidoc_qa,1,1953,0.4766,1920,1904,119,623902720,0,0
2,6,natural_question,1,1936,0.542,1920,1904,119,623902720,0,0
2,33,narrative_qa,1,1941,0.6636,1920,1904,119,623902720,0,0
2,10,sci_fi,1,1966,0.6564,1920,1904,119,623902720,0,0
2,37,review_summ,1,1945,0.6843,1920,1904,119,623902720,0,0
2,46,multidoc_qa,1,1940,1.099,16,0,0,0,0,0
2,12,topic_retrieval_longchat,1,1945,3.4143,1920,1888,118,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,0.8031,1920,1888,118,618659840,0,0
2,19,narrative_qa,1,1939,0.6492,1920,1904,119,623902720,0,0
2,45,meeting_summ,1,1934,1.0755,16,0,0,0,0,0
2,49,paper_assistant,1,2032,2.8561,1920,1904,119,623902720,0,0
2,29,financial_qa,1,1963,1.3065,1936,1920,120,629145600,0,0
2,30,legal_contract_qa,1,1976,0.6628,1936,1920,120,629145600,0,0
2,42,coursera,1,1997,1.1608,16,0,0,0,0,0
2,28,coursera,1,2002,3.1158,1920,1904,119,623902720,0,0
2,44,legal_contract_qa,1,1976,1.3566,1936,1920,120,629145600,0,0
2,62,natural_question,1,1936,0.6725,1920,1904,119,623902720,0,0
2,57,financial_qa,1,1960,0.6538,1936,1920,120,629145600,0,0
2,22,quality,1,2032,0.7231,1920,1904,119,623902720,0,0
2,34,natural_question,1,1937,0.8107,1920,1904,119,623902720,0,0
2,53,scientific_qa,1,1935,1.1206,16,0,0,0,0,0
2,5,narrative_qa,1,1937,3.7095,1920,1904,119,623902720,0,0
2,36,quality,1,1997,1.1448,16,0,0,0,0,0
2,1,financial_qa,1,1966,2.6872,1936,1920,120,629145600,0,0
2,52,sci_fi,1,1962,1.6068,1920,1904,119,623902720,0,0
2,23,review_summ,1,1941,0.672,1920,1904,119,623902720,0,0
2,47,narrative_qa,1,1940,0.6419,1920,1904,119,623902720,0,0
2,60,multidoc_qa,1,1934,0.6269,1920,1904,119,623902720,0,0
2,39,scientific_qa,1,1934,1.0721,16,0,0,0,0,0
2,35,paper_assistant,1,2032,1.1586,16,0,0,0,0,0
