rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r41,1,41,tpo,0,1980,73.339,5.0469,7.2715,16,16,0
r42,1,42,coursera,0,1964,74.206,4.1793,6.404,16,16,0
r35,1,35,paper_assistant,0,1934,62.656,3.7344,20.2163,114,16,0
r43,1,43,financial_qa,0,1970,79.179,1.2741,5.6712,38,16,0
r44,1,44,legal_contract_qa,0,1964,80.611,2.2608,5.6516,63,16,0
r45,1,45,meeting_summ,0,1942,80.612,2.2601,5.8969,71,16,0
r46,1,46,multidoc_qa,0,1935,82.874,5.9662,10.1585,16,16,0
r47,1,47,narrative_qa,0,1932,84.853,5.0557,8.2414,16,16,0
r48,1,48,natural_question,0,1941,86.265,5.778,6.8749,16,16,0
r50,1,50,quality,0,2032,93.035,1.2718,4.5283,16,16,0
r52,1,52,sci_fi,0,1956,93.141,3.4058,4.5449,16,16,0
r49,1,49,paper_assistant,0,1934,86.51,5.5332,17.3917,114,16,0
r53,1,53,scientific_qa,0,1935,97.565,4.2633,6.399,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,97.688,5.5066,7.6758,16,32,0
r51,1,51,review_summ,0,1942,93.096,2.3162,12.4107,106,16,0
r55,1,55,tpo,0,2009,103.903,1.2731,1.8796,16,16,0
r56,1,56,coursera,0,2011,103.966,3.0111,3.4723,16,16,0
r58,1,58,legal_contract_qa,0,1961,105.508,7.0693,9.5696,20,16,0
r60,1,60,multidoc_qa,0,1935,107.439,6.2469,9.5035,30,16,0
r61,1,61,narrative_qa,0,1937,115.08,1.2435,3.403,16,16,0
r62,1,62,natural_question,0,1934,116.944,1.23,3.3929,16,16,0
r57,1,57,financial_qa,0,1971,105.366,5.0527,16.6703,77,16,0
r59,1,59,meeting_summ,0,1942,105.785,6.793,18.2641,92,16,0
r65,2,8,quality,1,1952,122.038,1.1984,2.1044,16,16,0
r67,2,48,natural_question,1,1941,124.144,2.242,3.1711,16,16,0
r68,2,18,multidoc_qa,1,1952,127.316,1.1993,3.2025,33,16,0
r66,2,3,meeting_summ,1,1937,124.051,1.184,6.5632,55,16,0
r63,1,63,paper_assistant,0,1934,118.485,1.2306,14.5412,114,16,0
r69,2,26,topic_retrieval_longchat,1,1945,130.521,1.1848,3.2604,16,16,0
r70,2,41,tpo,1,1987,130.616,2.2866,3.2599,16,16,0
r71,2,63,paper_assistant,1,2032,133.028,0.2515,1.0034,16,1920,0
r64,2,14,coursera,1,1984,120.339,15.0957,15.5486,16,16,0
r72,2,56,coursera,1,2007,133.782,3.3763,6.4406,16,16,0
r74,2,0,coursera,1,1974,134.033,5.3187,6.2366,16,16,0
r76,2,55,tpo,1,1989,140.225,1.211,2.1229,16,16,0
r78,2,11,scientific_qa,2,1944,142.35,1.1992,2.1368,16,16,0
r75,2,16,legal_contract_qa,1,1981,135.89,3.4616,11.8443,67,16,0
r73,2,17,meeting_summ,1,1934,133.877,11.7419,15.3502,39,16,0
r77,2,51,review_summ,1,1948,140.27,1.3929,9.3342,78,1920,0
r79,2,31,meeting_summ,1,1932,144.488,2.2288,6.2406,83,16,0
r83,2,13,tpo,1,2008,150.731,2.3659,3.324,16,16,0
r84,2,50,quality,1,2032,154.057,1.2675,2.2094,16,16,0
r80,2,27,tpo,1,1990,147.736,9.8189,10.7493,16,16,0
r81,2,59,meeting_summ,1,1942,149.229,3.9529,9.5391,58,1920,0
r82,2,9,review_summ,1,1945,149.606,2.312,11.0906,82,16,0
r85,2,7,paper_assistant,1,2032,156.268,4.0009,4.6562,16,16,0
r88,2,61,narrative_qa,1,1938,160.699,0.275,1.9647,16,1920,0
r89,2,20,natural_question,1,1934,160.925,1.146,1.8047,16,16,0
r91,2,25,scientific_qa,1,1935,162.73,2.1976,4.0396,16,16,0
r87,2,21,paper_assistant,1,2032,158.77,7.9393,9.9092,16,16,0
r90,2,15,financial_qa,1,1983,162.665,1.1642,7.585,65,16,0
r92,2,43,financial_qa,1,1964,166.772,1.2147,5.1548,59,16,0
r94,2,38,sci_fi,1,1964,170.252,1.1589,1.8019,16,16,0
r96,2,40,topic_retrieval_longchat,1,1945,172.054,2.2214,2.9167,16,16,0
r86,2,58,legal_contract_qa,1,1976,158.486,14.6681,17.7706,60,16,0
r95,2,24,sci_fi,1,1969,171.929,5.5918,6.0424,16,1920,0
r93,2,32,multidoc_qa,1,1942,168.681,11.1566,11.6308,17,1920,0
r99,2,6,natural_question,1,1936,177.972,4.7417,5.8762,16,1920,0
r97,2,2,legal_contract_qa,1,1976,174.973,6.6764,9.0633,45,1936,0
r100,2,33,narrative_qa,1,1941,180.312,2.7582,3.8166,16,1920,0
r98,2,4,multidoc_qa,1,1953,176.259,5.9616,8.4636,49,1920,0
r101,2,10,sci_fi,1,1966,183.85,0.9341,1.4481,16,1920,0
r103,2,46,multidoc_qa,1,1940,184.131,1.6474,2.8206,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,184.723,1.7506,2.7197,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,185.3,1.651,3.5734,16,1920,0
r106,2,19,narrative_qa,1,1939,186.953,2.0079,2.9385,16,1920,0
r102,2,37,review_summ,1,1945,184.038,1.2606,6.0889,72,1920,0
r107,2,45,meeting_summ,1,1934,187.444,1.1774,3.921,67,16,0
r108,2,49,paper_assistant,1,2032,188.875,4.166,4.6285,16,1920,0
r111,2,42,coursera,1,1997,191.366,3.7512,4.9127,16,1920,0
r109,2,29,financial_qa,1,1963,189.893,3.7413,7.8173,57,1936,0
r112,2,28,coursera,1,2002,193.505,2.1449,4.3305,16,1920,0
r114,2,62,natural_question,1,1936,197.712,1.2155,2.1527,16,16,0
r110,2,30,legal_contract_qa,1,1976,190.129,4.3301,10.0675,58,1936,0
r117,2,34,natural_question,1,1937,200.198,1.1606,1.8625,16,16,0
r113,2,44,legal_contract_qa,1,1976,196.281,1.2732,6.1497,58,16,0
r115,2,57,financial_qa,1,1960,197.837,5.4994,8.1553,88,1936,0
r116,2,22,quality,1,2032,199.867,7.3441,7.8066,16,1920,0
r118,2,53,scientific_qa,1,1935,202.062,7.4029,7.8807,16,1920,0
r122,2,52,sci_fi,1,1962,209.943,1.1008,2.3216,16,16,0
r119,2,5,narrative_qa,1,1937,202.432,8.7966,9.9567,16,1920,0
r120,2,36,quality,1,1997,205.994,5.4616,6.5365,16,1920,0
r125,2,60,multidoc_qa,1,1934,212.532,1.1288,2.998,41,16,0
r121,2,1,financial_qa,1,1966,207.675,3.89,9.9772,82,1936,0
r126,2,39,scientific_qa,1,1934,215.532,1.1296,2.3886,30,16,0
r124,2,47,narrative_qa,1,1940,212.39,7.6451,8.3491,16,1920,0
r123,2,23,review_summ,1,1941,212.266,5.7185,9.2449,107,1920,0
r127,2,35,paper_assistant,1,2032,217.654,5.3053,5.7674,16,1920,0
