round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
2,59,meeting_summ,1,1942,0.7535,1920,1904,30,623902720,0,0
2,9,review_summ,1,1945,0.9616,1920,1904,30,623902720,0,0
2,13,tpo,1,2008,0.9563,1920,1904,30,623902720,1,20971520
2,50,quality,1,2032,0.8676,1920,1904,30,623902720,1,20971520
2,7,paper_assistant,1,2032,0.9874,1920,1904,30,623902720,1,20971520
2,58,legal_contract_qa,1,1976,1.0727,1920,1904,30,623902720,0,0
2,21,paper_assistant,1,2032,1.1812,1920,1904,30,623902720,1,20971520
2,61,narrative_qa,1,1938,1.2514,1920,1904,30,623902720,0,0
2,20,natural_question,1,1934,1.0263,1920,1904,30,623902720,0,0
2,15,financial_qa,1,1983,1.1126,1920,1904,30,623902720,0,0
2,25,scientific_qa,1,1935,0.8394,1920,1904,30,623902720,0,0
2,43,financial_qa,1,1964,0.6361,1920,1904,30,623902720,0,0
2,32,multidoc_qa,1,1942,0.648,1920,1904,30,623902720,0,0
2,38,sci_fi,1,1964,0.7388,1920,1904,30,623902720,0,0
2,24,sci_fi,1,1969,0.641,1920,1904,30,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.6219,1920,1904,30,623902720,0,0
2,2,legal_contract_qa,1,1976,0.665,1920,1904,30,623902720,0,0
2,4,multidoc_qa,1,1953,0.5743,1920,1904,30,623902720,0,0
2,6,natural_question,1,1936,0.646,1920,1904,30,623902720,0,0
2,33,narrative_qa,1,1941,0.919,1920,1904,30,623902720,0,0
2,10,sci_fi,1,1966,0.9262,1920,1904,30,623902720,0,0
2,37,review_summ,1,1945,0.8333,1920,1904,30,623902720,0,0
2,46,multidoc_qa,1,1940,0.9229,1920,1904,30,623902720,0,0
2,12,topic_retrieval_longchat,1,1945,0.9135,1920,1888,30,618659840,0,0
2,54,topic_retrieval_longchat,1,1945,0.8633,1920,1888,30,618659840,0,0
2,19,narrative_qa,1,1939,0.742,1920,1904,30,623902720,0,0
2,45,meeting_summ,1,1934,0.8916,1920,1904,30,623902720,0,0
2,49,paper_assistant,1,2032,0.9936,1920,1904,30,623902720,1,20971520
2,29,financial_qa,1,1963,0.8854,1920,1904,30,623902720,0,0
2,30,legal_contract_qa,1,1976,0.9628,1920,1904,30,623902720,0,0
2,42,coursera,1,1997,0.7377,1920,1904,30,623902720,1,20971520
2,28,coursera,1,2002,0.739,1920,1904,30,623902720,1,20971520
2,44,legal_contract_qa,1,1976,0.894,1920,1904,30,623902720,0,0
2,62,natural_question,1,1936,0.658,1920,1904,30,623902720,0,0
2,57,financial_qa,1,1960,0.6655,1920,1904,30,623902720,0,0
2,22,quality,1,2032,0.6695,1920,1904,30,623902720,1,20971520
2,34,natural_question,1,1937,0.7469,1920,1904,30,623902720,0,0
2,53,scientific_qa,1,1935,0.8438,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,1.0065,1920,1904,30,623902720,0,0
2,36,quality,1,1997,1.0826,1920,1904,30,623902720,1,20971520
2,1,financial_qa,1,1966,2.6487,1920,1904,30,623902720,0,0
2,52,sci_fi,1,1962,1.0892,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,1.132,1920,1904,30,623902720,0,0
2,47,narrative_qa,1,1940,0.9198,1920,1904,30,623902720,0,0
2,60,multidoc_qa,1,1934,0.826,1920,1904,30,623902720,0,0
2,39,scientific_qa,1,1934,1.0812,1920,1904,30,623902720,0,0
2,35,paper_assistant,1,2032,0.8306,1920,1904,30,623902720,1,20971520
