rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r72,2,56,coursera,1,2007,209.663,0.8428,1.3079,16,1920,0
r74,2,0,coursera,1,1974,209.88,1.4453,2.5553,16,1920,0
r76,2,55,tpo,1,1989,210.973,0.8411,2.1305,16,1920,0
r73,2,17,meeting_summ,1,1934,209.824,1.252,3.9871,39,1920,0
r78,2,11,scientific_qa,2,1944,213.104,0.8573,1.855,16,1920,0
r75,2,16,legal_contract_qa,1,1981,210.04,1.6224,6.5485,67,1920,0
r80,2,27,tpo,1,1990,214.961,0.8422,1.9517,16,1920,0
r77,2,51,review_summ,1,1948,212.438,0.7537,6.103,78,1920,0
r79,2,31,meeting_summ,1,1932,213.813,0.8378,6.786,83,1920,0
r83,2,13,tpo,1,2008,218.543,0.9592,2.1317,16,1920,0
r81,2,59,meeting_summ,1,1942,216.59,0.45,4.4118,58,1920,0
r84,2,50,quality,1,2032,220.601,0.9605,2.0334,16,1920,0
r85,2,7,paper_assistant,1,2032,220.675,1.3716,2.4015,16,1920,0
r82,2,9,review_summ,1,1945,216.914,0.8518,6.6207,82,1920,0
r87,2,21,paper_assistant,1,2032,222.637,0.648,1.6515,16,1920,0
r88,2,61,narrative_qa,1,1938,223.078,0.642,1.647,16,1920,0
r89,2,20,natural_question,1,1934,223.536,0.5199,1.5331,16,1920,0
r86,2,58,legal_contract_qa,1,1976,221.003,1.5545,5.7645,60,1920,0
r91,2,25,scientific_qa,1,1935,224.726,0.8749,2.041,16,1920,0
r93,2,32,multidoc_qa,1,1942,226.768,0.8887,2.1563,17,1920,0
r94,2,38,sci_fi,1,1964,226.769,1.0619,2.2351,16,1920,0
r90,2,15,financial_qa,1,1983,224.29,0.5925,5.0324,65,1920,0
r92,2,43,financial_qa,1,1964,225.071,0.683,4.4548,59,1920,0
r95,2,24,sci_fi,1,1969,228.927,0.7602,1.5172,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,229.005,1.3324,2.32,16,1920,0
r99,2,6,natural_question,1,1936,230.445,0.6517,1.7129,16,1920,0
r100,2,33,narrative_qa,1,1941,231.326,0.6028,1.5796,16,1920,0
r97,2,2,legal_contract_qa,1,1976,229.323,1.3803,4.3175,45,1920,0
r101,2,10,sci_fi,1,1966,232.159,0.8599,1.8159,16,1920,0
r98,2,4,multidoc_qa,1,1953,229.526,1.3019,4.4953,49,1920,0
r103,2,46,multidoc_qa,1,1940,233.643,0.8104,2.1875,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,233.976,0.9944,2.104,16,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,234.022,1.1161,2.1989,16,1920,0
r106,2,19,narrative_qa,1,1939,235.832,0.7478,1.4713,16,1920,0
r102,2,37,review_summ,1,1945,232.907,0.821,4.7937,72,1920,0
r108,2,49,paper_assistant,1,2032,236.222,1.2883,2.222,16,1920,0
r111,2,42,coursera,1,1997,238.446,0.5766,1.7532,16,1920,0
r107,2,45,meeting_summ,1,1934,236.082,1.222,6.1321,67,1920,0
r109,2,29,financial_qa,1,1963,237.305,0.6989,4.9092,57,1920,0
r112,2,28,coursera,1,2002,240.201,0.9076,2.0601,16,1920,0
r110,2,30,legal_contract_qa,1,1976,237.702,0.8556,4.8784,58,1920,0
r114,2,62,natural_question,1,1936,242.215,1.4895,2.6474,16,1920,0
r116,2,22,quality,1,2032,242.581,1.7316,3.0515,16,1920,0
r117,2,34,natural_question,1,1937,244.865,0.768,1.824,16,1920,0
r113,2,44,legal_contract_qa,1,1976,242.215,0.7625,5.1247,58,1920,0
r118,2,53,scientific_qa,1,1935,245.635,0.5873,1.7825,16,1920,0
r119,2,5,narrative_qa,1,1937,246.691,0.5713,1.5514,16,1920,0
r120,2,36,quality,1,1997,247.341,0.7764,1.8342,16,1920,0
r122,2,52,sci_fi,1,1962,248.244,0.8532,1.9395,16,1920,0
r115,2,57,financial_qa,1,1960,242.262,1.5867,8.0486,88,1920,0
r124,2,47,narrative_qa,1,1940,250.184,0.6883,1.83,16,1920,0
r121,2,1,financial_qa,1,1966,247.418,0.938,6.5395,82,1920,0
r125,2,60,multidoc_qa,1,1934,250.311,0.7715,3.7119,41,1920,0
r126,2,39,scientific_qa,1,1934,252.016,0.8419,2.8555,30,1920,0
r127,2,35,paper_assistant,1,2032,253.96,0.599,1.3903,16,1920,0
r123,2,23,review_summ,1,1941,249.178,0.6142,6.8204,107,1920,0
