Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
18713321079,18768844591,55523512,55448056,75456,:weight_ssd_read layer029/mlp.gate_up_proj.weight.bin 86MiB,3245681,3254020,0,1,12897,,:12897,:weight_ssd_read layer029/mlp.gate_up_proj.weight.bin 86MiB
18713363573,18768811629,55448056,50501327,4946729,:cuFileRead,3245681,3254020,1,1,12900,12897,:12897:12900,--:cuFileRead
18713406777,18763908104,50501327,0,50501327,:cuFileHandleNVFS,3245681,3254020,2,0,12903,12900,:12897:12900:12903,----:cuFileHandleNVFS
18713433831,18774928854,61495023,61425709,69314,:weight_ssd_read layer029/mlp.down_proj.weight.bin 43MiB,3245681,3254021,0,1,12904,,:12904,:weight_ssd_read layer029/mlp.down_proj.weight.bin 43MiB
18713471024,18774896733,61425709,27277025,34148684,:cuFileRead,3245681,3254021,1,1,12907,12904,:12904:12907,--:cuFileRead
18713522801,18765465599,51942798,0,51942798,:cuFileHandleNVFS,3245681,3251277,0,0,12910,,:12910,:cuFileHandleNVFS
18713558966,18768680264,55121298,0,55121298,:cuFileHandleNVFS,3245681,3251278,0,0,12913,,:12913,:cuFileHandleNVFS
18713591799,18767069367,53477568,0,53477568,:cuFileHandleNVFS,3245681,3251276,0,0,12916,,:12916,:cuFileHandleNVFS
18713631077,18740908102,27277025,0,27277025,:cuFileHandleNVFS,3245681,3254021,2,0,12919,12907,:12904:12907:12919,----:cuFileHandleNVFS
18724601049,18762354778,37753729,0,37753729,:cuFileHandleNVFS,3245681,3251275,0,0,12922,,:12922,:cuFileHandleNVFS
18762375560,18771738264,9362704,0,9362704,:cuFileHandleNVFS,3245681,3251275,0,0,12925,,:12925,:cuFileHandleNVFS
18765485364,18774833761,9348397,0,9348397,:cuFileHandleNVFS,3245681,3251277,0,0,12928,,:12928,:cuFileHandleNVFS
18778756694,18778861563,104869,0,104869,:weight_h2d L30 0MiB,3245681,3245681,2,0,12931,12064,:21:12064:12931,----:weight_h2d L30 0MiB
18778895611,18778937249,41638,0,41638,:weight_h2d L30 0MiB,3245681,3245681,2,0,12932,12064,:21:12064:12932,----:weight_h2d L30 0MiB
18778959072,18778995941,36869,0,36869,:weight_h2d L30 0MiB,3245681,3245681,2,0,12933,12064,:21:12064:12933,----:weight_h2d L30 0MiB
18782616754,18803611290,20994536,20921490,73046,:weight_ssd_read layer030/self_attn.qkv_proj.weight.bin 10MiB,3245681,3254019,0,1,12935,,:12935,:weight_ssd_read layer030/self_attn.qkv_proj.weight.bin 10MiB
18782659388,18803580878,20921490,1036282,19885208,:cuFileRead,3245681,3254019,1,1,12938,12935,:12935:12938,--:cuFileRead
18782700886,18783737168,1036282,0,1036282,:cuFileHandleNVFS,3245681,3254019,2,0,12941,12938,:12935:12938:12941,----:cuFileHandleNVFS
18782738163,18788629792,5891629,5818771,72858,:weight_ssd_read layer030/self_attn.o_proj.weight.bin 8MiB,3245681,3254018,0,1,12942,,:12942,:weight_ssd_read layer030/self_attn.o_proj.weight.bin 8MiB
18782782203,18788600974,5818771,5778020,40751,:cuFileRead,3245681,3254018,1,1,12945,12942,:12942:12945,--:cuFileRead
18782814770,18788592790,5778020,0,5778020,:cuFileHandleNVFS,3245681,3254018,2,0,12948,12945,:12942:12945:12948,----:cuFileHandleNVFS
18782832349,18803530157,20697808,0,20697808,:cuFileHandleNVFS,3245681,3251276,0,0,12951,,:12951,:cuFileHandleNVFS
18782891211,18844693679,61802468,61713514,88954,:weight_ssd_read layer030/mlp.gate_up_proj.weight.bin 86MiB,3245681,3254020,0,1,12952,,:12952,:weight_ssd_read layer030/mlp.gate_up_proj.weight.bin 86MiB
18782944403,18844657917,61713514,56805641,4907873,:cuFileRead,3245681,3254020,1,1,12955,12952,:12952:12955,--:cuFileRead
18782996516,18839802157,56805641,0,56805641,:cuFileHandleNVFS,3245681,3254020,2,0,12958,12955,:12952:12955:12958,----:cuFileHandleNVFS
18783034541,18850733016,67698475,67614856,83619,:weight_ssd_read layer030/mlp.down_proj.weight.bin 43MiB,3245681,3254021,0,1,12959,,:12959,:weight_ssd_read layer030/mlp.down_proj.weight.bin 43MiB
18783090361,18850705217,67614856,24675135,42939721,:cuFileRead,3245681,3254021,1,1,12962,12959,:12959:12962,--:cuFileRead
18783115276,18841306133,58190857,0,58190857,:cuFileHandleNVFS,3245681,3251275,0,0,12965,,:12965,:cuFileHandleNVFS
18783152581,18842863423,59710842,0,59710842,:cuFileHandleNVFS,3245681,3251277,0,0,12968,,:12968,:cuFileHandleNVFS
18783180423,18844513808,61333385,0,61333385,:cuFileHandleNVFS,3245681,3251278,0,0,12971,,:12971,:cuFileHandleNVFS
18783193612,18807868747,24675135,0,24675135,:cuFileHandleNVFS,3245681,3254021,2,0,12974,12962,:12959:12962:12974,----:cuFileHandleNVFS
18803553456,18838180843,34627387,0,34627387,:cuFileHandleNVFS,3245681,3251276,0,0,12977,,:12977,:cuFileHandleNVFS
18838201838,18847567559,9365721,0,9365721,:cuFileHandleNVFS,3245681,3251276,0,0,12980,,:12980,:cuFileHandleNVFS
18841324882,18850674617,9349735,0,9349735,:cuFileHandleNVFS,3245681,3251275,0,0,12983,,:12983,:cuFileHandleNVFS
18854602320,18854707960,105640,0,105640,:weight_h2d L31 0MiB,3245681,3245681,2,0,12986,12064,:21:12064:12986,----:weight_h2d L31 0MiB
18854739305,18854781551,42246,0,42246,:weight_h2d L31 0MiB,3245681,3245681,2,0,12987,12064,:21:12064:12987,----:weight_h2d L31 0MiB
18854803563,18854840644,37081,0,37081,:weight_h2d L31 0MiB,3245681,3245681,2,0,12988,12064,:21:12064:12988,----:weight_h2d L31 0MiB
18858484503,18866726063,8241560,8156442,85118,:weight_ssd_read layer031/self_attn.qkv_proj.weight.bin 10MiB,3245681,3254018,0,1,12990,,:12990,:weight_ssd_read layer031/self_attn.qkv_proj.weight.bin 10MiB
18858539487,18866695929,8156442,1055334,7101108,:cuFileRead,3245681,3254018,1,1,12993,12990,:12990:12993,--:cuFileRead
18858581293,18859636627,1055334,0,1055334,:cuFileHandleNVFS,3245681,3254018,2,0,12996,12993,:12990:12993:12996,----:cuFileHandleNVFS
18858624151,18865509725,6885574,6809734,75840,:weight_ssd_read layer031/self_attn.o_proj.weight.bin 8MiB,3245681,3254019,0,1,12997,,:12997,:weight_ssd_read layer031/self_attn.o_proj.weight.bin 8MiB
18858670614,18865480348,6809734,6769472,40262,:cuFileRead,3245681,3254019,1,1,13000,12997,:12997:13000,--:cuFileRead
18858676711,18866569542,7892831,0,7892831,:cuFileHandleNVFS,3245681,3251277,0,0,13003,,:13003,:cuFileHandleNVFS
18858702825,18865472297,6769472,0,6769472,:cuFileHandleNVFS,3245681,3254019,2,0,13006,13000,:12997:13000:13006,----:cuFileHandleNVFS
18858750557,18925209785,66459228,66381710,77518,:weight_ssd_read layer031/mlp.gate_up_proj.weight.bin 86MiB,3245681,3254020,0,1,13007,,:13007,:weight_ssd_read layer031/mlp.gate_up_proj.weight.bin 86MiB
18858794710,18925176420,66381710,61391929,4989781,:cuFileRead,3245681,3254020,1,1,13010,13007,:13007:13010,--:cuFileRead
18858843546,18920235475,61391929,0,61391929,:cuFileHandleNVFS,3245681,3254020,2,0,13013,13010,:13007:13010:13013,----:cuFileHandleNVFS
18858865190,18931253319,72388129,72314566,73563,:weight_ssd_read layer031/mlp.down_proj.weight.bin 43MiB,3245681,3254021,0,1,13014,,:13014,:weight_ssd_read layer031/mlp.down_proj.weight.bin 43MiB
18858907625,18931222191,72314566,29063940,43250626,:cuFileRead,3245681,3254021,1,1,13017,13014,:13014:13017,--:cuFileRead
18858947222,18888011162,29063940,0,29063940,:cuFileHandleNVFS,3245681,3254021,2,0,13020,13017,:13014:13017:13020,----:cuFileHandleNVFS
18858980774,18921797755,62816981,0,62816981,:cuFileHandleNVFS,3245681,3251275,0,0,13023,,:13023,:cuFileHandleNVFS
18859013409,18923359535,64346126,0,64346126,:cuFileHandleNVFS,3245681,3251278,0,0,13026,,:13026,:cuFileHandleNVFS
18859041533,18925018177,65976644,0,65976644,:cuFileHandleNVFS,3245681,3251276,0,0,13029,,:13029,:cuFileHandleNVFS
18866596698,18918612741,52016043,0,52016043,:cuFileHandleNVFS,3245681,3251277,0,0,13032,,:13032,:cuFileHandleNVFS
18918632465,18928069046,9436581,0,9436581,:cuFileHandleNVFS,3245681,3251277,0,0,13035,,:13035,:cuFileHandleNVFS
18921820320,18931173401,9353081,0,9353081,:cuFileHandleNVFS,3245681,3251275,0,0,13038,,:13038,:cuFileHandleNVFS
18935044757,18935147966,103209,0,103209,:weight_h2d L32 0MiB,3245681,3245681,2,0,13041,12064,:21:12064:13041,----:weight_h2d L32 0MiB
18935181978,18935224804,42826,0,42826,:weight_h2d L32 0MiB,3245681,3245681,2,0,13042,12064,:21:12064:13042,----:weight_h2d L32 0MiB
18935249382,18935285483,36101,0,36101,:weight_h2d L32 0MiB,3245681,3245681,2,0,13043,12064,:21:12064:13043,----:weight_h2d L32 0MiB
18938911963,18962060395,23148432,23080044,68388,:weight_ssd_read layer032/self_attn.qkv_proj.weight.bin 10MiB,3245681,3254019,0,1,13045,,:13045,:weight_ssd_read layer032/self_attn.qkv_proj.weight.bin 10MiB
18938951439,18962031483,23080044,1181051,21898993,:cuFileRead,3245681,3254019,1,1,13048,13045,:13045:13048,--:cuFileRead
18938994178,18940175229,1181051,0,1181051,:cuFileHandleNVFS,3245681,3254019,2,0,13051,13048,:13045:13048:13051,----:cuFileHandleNVFS
18939029981,18961978526,22948545,0,22948545,:cuFileHandleNVFS,3245681,3251278,0,0,13054,,:13054,:cuFileHandleNVFS
18939030990,18946256534,7225544,7152837,72707,:weight_ssd_read layer032/self_attn.o_proj.weight.bin 8MiB,3245681,3254018,0,1,13055,,:13055,:weight_ssd_read layer032/self_attn.o_proj.weight.bin 8MiB
18939078534,18946231371,7152837,7114433,38404,:cuFileRead,3245681,3254018,1,1,13058,13055,:13055:13058,--:cuFileRead
18939108796,18946223229,7114433,0,7114433,:cuFileHandleNVFS,3245681,3254018,2,0,13061,13058,:13055:13058:13061,----:cuFileHandleNVFS
18939157919,19014046475,74888556,74808728,79828,:weight_ssd_read layer032/mlp.gate_up_proj.weight.bin 86MiB,3245681,3254020,0,1,13062,,:13062,:weight_ssd_read layer032/mlp.gate_up_proj.weight.bin 86MiB
18939198217,19014006945,74808728,71462255,3346473,:cuFileRead,3245681,3254020,1,1,13065,13062,:13062:13065,--:cuFileRead
18939245768,19010708023,71462255,0,71462255,:cuFileHandleNVFS,3245681,3254020,2,0,13068,13065,:13062:13065:13068,----:cuFileHandleNVFS
18939269595,19020077627,80808032,80735608,72424,:weight_ssd_read layer032/mlp.down_proj.weight.bin 43MiB,3245681,3254021,0,1,13069,,:13069,:weight_ssd_read layer032/mlp.down_proj.weight.bin 43MiB
18939283540,19009170643,69887103,0,69887103,:cuFileHandleNVFS,3245681,3251275,0,0,13072,,:13072,:cuFileHandleNVFS
18939308455,19020044063,80735608,35913947,44821661,:cuFileRead,3245681,3254021,1,1,13075,13069,:13069:13075,--:cuFileRead
18939347142,18975261089,35913947,0,35913947,:cuFileHandleNVFS,3245681,3254021,2,0,13078,13075,:13069:13075:13078,----:cuFileHandleNVFS
18939384308,19012396573,73012265,0,73012265,:cuFileHandleNVFS,3245681,3251277,0,0,13081,,:13081,:cuFileHandleNVFS
18939415108,19013852200,74437092,0,74437092,:cuFileHandleNVFS,3245681,3251276,0,0,13084,,:13084,:cuFileHandleNVFS
18961997737,19007707295,45709558,0,45709558,:cuFileHandleNVFS,3245681,3251278,0,0,13087,,:13087,:cuFileHandleNVFS
19007731080,19016974761,9243681,0,9243681,:cuFileHandleNVFS,3245681,3251278,0,0,13090,,:13090,:cuFileHandleNVFS
19009186147,19020012947,10826800,0,10826800,:cuFileHandleNVFS,3245681,3251275,0,0,13093,,:13093,:cuFileHandleNVFS
19024188356,19024299862,111506,0,111506,:weight_h2d L33 0MiB,3245681,3245681,2,0,13096,12064,:21:12064:13096,----:weight_h2d L33 0MiB
19024331593,19024374241,42648,0,42648,:weight_h2d L33 0MiB,3245681,3245681,2,0,13097,12064,:21:12064:13097,----:weight_h2d L33 0MiB
19024397979,19024434153,36174,0,36174,:weight_h2d L33 0MiB,3245681,3245681,2,0,13098,12064,:21:12064:13098,----:weight_h2d L33 0MiB
19028074553,19038698628,10624075,10552648,71427,:weight_ssd_read layer033/self_attn.qkv_proj.weight.bin 10MiB,3245681,3254018,0,1,13100,,:13100,:weight_ssd_read layer033/self_attn.qkv_proj.weight.bin 10MiB
19028118564,19038671212,10552648,1157367,9395281,:cuFileRead,3245681,3254018,1,1,13103,13100,:13100:13103,--:cuFileRead
19028165875,19029323242,1157367,0,1157367,:cuFileHandleNVFS,3245681,3254018,2,0,13106,13103,:13100:13103:13106,----:cuFileHandleNVFS
19028200706,19038620893,10420187,0,10420187,:cuFileHandleNVFS,3245681,3251277,0,0,13109,,:13109,:cuFileHandleNVFS
19028202888,19035730406,7527518,7445265,82253,:weight_ssd_read layer033/self_attn.o_proj.weight.bin 8MiB,3245681,3254019,0,1,13110,,:13110,:weight_ssd_read layer033/self_attn.o_proj.weight.bin 8MiB
19028255174,19035700439,7445265,7400325,44940,:cuFileRead,3245681,3254019,1,1,13113,13110,:13110:13113,--:cuFileRead
19028290551,19035690876,7400325,0,7400325,:cuFileHandleNVFS,3245681,3254019,2,0,13116,13113,:13110:13113:13116,----:cuFileHandleNVFS
19028338425,19076001098,47662673,47560997,101676,:weight_ssd_read layer033/mlp.gate_up_proj.weight.bin 86MiB,3245681,3254020,0,1,13117,,:13117,:weight_ssd_read layer033/mlp.gate_up_proj.weight.bin 86MiB
19028406813,19075967810,47560997,44282382,3278615,:cuFileRead,3245681,3254020,1,1,13120,13117,:13117:13120,--:cuFileRead
19028459889,19072742271,44282382,0,44282382,:cuFileHandleNVFS,3245681,3254020,2,0,13123,13120,:13117:13120:13123,----:cuFileHandleNVFS
19028474506,19082185489,53710983,53640674,70309,:weight_ssd_read layer033/mlp.down_proj.weight.bin 43MiB,3245681,3254021,0,1,13124,,:13124,:weight_ssd_read layer033/mlp.down_proj.weight.bin 43MiB
19028499117,19074322233,45823116,0,45823116,:cuFileHandleNVFS,3245681,3251276,0,0,13127,,:13127,:cuFileHandleNVFS
19028513890,19082154564,53640674,17455578,36185096,:cuFileRead,3245681,3254021,1,1,13131,13124,:13124:13131,--:cuFileRead
19028517713,19071327691,42809978,0,42809978,:cuFileHandleNVFS,3245681,3251275,0,0,13133,,:13133,:cuFileHandleNVFS
19028555028,19046010606,17455578,0,17455578,:cuFileHandleNVFS,3245681,3254021,2,0,13136,13131,:13124:13131:13136,----:cuFileHandleNVFS
19028696248,19075928005,47231757,0,47231757,:cuFileHandleNVFS,3245681,3251278,0,0,13139,,:13139,:cuFileHandleNVFS
19038648895,19069659177,31010282,0,31010282,:cuFileHandleNVFS,3245681,3251277,0,0,13142,,:13142,:cuFileHandleNVFS
19069679417,19078992217,9312800,0,9312800,:cuFileHandleNVFS,3245681,3251277,0,0,13145,,:13145,:cuFileHandleNVFS
19071342859,19082107711,10764852,0,10764852,:cuFileHandleNVFS,3245681,3251275,0,0,13148,,:13148,:cuFileHandleNVFS
19086152389,19086261977,109588,0,109588,:weight_h2d L34 0MiB,3245681,3245681,2,0,13151,12064,:21:12064:13151,----:weight_h2d L34 0MiB
19086295305,19086338430,43125,0,43125,:weight_h2d L34 0MiB,3245681,3245681,2,0,13152,12064,:21:12064:13152,----:weight_h2d L34 0MiB
19086362094,19086399645,37551,0,37551,:weight_h2d L34 0MiB,3245681,3245681,2,0,13153,12064,:21:12064:13153,----:weight_h2d L34 0MiB
19090001627,19120098368,30096741,30018707,78034,:weight_ssd_read layer034/self_attn.qkv_proj.weight.bin 10MiB,3245681,3254019,0,1,13155,,:13155,:weight_ssd_read layer034/self_attn.qkv_proj.weight.bin 10MiB
19090047091,19120065798,30018707,1009969,29008738,:cuFileRead,3245681,3254019,1,1,13158,13155,:13155:13158,--:cuFileRead
19090090727,19091100696,1009969,0,1009969,:cuFileHandleNVFS,3245681,3254019,2,0,13161,13158,:13155:13158:13161,----:cuFileHandleNVFS
19090132690,19097228820,7096130,7027456,68674,:weight_ssd_read layer034/self_attn.o_proj.weight.bin 8MiB,3245681,3254018,0,1,13162,,:13162,:weight_ssd_read layer034/self_attn.o_proj.weight.bin 8MiB
19090180356,19097207812,7027456,6989218,38238,:cuFileRead,3245681,3254018,1,1,13165,13162,:13162:13165,--:cuFileRead
19090213428,19097202646,6989218,0,6989218,:cuFileHandleNVFS,3245681,3254018,2,0,13168,13165,:13162:13165:13168,----:cuFileHandleNVFS
19090254212,19119969673,29715461,0,29715461,:cuFileHandleNVFS,3245681,3251276,0,0,13171,,:13171,:cuFileHandleNVFS
19090261281,19151009560,60748279,60657621,90658,:weight_ssd_read layer034/mlp.gate_up_proj.weight.bin 86MiB,3245681,3254020,0,1,13172,,:13172,:weight_ssd_read layer034/mlp.gate_up_proj.weight.bin 86MiB
19090314113,19150971734,60657621,57602655,3054966,:cuFileRead,3245681,3254020,1,1,13175,13172,:13172:13175,--:cuFileRead
19090360923,19147963578,57602655,0,57602655,:cuFileHandleNVFS,3245681,3254020,2,0,13178,13175,:13172:13175:13178,----:cuFileHandleNVFS
19090394427,19157235299,66840872,66766681,74191,:weight_ssd_read layer034/mlp.down_proj.weight.bin 43MiB,3245681,3254021,0,1,13179,,:13179,:weight_ssd_read layer034/mlp.down_proj.weight.bin 43MiB
19090434564,19157201245,66766681,32699674,34067007,:cuFileRead,3245681,3254021,1,1,13182,13179,:13179:13182,--:cuFileRead
19090459061,19150824226,60365165,0,60365165,:cuFileHandleNVFS,3245681,3251278,0,0,13185,,:13185,:cuFileHandleNVFS
19090491808,19146083645,55591837,0,55591837,:cuFileHandleNVFS,3245681,3251275,0,0,13188,,:13188,:cuFileHandleNVFS
19090519582,19149255893,58736311,0,58736311,:cuFileHandleNVFS,3245681,3251277,0,0,13191,,:13191,:cuFileHandleNVFS
19090537152,19123236826,32699674,0,32699674,:cuFileHandleNVFS,3245681,3254021,2,0,13194,13182,:13179:13182:13194,----:cuFileHandleNVFS
19119990505,19144483201,24492696,0,24492696,:cuFileHandleNVFS,3245681,3251276,0,0,13197,,:13197,:cuFileHandleNVFS
19144514796,19154001560,9486764,0,9486764,:cuFileHandleNVFS,3245681,3251276,0,0,13200,,:13200,:cuFileHandleNVFS
19146100743,19157047186,10946443,0,10946443,:cuFileHandleNVFS,3245681,3251275,0,0,13203,,:13203,:cuFileHandleNVFS
19161403189,19161516683,113494,0,113494,:weight_h2d L35 0MiB,3245681,3245681,2,0,13206,12064,:21:12064:13206,----:weight_h2d L35 0MiB
19161549336,19161590987,41651,0,41651,:weight_h2d L35 0MiB,3245681,3245681,2,0,13207,12064,:21:12064:13207,----:weight_h2d L35 0MiB
19161613991,19161651788,37797,0,37797,:weight_h2d L35 0MiB,3245681,3245681,2,0,13208,12064,:21:12064:13208,----:weight_h2d L35 0MiB
19165203132,19181198354,15995222,15919582,75640,:weight_ssd_read layer035/self_attn.qkv_proj.weight.bin 10MiB,3245681,3254018,0,1,13210,,:13210,:weight_ssd_read layer035/self_attn.qkv_proj.weight.bin 10MiB
19165250630,19181170212,15919582,1009156,14910426,:cuFileRead,3245681,3254018,1,1,13213,13210,:13210:13213,--:cuFileRead
19165297471,19166306627,1009156,0,1009156,:cuFileHandleNVFS,3245681,3254018,2,0,13216,13213,:13210:13213:13216,----:cuFileHandleNVFS
19165344552,19173274505,7929953,7837416,92537,:weight_ssd_read layer035/self_attn.o_proj.weight.bin 8MiB,3245681,3254019,0,1,13217,,:13217,:weight_ssd_read layer035/self_attn.o_proj.weight.bin 8MiB
19165405816,19173243232,7837416,7786102,51314,:cuFileRead,3245681,3254019,1,1,13220,13217,:13217:13220,--:cuFileRead
19165444714,19181036078,15591364,0,15591364,:cuFileHandleNVFS,3245681,3251277,0,0,13224,,:13224,:cuFileHandleNVFS
19165447259,19173233361,7786102,0,7786102,:cuFileHandleNVFS,3245681,3254019,2,0,13226,13220,:13217:13220:13226,----:cuFileHandleNVFS
19165483848,19218670429,53186581,53094729,91852,:weight_ssd_read layer035/mlp.gate_up_proj.weight.bin 86MiB,3245681,3254020,0,1,13227,,:13227,:weight_ssd_read layer035/mlp.gate_up_proj.weight.bin 86MiB
19165543298,19218638027,53094729,49823614,3271115,:cuFileRead,3245681,3254020,1,1,13230,13227,:13227:13230,--:cuFileRead
19165599558,19215423172,49823614,0,49823614,:cuFileHandleNVFS,3245681,3254020,2,0,13233,13230,:13227:13230:13233,----:cuFileHandleNVFS
19165622295,19224930844,59308549,59222774,85775,:weight_ssd_read layer035/mlp.down_proj.weight.bin 43MiB,3245681,3254021,0,1,13234,,:13234,:weight_ssd_read layer035/mlp.down_proj.weight.bin 43MiB
19165675579,19224898353,59222774,20852329,38370445,:cuFileRead,3245681,3254021,1,1,13237,13234,:13234:13237,--:cuFileRead
19165720231,19186572560,20852329,0,20852329,:cuFileHandleNVFS,3245681,3254021,2,0,13241,13237,:13234:13237:13241,----:cuFileHandleNVFS
19165728458,19216979447,51250989,0,51250989,:cuFileHandleNVFS,3245681,3251275,0,0,13243,,:13243,:cuFileHandleNVFS
19165764681,19213891313,48126632,0,48126632,:cuFileHandleNVFS,3245681,3251278,0,0,13246,,:13246,:cuFileHandleNVFS
19165806610,19218521695,52715085,0,52715085,:cuFileHandleNVFS,3245681,3251276,0,0,13249,,:13249,:cuFileHandleNVFS
19181061299,19212194595,31133296,0,31133296,:cuFileHandleNVFS,3245681,3251277,0,0,13252,,:13252,:cuFileHandleNVFS
19212214520,19221802195,9587675,0,9587675,:cuFileHandleNVFS,3245681,3251277,0,0,13255,,:13255,:cuFileHandleNVFS
19213909225,19224765388,10856163,0,10856163,:cuFileHandleNVFS,3245681,3251278,0,0,13258,,:13258,:cuFileHandleNVFS
19229092314,19229203413,111099,0,111099,:weight_h2d L0 10MiB,3245681,3245681,2,0,13261,12064,:21:12064:13261,----:weight_h2d L0 10MiB
19229231797,19229273545,41748,0,41748,:weight_h2d L0 0MiB,3245681,3245681,2,0,13262,12064,:21:12064:13262,----:weight_h2d L0 0MiB
19229296618,19229335194,38576,0,38576,:weight_h2d L0 8MiB,3245681,3245681,2,0,13263,12064,:21:12064:13263,----:weight_h2d L0 8MiB
19229359092,19229397453,38361,0,38361,:weight_h2d L0 86MiB,3245681,3245681,2,0,13264,12064,:21:12064:13264,----:weight_h2d L0 86MiB
19229420645,19229457745,37100,0,37100,:weight_h2d L0 43MiB,3245681,3245681,2,0,13265,12064,:21:12064:13265,----:weight_h2d L0 43MiB
19229479811,19229515114,35303,0,35303,:weight_h2d L0 0MiB,3245681,3245681,2,0,13266,12064,:21:12064:13266,----:weight_h2d L0 0MiB
19229536391,19229570297,33906,0,33906,:weight_h2d L0 0MiB,3245681,3245681,2,0,13267,12064,:21:12064:13267,----:weight_h2d L0 0MiB
19233415660,20811806429,1578390769,6095794,1572294975,:step:reverse_retrieve #12 running=19,3245681,3245681,1,176,13268,21,:21:13268,--:step:reverse_retrieve #12 running=19
19240150643,19240210503,59860,0,59860,:weight_h2d L1 10MiB,3245681,3245681,2,0,13272,13268,:21:13268:13272,----:weight_h2d L1 10MiB
19240231261,19240263780,32519,0,32519,:weight_h2d L1 0MiB,3245681,3245681,2,0,13273,13268,:21:13268:13273,----:weight_h2d L1 0MiB
19240282223,19240311685,29462,0,29462,:weight_h2d L1 8MiB,3245681,3245681,2,0,13274,13268,:21:13268:13274,----:weight_h2d L1 8MiB
19240332278,19240360290,28012,0,28012,:weight_h2d L1 86MiB,3245681,3245681,2,0,13275,13268,:21:13268:13275,----:weight_h2d L1 86MiB
19240376915,19240405463,28548,0,28548,:weight_h2d L1 43MiB,3245681,3245681,2,0,13276,13268,:21:13268:13276,----:weight_h2d L1 43MiB
19240422262,19240450473,28211,0,28211,:weight_h2d L1 0MiB,3245681,3245681,2,0,13277,13268,:21:13268:13277,----:weight_h2d L1 0MiB
19240467401,19240495146,27745,0,27745,:weight_h2d L1 0MiB,3245681,3245681,2,0,13278,13268,:21:13268:13278,----:weight_h2d L1 0MiB
19242744055,19242799840,55785,0,55785,:weight_h2d L2 10MiB,3245681,3245681,2,0,13281,13268,:21:13268:13281,----:weight_h2d L2 10MiB
19242821404,19242853532,32128,0,32128,:weight_h2d L2 0MiB,3245681,3245681,2,0,13282,13268,:21:13268:13282,----:weight_h2d L2 0MiB
19242871170,19242899911,28741,0,28741,:weight_h2d L2 8MiB,3245681,3245681,2,0,13283,13268,:21:13268:13283,----:weight_h2d L2 8MiB
19242917609,19242945808,28199,0,28199,:weight_h2d L2 86MiB,3245681,3245681,2,0,13284,13268,:21:13268:13284,----:weight_h2d L2 86MiB
19242973503,19243002624,29121,0,29121,:weight_h2d L2 43MiB,3245681,3245681,2,0,13285,13268,:21:13268:13285,----:weight_h2d L2 43MiB
19243019521,19243047499,27978,0,27978,:weight_h2d L2 0MiB,3245681,3245681,2,0,13286,13268,:21:13268:13286,----:weight_h2d L2 0MiB
19243064177,19243091405,27228,0,27228,:weight_h2d L2 0MiB,3245681,3245681,2,0,13287,13268,:21:13268:13287,----:weight_h2d L2 0MiB
19245295279,19245336624,41345,0,41345,:weight_h2d L3 10MiB,3245681,3245681,2,0,13290,13268,:21:13268:13290,----:weight_h2d L3 10MiB
19245351719,19245373592,21873,0,21873,:weight_h2d L3 0MiB,3245681,3245681,2,0,13291,13268,:21:13268:13291,----:weight_h2d L3 0MiB
19245386592,19245406189,19597,0,19597,:weight_h2d L3 8MiB,3245681,3245681,2,0,13292,13268,:21:13268:13292,----:weight_h2d L3 8MiB
19245418787,19245437725,18938,0,18938,:weight_h2d L3 86MiB,3245681,3245681,2,0,13293,13268,:21:13268:13293,----:weight_h2d L3 86MiB
19245449802,19245468107,18305,0,18305,:weight_h2d L3 43MiB,3245681,3245681,2,0,13294,13268,:21:13268:13294,----:weight_h2d L3 43MiB
19245479891,19245498213,18322,0,18322,:weight_h2d L3 0MiB,3245681,3245681,2,0,13295,13268,:21:13268:13295,----:weight_h2d L3 0MiB
19245509088,19245527310,18222,0,18222,:weight_h2d L3 0MiB,3245681,3245681,2,0,13296,13268,:21:13268:13296,----:weight_h2d L3 0MiB
19247099573,19247138644,39071,0,39071,:weight_h2d L4 10MiB,3245681,3245681,2,0,13299,13268,:21:13268:13299,----:weight_h2d L4 10MiB
19247153812,19247175569,21757,0,21757,:weight_h2d L4 0MiB,3245681,3245681,2,0,13300,13268,:21:13268:13300,----:weight_h2d L4 0MiB
19247188170,19247208013,19843,0,19843,:weight_h2d L4 8MiB,3245681,3245681,2,0,13301,13268,:21:13268:13301,----:weight_h2d L4 8MiB
19247220357,19247239577,19220,0,19220,:weight_h2d L4 86MiB,3245681,3245681,2,0,13302,13268,:21:13268:13302,----:weight_h2d L4 86MiB
19247250960,19247270779,19819,0,19819,:weight_h2d L4 43MiB,3245681,3245681,2,0,13303,13268,:21:13268:13303,----:weight_h2d L4 43MiB
19247282555,19247301728,19173,0,19173,:weight_h2d L4 0MiB,3245681,3245681,2,0,13304,13268,:21:13268:13304,----:weight_h2d L4 0MiB
19247313054,19247331328,18274,0,18274,:weight_h2d L4 0MiB,3245681,3245681,2,0,13305,13268,:21:13268:13305,----:weight_h2d L4 0MiB
19248913318,19248952715,39397,0,39397,:weight_h2d L5 10MiB,3245681,3245681,2,0,13308,13268,:21:13268:13308,----:weight_h2d L5 10MiB
19248967949,19248990020,22071,0,22071,:weight_h2d L5 0MiB,3245681,3245681,2,0,13309,13268,:21:13268:13309,----:weight_h2d L5 0MiB
